real_timestamp,TXspot,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
9.25522,1,84,-64,4,0,0,0,0,0,0,0,0,0,-3,-11,-3,-11,-3,-10,-2,-10,-3,-10,-2,-10,-1,-10,-1,-9,-1,-9,0,-9,-1,-8,0,-8,0,-8,0,-8,0,-7,0,-7,0,-6,-1,-6,0,-7,0,-7,0,-5,0,-6,0,-5,0,-6,-1,-5,0,-6,0,0,0,-5,0,-5,-1,-6,0,-5,0,-6,-1,-6,1,-6,0,-6,0,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-1,-6,-2,-7,-2,-7,-2,-7,-3,-7,-2,-7,-3,-7,-3,-7,-4,-7,-4,-7,-4,-7,0,0,0,0,0,0,0,0,0,0
9.27029,1,84,-64,4,0,0,0,0,0,0,0,0,0,8,-8,9,-8,8,-7,9,-7,8,-6,9,-6,9,-5,8,-5,8,-4,7,-4,8,-4,7,-3,7,-3,7,-3,7,-2,6,-2,6,-2,5,-2,6,-2,5,-1,5,-1,5,-1,5,-1,5,-1,5,-1,5,-1,0,0,6,-1,5,-1,5,-1,5,-1,6,-1,6,-1,6,-1,6,-1,6,-1,6,-2,6,-2,7,-2,7,-2,7,-2,7,-2,7,-3,8,-3,7,-4,7,-3,7,-4,8,-4,8,-4,8,-5,7,-6,8,-6,7,-6,0,0,0,0,0,0,0,0,0,0
9.27572,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-12,-1,-11,-1,-11,-1,-11,0,-11,0,-10,1,-10,1,-9,1,-9,1,-8,1,-8,1,-8,1,-8,1,-7,1,-7,1,-7,1,-6,1,-6,1,-6,2,-6,1,-5,1,-5,2,-5,2,-5,2,-5,2,-5,0,0,1,-5,2,-5,2,-5,2,-5,2,-5,2,-6,2,-6,2,-6,2,-6,1,-6,1,-6,2,-7,2,-7,2,-7,1,-7,1,-8,1,-8,1,-8,1,-9,0,-9,0,-9,0,-9,0,-9,-1,-9,-1,-10,-2,-10,0,0,0,0,0,0,0,0,0,0
9.29583,1,84,-64,4,0,0,0,0,0,0,0,0,0,1,11,1,12,0,12,0,12,0,11,0,10,-1,10,-1,10,-1,9,-1,8,-1,9,0,8,-1,8,-1,7,-1,7,-1,7,-1,6,-1,5,-1,5,-1,5,-1,5,-1,5,-1,4,-1,4,-1,4,-1,4,0,0,-1,4,-1,4,-1,4,-1,4,-2,4,-1,4,-2,5,-2,4,-1,5,-1,4,-1,5,-1,5,-1,5,-1,5,0,6,0,6,-1,6,0,6,0,6,1,6,1,6,0,6,1,7,2,6,2,6,2,6,0,0,0,0,0,0,0,0,0,0
9.30121,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,9,-11,8,-11,8,-11,8,-11,7,-10,6,-10,6,-10,5,-9,5,-9,5,-9,5,-9,4,-9,4,-8,4,-7,4,-7,3,-7,3,-7,3,-6,2,-6,3,-6,2,-6,2,-5,2,-5,2,-5,2,-5,2,0,0,-5,2,-5,1,-5,2,-5,2,-5,2,-5,1,-5,2,-6,2,-5,2,-5,2,-5,2,-6,2,-6,3,-6,3,-6,3,-6,3,-6,3,-6,4,-6,4,-6,4,-6,4,-6,5,-6,5,-5,6,-6,6,-5,6,0,0,0,0,0,0,0,0,0,0
9.30705,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,-9,-11,-8,-12,-8,-11,-8,-12,-9,-10,-8,-10,-8,-9,-8,-9,-8,-8,-8,-8,-8,-7,-7,-7,-7,-7,-7,-6,-7,-6,-6,-6,-6,-5,-6,-5,-5,-5,-6,-4,-5,-4,-5,-4,-5,-3,-5,-4,-5,-4,-5,0,0,-4,-4,-4,-5,-4,-5,-4,-5,-3,-5,-3,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-4,-5,-5,-6,-5,-5,-5,-6,-5,-5,-6,-5,-6,-5,-6,-5,-6,-6,-7,-5,-7,-5,-7,-5,-7,-5,0,0,0,0,0,0,0,0,0,0
9.31355,1,84,-64,4,0,0,0,0,0,0,0,0,0,-8,-11,-8,-13,-8,-14,-7,-14,-7,-12,-6,-12,-8,-12,-5,-11,-5,-11,-4,-10,-5,-11,-5,-10,-4,-9,-4,-8,-4,-7,-4,-8,-1,-8,-4,-8,-5,-9,-2,-8,-3,-6,-1,-7,-4,-5,-1,-6,-3,-6,-2,-5,0,0,-2,-6,-3,-6,-1,-5,0,-6,-1,-6,-3,-7,-2,-5,0,-10,-3,-6,-2,-6,-5,-7,-4,-7,-3,-7,-3,-6,-3,-7,-3,-5,-3,-8,-4,-7,-4,-7,-2,-9,-5,-7,-4,-7,-6,-6,-9,-11,-7,-5,-6,-7,0,0,0,0,0,0,0,0,0,0
9.3195,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,13,-2,14,-2,13,-3,13,-3,12,-3,12,-3,11,-3,11,-3,10,-3,10,-4,10,-3,9,-3,9,-3,8,-3,8,-3,8,-3,7,-3,7,-3,6,-3,6,-3,6,-3,5,-3,5,-3,5,-2,5,-2,5,0,0,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-3,5,-2,5,-2,5,-2,5,-2,5,-2,6,-2,6,-2,6,-2,6,-1,6,-1,6,-1,7,-1,7,0,7,0,7,0,7,0,7,1,8,1,8,2,7,0,0,0,0,0,0,0,0,0,0
9.3318,1,84,-64,4,0,0,0,0,0,0,0,0,0,-4,11,-4,11,-4,11,-5,11,-5,10,-5,10,-5,9,-5,9,-5,8,-5,8,-5,7,-5,7,-5,7,-5,6,-4,6,-4,6,-4,5,-4,5,-4,5,-4,4,-4,4,-4,4,-3,4,-4,4,-3,3,-3,4,0,0,-3,3,-3,4,-3,3,-3,3,-3,4,-4,4,-3,4,-3,4,-3,4,-3,4,-3,4,-3,5,-3,5,-3,5,-3,5,-3,6,-3,5,-3,5,-2,6,-2,6,-2,6,-2,7,-1,7,-1,7,-1,7,0,7,0,0,0,0,0,0,0,0,0,0
9.33783,1,84,-64,4,0,0,0,0,0,0,0,0,0,4,34,2,34,2,34,1,33,0,31,0,30,-2,29,-2,28,-2,27,-3,25,-2,25,-2,24,-2,22,-3,21,-3,19,-3,20,-3,17,-3,16,-3,16,-3,15,-3,14,-3,14,-3,13,-2,13,-2,13,-3,13,0,0,-3,13,-2,13,-2,13,-2,12,-2,13,-2,13,-2,13,-2,13,-2,14,-2,15,-1,15,-1,15,0,15,0,16,0,16,1,17,1,17,1,18,2,18,3,18,3,19,4,19,6,19,7,20,8,18,8,18,0,0,0,0,0,0,0,0,0,0
9.34444,1,84,-64,4,0,0,0,0,0,0,0,0,0,-10,-9,-10,-9,-9,-9,-9,-9,-8,-9,-8,-9,-7,-9,-7,-9,-6,-9,-6,-8,-6,-7,-6,-8,-5,-7,-5,-7,-5,-7,-5,-6,-4,-6,-4,-6,-4,-6,-3,-6,-3,-5,-3,-5,-3,-5,-3,-5,-3,-5,-4,-5,0,0,-3,-5,-3,-5,-3,-5,-4,-4,-3,-4,-4,-5,-3,-5,-3,-4,-4,-4,-2,-6,-4,-4,-4,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,-5,-4,-5,-5,-6,-4,-6,-5,-6,-4,-7,-4,-7,-3,-7,-3,-7,-3,0,0,0,0,0,0,0,0,0,0
9.35804,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,12,-3,12,-4,13,-4,10,-4,10,-3,9,-4,10,-4,10,-5,8,-3,9,-4,7,-3,6,-5,7,-4,6,-4,6,-3,6,-2,6,-3,4,-4,7,-3,5,-2,6,-3,4,-4,3,-3,4,-3,3,-2,4,0,0,-1,4,0,4,-2,3,-2,5,-3,3,-4,4,-3,3,-4,4,-3,3,-2,5,-1,6,-2,5,-1,5,-1,5,0,5,-1,6,-3,6,-2,5,0,5,-1,6,-2,8,0,7,0,8,1,6,2,9,3,6,0,0,0,0,0,0,0,0,0,0
9.36904,1,84,-64,4,0,0,0,0,0,0,0,0,0,-17,27,-20,29,-19,28,-20,28,-20,24,-19,25,-20,22,-20,21,-18,19,-18,18,-18,17,-18,16,-17,18,-15,14,-17,12,-15,12,-14,14,-13,11,-13,10,-11,9,-13,8,-13,9,-10,6,-10,7,-13,9,-11,10,0,0,-11,9,-12,9,-9,8,-13,8,-14,7,-11,9,-10,10,-10,10,-11,13,-8,13,-12,11,-13,12,-10,12,-11,14,-10,12,-13,15,-12,15,-14,19,-10,17,-13,17,-8,19,-8,15,-10,19,-8,18,-5,20,-7,23,0,0,0,0,0,0,0,0,0,0
9.37577,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,-6,12,-6,12,-6,12,-5,11,-5,10,-4,10,-3,10,-3,10,-3,9,-2,9,-2,9,-2,8,-2,8,-2,7,-1,7,-1,7,-1,6,-1,6,-1,6,-1,6,-1,6,-1,5,-1,5,-1,5,-1,5,-1,0,0,5,-1,5,-1,5,-1,5,-1,5,-1,6,-1,5,-1,5,-1,6,-1,6,-2,6,-2,6,-2,6,-3,6,-2,6,-3,6,-4,7,-4,7,-4,6,-4,6,-5,7,-4,6,-5,7,-6,6,-7,6,-8,7,-7,0,0,0,0,0,0,0,0,0,0
9.40942,1,84,-64,4,0,0,0,0,0,0,0,0,0,-4,-35,-4,-35,-3,-34,0,-34,-3,-32,-1,-32,0,-32,0,-29,4,-27,2,-26,-1,-25,1,-26,2,-24,2,-23,3,-20,3,-21,3,-18,1,-15,1,-16,3,-14,3,-17,1,-14,1,-14,4,-14,1,-16,0,-16,0,0,1,-14,2,-16,2,-15,1,-15,1,-14,-1,-18,3,-16,0,-14,2,-18,2,-16,2,-14,5,-17,2,-15,4,-19,2,-15,-1,-17,-4,-22,-3,-22,-2,-19,-3,-21,-1,-21,-2,-22,-7,-20,-7,-23,-9,-21,-8,-22,0,0,0,0,0,0,0,0,0,0
9.4157,1,84,-64,4,0,0,0,0,0,0,0,0,0,-14,1,-13,1,-13,2,-15,2,-12,2,-12,2,-13,-1,-11,-1,-11,-1,-10,-1,-10,0,-9,-1,-10,0,-7,0,-7,0,-8,-1,-5,-1,-7,-2,-7,-1,-5,-1,-6,-2,-7,-1,-7,-1,-7,-1,-4,0,-5,-1,0,0,-5,-1,-6,0,-8,-1,-6,-2,-7,-3,-6,-1,-7,-1,-6,-2,-5,-2,-9,1,-6,-2,-7,0,-7,0,-5,1,-7,-1,-7,-1,-7,0,-8,0,-6,2,-8,3,-7,4,-7,2,-7,2,-7,3,-6,2,-8,3,0,0,0,0,0,0,0,0,0,0
9.43039,1,84,-64,4,0,0,0,0,0,0,0,0,0,10,7,10,7,10,7,9,8,9,7,8,7,8,7,7,7,7,7,6,7,6,7,6,6,5,6,5,6,4,6,5,5,4,5,4,5,3,4,4,4,3,4,3,4,3,4,3,4,3,4,3,4,0,0,3,4,3,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,5,4,6,3,6,4,6,3,6,3,7,3,7,3,7,2,0,0,0,0,0,0,0,0,0,0
9.43532,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-14,-2,-13,-2,-14,-1,-13,-1,-13,0,-12,0,-12,0,-11,0,-11,0,-10,0,-10,0,-10,1,-9,0,-9,1,-8,0,-8,0,-7,0,-7,1,-7,0,-7,0,-6,1,-6,1,-6,0,-6,0,-6,0,-6,0,0,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,0,-6,-1,-7,0,-6,0,-7,-1,-7,-1,-7,-1,-7,-1,-7,-2,-8,-1,-8,-2,-8,-2,-8,-3,-8,-3,-8,-4,-8,-4,-8,-5,-8,0,0,0,0,0,0,0,0,0,0
9.52382,1,84,-64,4,0,0,0,0,0,0,0,0,0,-21,-24,-16,-29,-17,-26,-13,-30,-16,-24,-8,-27,-13,-24,-8,-25,-8,-25,-11,-23,-12,-23,-12,-22,-11,-22,-9,-18,-5,-19,-9,-19,-9,-18,-8,-18,-7,-16,-7,-16,-6,-15,-6,-15,-6,-14,-8,-13,-8,-14,-8,-15,0,0,-8,-11,-8,-13,-6,-12,-10,-11,-7,-13,-11,-15,-10,-14,-11,-11,-13,-13,-10,-12,-10,-14,-13,-13,-14,-9,-14,-12,-14,-14,-17,-11,-17,-11,-16,-11,-17,-13,-16,-9,-17,-9,-19,-8,-21,-9,-19,-6,-20,-8,-18,-5,0,0,0,0,0,0,0,0,0,0
9.53097,1,84,-64,4,0,0,0,0,0,0,0,0,0,10,-6,10,-5,10,-6,11,-5,11,-5,9,-5,10,-5,9,-4,9,-4,9,-4,8,-3,8,-3,9,-2,8,-2,8,-3,7,-3,7,-3,6,-3,7,-2,6,-3,7,-3,7,-4,6,-2,6,-3,7,-4,7,-2,0,0,5,-5,6,-1,5,-3,6,-4,5,-3,5,-5,7,-4,4,-5,6,-5,5,-6,6,-6,4,-5,4,-5,4,-5,3,-5,3,-6,5,-7,3,-5,5,-8,4,-8,4,-7,4,-7,2,-8,0,-8,3,-6,3,-9,0,0,0,0,0,0,0,0,0,0
9.53884,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,3,-14,2,-14,4,-13,2,-13,0,-14,2,-14,2,-13,-1,-14,2,-12,-2,-12,1,-12,-1,-10,-1,-11,-2,-11,0,-9,-1,-9,1,-9,0,-9,-1,-11,0,-10,-2,-8,-1,-8,-1,-8,-1,-8,-2,-8,1,0,0,-10,0,-9,1,-8,0,-6,1,-5,1,-8,3,-7,1,-8,2,-7,4,-7,3,-7,6,-6,5,-7,3,-6,5,-7,5,-5,4,-6,4,-8,4,-7,6,-7,4,-7,6,-8,5,-5,6,-5,5,-6,9,-6,6,0,0,0,0,0,0,0,0,0,0
9.5529,1,84,-64,4,0,0,0,0,0,0,0,0,0,-25,19,-26,19,-26,19,-26,18,-26,16,-25,14,-25,13,-25,12,-24,12,-24,10,-23,10,-23,10,-22,9,-21,8,-19,7,-20,8,-18,6,-17,5,-17,5,-17,5,-16,5,-17,5,-15,4,-15,5,-16,6,-15,6,0,0,-15,5,-15,6,-14,6,-14,6,-14,6,-14,6,-15,7,-14,6,-14,7,-15,8,-15,8,-15,8,-15,9,-15,10,-15,10,-14,11,-14,12,-14,12,-14,13,-14,13,-14,14,-13,15,-13,15,-12,17,-11,17,-11,17,0,0,0,0,0,0,0,0,0,0
9.55911,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,-1,12,0,12,0,12,0,11,1,11,1,10,1,10,1,10,2,9,2,9,2,9,2,8,2,8,2,7,2,7,1,7,2,6,2,6,2,6,2,6,1,6,1,5,1,6,2,6,1,6,1,0,0,5,1,5,1,5,0,5,1,5,1,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,-1,6,-1,6,-1,7,-1,7,-2,7,-2,7,-2,7,-3,7,-3,6,-3,7,-4,6,-4,7,-4,6,-5,0,0,0,0,0,0,0,0,0,0
9.60975,1,84,-64,4,0,0,0,0,0,0,0,0,0,-15,29,-16,29,-16,28,-17,26,-18,24,-17,23,-16,23,-17,20,-19,21,-18,17,-16,18,-16,16,-15,16,-16,16,-14,15,-17,14,-13,13,-12,11,-12,12,-12,11,-13,8,-11,11,-10,10,-11,10,-10,11,-11,11,0,0,-11,9,-10,9,-10,12,-11,9,-10,9,-12,12,-8,13,-9,12,-9,10,-9,11,-10,12,-9,11,-8,13,-11,14,-10,17,-11,17,-9,14,-8,16,-9,14,-8,16,-7,16,-5,17,-7,16,-6,19,-6,16,-3,19,0,0,0,0,0,0,0,0,0,0
9.61618,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,0,-13,-1,-14,-1,-13,-1,-14,-2,-10,-2,-11,-3,-10,-4,-9,-4,-10,-4,-10,-4,-9,-5,-9,-4,-8,-4,-7,-5,-9,-3,-8,-3,-7,-4,-6,-3,-8,-4,-6,-4,-6,-4,-6,-3,-7,-4,-9,-4,-6,-1,0,0,-5,-3,-5,-3,-5,-4,-7,-2,-7,-4,-6,-3,-7,-2,-5,-4,-8,-1,-7,-3,-7,-3,-6,-2,-9,-2,-7,-1,-6,-3,-6,-2,-7,-5,-9,-4,-6,-1,-10,-1,-7,-4,-7,1,-9,-1,-10,-1,-8,-3,-9,2,0,0,0,0,0,0,0,0,0,0
9.62751,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,-5,12,-5,11,-6,12,-4,12,-2,11,-4,11,-4,10,-2,10,-3,11,-3,9,-1,10,-1,10,-1,10,-1,9,-2,9,-1,7,-1,9,-1,7,-1,8,-1,8,-1,6,-1,7,0,6,-1,6,-1,6,-1,0,0,6,-2,5,-3,6,-1,5,0,6,-2,6,-1,6,-2,6,0,5,-1,4,-2,6,-1,6,-2,6,-2,5,-1,5,-1,6,-3,5,-6,6,-1,7,-1,7,-3,7,-1,9,-2,7,-3,7,-4,7,-5,6,-5,0,0,0,0,0,0,0,0,0,0
9.6334,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,-6,13,-5,13,-6,13,-6,11,-4,12,-3,13,-1,11,-4,11,-2,11,-3,11,-1,10,-1,9,-1,9,-1,10,0,8,-1,8,0,7,-1,8,0,8,-1,9,-1,6,-1,7,2,7,0,8,0,7,-1,0,0,7,0,7,0,7,-1,7,-3,6,0,7,-2,7,-1,6,-1,7,3,8,0,8,1,8,0,6,-3,9,-2,8,-1,8,-4,7,-3,7,-3,11,-4,7,-4,9,-4,6,-4,7,-4,8,-5,7,-3,8,-6,0,0,0,0,0,0,0,0,0,0
9.66507,1,84,-64,4,0,0,0,0,0,0,0,0,0,-7,-12,-6,-11,-6,-12,-5,-12,-5,-12,-4,-11,-4,-12,-3,-11,-3,-11,-3,-11,-3,-11,-3,-10,-2,-10,-2,-9,-2,-9,-2,-9,-2,-8,-1,-9,-1,-8,-1,-9,-1,-7,-1,-7,-1,-7,-1,-7,-2,-6,-2,-7,0,0,-1,-6,-2,-7,-2,-7,-2,-6,-2,-7,-2,-6,-2,-7,-2,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-4,-7,-4,-7,-4,-7,-5,-7,-5,-6,-5,-6,-6,-6,-5,-7,-6,-6,-6,-6,-7,-6,-6,-6,-7,-5,0,0,0,0,0,0,0,0,0,0
9.67148,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,-13,2,-13,2,-12,3,-12,3,-11,4,-11,4,-10,4,-10,4,-10,4,-9,4,-9,4,-9,4,-9,4,-9,4,-8,4,-8,4,-7,3,-7,3,-7,3,-7,4,-6,4,-7,3,-6,3,-6,3,-6,3,-6,0,0,2,-6,3,-6,3,-6,2,-6,2,-6,3,-6,3,-6,2,-7,3,-6,2,-5,1,-6,2,-7,2,-7,2,-7,1,-7,1,-8,0,-8,0,-8,1,-8,0,-8,0,-8,0,-8,-1,-8,-2,-8,-2,-8,-3,-9,0,0,0,0,0,0,0,0,0,0
9.67743,1,84,-64,4,0,0,0,0,0,0,0,0,0,23,2,21,3,24,3,23,4,22,5,21,5,21,6,20,7,20,6,19,7,18,6,17,6,16,7,16,6,13,5,15,5,14,5,13,6,12,5,13,4,11,4,14,4,11,6,11,4,10,3,11,5,0,0,12,4,11,3,11,3,11,3,11,3,10,3,10,3,12,2,10,2,10,0,13,1,10,0,11,2,14,0,13,-1,14,-1,15,-2,12,-1,14,0,14,-3,13,-3,14,-5,13,-3,14,-6,15,-5,13,-6,0,0,0,0,0,0,0,0,0,0
9.68282,1,84,-64,4,0,0,0,0,0,0,0,0,0,0,26,-3,25,-3,25,-4,25,-5,23,-5,23,-5,23,-6,22,-5,20,-7,20,-6,21,-7,20,-6,17,-5,17,-6,19,-7,18,-6,14,-4,14,-4,14,-5,15,-5,13,-4,12,-4,12,-3,12,-4,14,-4,13,0,0,-6,12,-4,13,-3,13,-2,12,-2,11,-1,13,-4,12,-3,13,-1,14,-4,14,-2,14,-2,12,1,13,-2,13,-1,15,-1,14,0,16,1,15,1,17,2,15,2,14,2,17,2,16,5,17,7,15,4,16,0,0,0,0,0,0,0,0,0,0
9.68837,1,84,-64,4,0,0,0,0,0,0,0,0,0,-3,12,-4,14,-4,13,-5,13,-5,12,-5,11,-5,11,-6,10,-5,10,-6,10,-7,10,-6,9,-6,9,-7,10,-4,6,-4,8,-6,6,-6,7,-5,6,-4,7,-5,6,-5,5,-5,6,-6,5,-4,6,-4,6,0,0,-5,5,-3,6,-5,5,-3,5,-5,7,-3,7,-4,5,-4,5,-4,6,-2,7,-3,6,-5,6,-3,5,-5,7,-4,8,-2,8,-2,5,-2,9,-4,7,-1,7,0,8,0,6,-1,8,1,8,0,8,0,7,0,0,0,0,0,0,0,0,0,0
9.69354,1,84,-64,4,0,0,0,0,0,0,0,0,0,14,-3,15,-3,12,-3,13,-3,12,-2,12,-1,11,0,12,-1,10,-2,10,-1,10,-1,10,-1,12,0,9,0,9,1,9,0,8,-1,8,0,7,-1,7,0,8,0,8,-2,7,-1,6,-2,6,-1,5,-1,0,0,7,-2,7,-3,5,-2,6,-3,8,0,5,-1,4,-3,7,-1,6,-1,6,-2,7,-3,5,-4,5,-2,5,-4,7,-1,4,-5,6,-4,5,-5,6,-4,5,-5,6,-7,5,-7,7,-6,5,-7,6,-7,7,-9,0,0,0,0,0,0,0,0,0,0
9.69867,1,84,-64,4,0,0,0,0,0,0,0,0,0,-7,-12,-5,-13,-4,-13,-4,-13,-4,-13,-4,-12,-3,-12,-2,-12,-2,-12,-1,-11,-2,-11,-2,-11,-1,-11,-1,-9,-1,-8,-1,-8,-3,-9,0,-6,-1,-9,0,-9,0,-8,-2,-10,-1,-7,-1,-8,-1,-8,-2,-5,0,0,-1,-5,-1,-7,-1,-6,-2,-7,0,-7,-1,-8,-1,-8,-1,-8,-5,-6,-4,-8,-2,-7,-3,-7,-3,-8,-3,-7,-3,-7,-4,-5,-5,-6,-5,-7,-5,-7,-6,-6,-7,-7,-5,-7,-4,-4,-8,-7,-7,-5,-7,-5,0,0,0,0,0,0,0,0,0,0
9.70444,1,84,-64,4,0,0,0,0,0,0,0,0,0,-8,-11,-8,-10,-8,-13,-7,-12,-6,-10,-6,-11,-8,-11,-5,-10,-5,-10,-5,-10,-5,-10,-4,-9,-4,-9,-3,-9,-3,-7,-4,-9,-3,-7,-4,-6,-5,-7,-2,-7,-3,-7,-3,-7,-3,-4,-2,-6,-3,-7,-3,-7,0,0,-3,-7,-3,-6,-3,-6,-3,-8,-2,-5,-3,-6,-2,-7,-6,-9,-4,-5,-5,-6,-5,-5,-6,-5,-5,-6,-6,-6,-5,-6,-5,-6,-5,-6,-6,-5,-5,-5,-8,-6,-6,-4,-7,-5,-6,-5,-12,-2,-9,-4,-7,-3,0,0,0,0,0,0,0,0,0,0
9.71022,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,6,-12,4,-12,7,-12,5,-12,4,-12,3,-12,2,-11,3,-11,2,-11,2,-11,1,-11,1,-12,1,-12,1,-10,2,-8,0,-8,1,-8,-1,-9,1,-7,1,-8,0,-7,-1,-6,1,-7,-1,-6,0,-7,-1,0,0,-9,1,-6,1,-8,0,-6,3,-8,0,-6,3,-7,-1,-5,2,-6,1,-8,3,-8,4,-9,2,-6,4,-8,2,-5,3,-9,2,-9,2,-8,5,-5,3,-6,3,-7,3,-7,3,-6,3,-7,7,-7,3,-5,6,0,0,0,0,0,0,0,0,0,0
9.71552,1,84,-64,4,0,0,0,0,0,0,0,0,0,-3,12,-4,12,-4,13,-4,12,-5,12,-5,11,-5,10,-5,10,-5,9,-6,9,-5,9,-5,8,-5,8,-5,7,-5,7,-5,7,-4,7,-4,7,-4,6,-5,6,-4,6,-5,5,-4,5,-3,5,-4,5,-3,5,0,0,-3,5,-4,5,-3,5,-3,5,-3,5,-4,5,-3,6,-4,5,-3,5,-3,6,-2,6,-2,6,-2,6,-2,6,-2,7,-2,7,-1,7,-1,6,-1,7,-1,7,-1,7,0,7,0,7,1,7,1,7,1,8,0,0,0,0,0,0,0,0,0,0
9.72063,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,-3,13,-3,14,-3,12,-3,13,-1,12,-1,12,0,11,-1,12,0,10,0,12,-1,11,1,10,-2,8,0,8,1,10,0,8,0,8,0,8,0,8,1,8,1,9,0,7,0,6,0,8,0,7,0,0,0,8,0,5,-1,6,1,7,-2,8,0,7,-2,7,-2,7,0,6,1,7,-3,6,-1,6,-3,8,-2,6,-2,6,-1,8,-1,7,-4,7,-4,7,-5,5,-3,6,-3,8,-4,5,-5,7,-7,7,-5,6,-5,0,0,0,0,0,0,0,0,0,0
9.72561,1,84,-64,4,0,0,0,0,0,0,0,0,0,5,11,5,11,5,9,6,10,3,11,2,11,2,11,2,10,3,9,-1,10,2,7,2,9,0,7,0,8,-2,7,2,7,0,7,0,8,0,5,1,8,1,4,1,7,0,7,2,5,1,5,1,5,0,0,2,7,0,6,0,5,0,6,0,6,3,4,0,4,1,6,0,6,2,6,2,5,1,5,2,6,2,6,1,4,2,5,3,7,2,6,3,4,1,5,3,5,4,5,6,6,8,3,6,3,5,5,0,0,0,0,0,0,0,0,0,0
9.73043,1,84,-64,4,0,0,0,0,0,0,0,0,0,-15,0,-15,-1,-12,1,-13,-2,-12,-1,-14,-2,-13,-2,-13,-5,-9,-2,-11,-3,-9,-4,-10,-4,-11,-4,-9,-3,-7,-3,-10,-5,-7,-3,-7,-4,-8,-2,-7,-3,-8,-2,-6,-2,-6,-2,-6,-3,-9,-3,-6,-2,0,0,-6,-1,-8,-3,-5,-2,-6,-3,-6,-4,-8,-1,-5,0,-6,0,-5,0,-8,1,-7,-1,-6,-2,-7,1,-7,1,-7,-1,-6,1,-7,0,-6,0,-9,1,-6,3,-9,3,-7,2,-7,3,-7,5,-8,3,-6,5,0,0,0,0,0,0,0,0,0,0
9.73616,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,-27,12,-27,14,-28,14,-28,14,-24,16,-22,14,-23,16,-22,15,-19,14,-20,14,-19,14,-17,14,-18,12,-15,13,-15,11,-16,12,-16,10,-12,10,-12,10,-12,13,-13,10,-12,10,-14,8,-13,9,-15,7,-11,0,0,10,-10,8,-11,10,-12,6,-12,7,-11,6,-13,10,-13,8,-13,7,-12,7,-10,7,-18,7,-10,6,-14,4,-15,7,-15,8,-15,7,-15,7,-18,6,-16,5,-17,5,-15,6,-17,1,-18,4,-17,1,-17,2,-17,0,0,0,0,0,0,0,0,0,0
9.74216,1,84,-64,4,0,0,0,0,0,0,0,0,0,5,11,6,11,3,11,4,10,4,11,4,11,3,11,2,11,3,9,2,10,2,9,3,9,1,8,2,8,1,8,2,9,1,8,2,7,0,6,2,7,1,7,0,6,1,7,2,4,2,5,1,5,0,0,2,7,0,5,3,4,0,6,3,6,2,3,2,6,5,5,1,6,5,4,3,5,5,4,4,3,6,5,5,6,7,6,3,6,6,5,5,5,5,3,6,4,5,2,6,2,6,2,7,1,9,3,0,0,0,0,0,0,0,0,0,0
