real_timestamp,TXspot,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
6.51664,1,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-21,-5,-22,-4,-20,-4,-20,-3,-18,-3,-17,-2,-16,-2,-14,-1,-13,-1,-12,-1,-11,-1,-10,-1,-9,0,-8,0,-7,0,-6,0,-5,0,-4,1,-3,1,-2,1,-2,1,-2,2,0,3,0,2,0,2,1,0,0,3,1,3,1,4,1,4,1,4,1,5,0,5,0,5,0,5,-1,5,-2,5,-2,5,-2,6,-3,5,-4,5,-4,5,-5,5,-6,4,-7,5,-6,4,-7,4,-7,4,-7,3,-8,3,-8,3,-8,2,-8,0,0,0,0,0,0,0,0,0,0
6.52457,1,84,-64,4,0,0,0,0,0,0,0,0,0,20,0,20,1,19,2,18,2,16,2,15,3,13,4,12,3,11,3,9,3,9,3,7,2,5,2,5,1,4,1,2,0,2,0,1,-1,0,-1,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-5,-3,-5,-3,0,0,-5,-4,-5,-3,-6,-3,-6,-3,-7,-3,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-8,0,-7,0,-8,1,-8,2,-8,2,-8,3,-8,3,-7,4,-8,4,-7,4,-8,4,-7,4,-8,5,-7,6,-7,5,-6,6,0,0,0,0,0,0,0,0,0,0
6.53144,1,84,-64,4,0,0,0,0,0,0,0,0,0,19,8,18,10,17,9,16,10,14,9,12,10,10,9,9,8,7,9,6,7,7,5,6,6,5,3,5,2,4,1,3,0,3,0,4,-1,3,-3,3,-3,3,-4,4,-4,2,-5,4,-6,3,-6,3,-6,0,0,3,-7,4,-7,2,-8,2,-6,3,-9,2,-7,1,-8,3,-9,1,-6,0,-6,0,-10,1,-8,0,-8,-1,-8,-2,-9,-2,-9,-2,-9,-2,-9,-3,-10,-3,-9,-2,-10,-3,-9,-3,-9,-4,-10,-4,-9,-4,-9,0,0,0,0,0,0,0,0,0,0
6.54072,1,84,-64,4,0,0,0,0,0,0,0,0,0,3,21,2,20,1,20,-1,19,-1,17,-2,16,-2,15,-2,13,-2,12,-2,11,-2,10,-1,9,-2,9,0,8,0,7,1,6,2,7,2,6,2,6,3,6,3,6,4,5,4,5,6,5,4,5,5,5,0,0,6,5,6,5,6,4,6,4,6,4,6,4,6,4,6,3,6,3,6,3,7,2,6,2,7,2,7,1,7,1,7,1,7,1,8,0,6,0,7,0,7,0,8,0,8,0,8,-1,8,-1,7,0,0,0,0,0,0,0,0,0,0,0
6.55614,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,11,15,11,14,12,13,12,11,11,11,11,9,11,9,11,8,10,7,9,7,9,7,8,7,7,6,6,6,6,6,5,6,5,6,4,6,3,6,3,6,3,6,2,6,1,6,1,7,0,6,0,0,0,6,0,6,0,6,0,6,-1,6,-1,5,-1,5,-2,5,-2,5,-1,4,-3,5,-3,4,-3,4,-3,4,-3,4,-3,3,-4,3,-4,3,-4,3,-4,3,-5,3,-5,2,-5,2,-5,2,-6,2,-5,1,-5,0,0,0,0,0,0,0,0,0,0
6.56173,1,84,-64,4,0,0,0,0,0,0,0,0,0,13,16,12,16,11,16,9,17,8,16,8,15,6,14,5,13,5,13,4,12,5,11,5,10,5,9,4,9,4,8,4,7,4,7,4,6,4,5,5,5,5,4,5,4,5,3,5,3,5,3,6,2,0,0,6,2,5,2,6,1,5,1,5,1,5,0,5,1,5,0,5,-1,4,-1,5,-2,4,-2,4,-2,4,-3,4,-3,3,-4,4,-3,3,-4,3,-4,3,-4,3,-4,2,-5,2,-5,2,-5,2,-5,2,-5,0,0,0,0,0,0,0,0,0,0
6.56984,1,84,-64,4,0,0,0,0,0,0,0,0,0,-1,19,-2,18,-3,19,-4,18,-4,15,-4,15,-4,14,-4,13,-4,12,-4,11,-3,11,-3,10,-3,9,-2,9,-2,8,-2,7,-1,7,-1,6,0,5,0,5,0,5,0,5,1,4,2,3,2,4,2,3,0,0,2,3,3,3,3,3,3,2,3,2,3,1,3,2,2,0,4,1,3,0,2,-1,2,-1,3,-2,2,-2,2,-2,2,-3,2,-3,2,-4,2,-4,2,-4,1,-5,1,-4,1,-5,0,-5,1,-5,0,-5,0,0,0,0,0,0,0,0,0,0
6.58066,1,84,-64,4,0,0,0,0,0,0,0,0,0,-20,-2,-20,-2,-19,-3,-19,-3,-16,-3,-17,-4,-15,-4,-14,-4,-13,-4,-12,-3,-12,-3,-11,-3,-9,-3,-9,-2,-8,-3,-8,-1,-7,-1,-6,-1,-5,0,-5,0,-4,0,-3,0,-4,1,-3,1,-3,1,-3,2,0,0,-2,2,-1,1,-1,2,-1,2,0,1,0,1,1,1,1,0,1,1,1,1,2,0,2,0,3,1,3,0,3,-1,4,-1,4,-1,5,-1,5,-1,5,-2,6,-2,5,-3,5,-3,6,-3,6,-4,6,-4,0,0,0,0,0,0,0,0,0,0
6.59314,1,84,-64,4,0,0,0,0,0,0,0,0,0,-14,7,-13,6,-13,7,-14,6,-12,4,-11,4,-11,4,-11,3,-10,3,-9,3,-9,3,-8,2,-7,2,-6,2,-6,1,-5,2,-4,2,-4,1,-3,1,-3,2,-3,2,-2,1,-1,1,-1,2,-1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-1,2,-1,2,-1,1,-1,2,-2,2,-2,2,-2,1,-3,2,-4,3,-4,2,-3,2,-5,3,-6,3,-5,2,-5,2,-6,3,-6,2,-6,2,-7,2,-8,2,-7,1,-7,0,0,0,0,0,0,0,0,0,0
6.61585,1,84,-64,4,0,0,0,0,0,0,0,0,0,-45,1,-42,-1,-42,-1,-40,-4,-39,-2,-37,-3,-35,-6,-31,-5,-29,-6,-26,-4,-25,-3,-22,-3,-21,-2,-19,-3,-17,-3,-14,-3,-15,-2,-11,-2,-10,-2,-7,-1,-8,-2,-7,-1,-5,1,-5,1,-2,2,-2,0,0,0,1,-1,1,-3,2,0,3,0,5,-2,4,-3,6,-2,6,-6,7,-5,8,-4,6,-9,9,-8,11,-10,10,-10,11,-10,10,-11,12,-14,13,-16,12,-15,14,-16,13,-18,12,-18,11,-18,13,-21,10,-22,9,-23,0,0,0,0,0,0,0,0,0,0
6.63033,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,-56,-11,-53,-10,-53,-11,-51,-7,-45,-6,-42,-5,-40,-2,-37,-5,-36,-2,-32,-4,-32,-5,-27,-6,-26,-2,-25,-1,-19,-3,-20,-2,-16,-3,-13,-2,-12,-2,-15,-1,-10,-2,-8,-3,-9,-1,-7,-1,-5,2,-3,0,0,1,-4,3,-4,3,-6,4,-4,8,-3,7,-3,8,-5,10,-4,11,-4,13,-5,12,-6,15,-7,17,-10,18,-10,19,-9,21,-11,18,-13,22,-13,20,-11,18,-17,21,-15,18,-20,20,-20,19,-24,19,-20,21,-22,0,0,0,0,0,0,0,0,0,0
6.66271,1,84,-64,4,0,0,0,0,0,0,0,0,0,6,12,1,18,4,14,3,12,0,11,1,13,3,11,0,12,3,10,3,11,3,10,2,9,2,8,2,8,2,7,2,7,2,7,2,6,2,5,2,5,2,5,2,4,1,4,2,4,1,4,1,3,0,0,1,3,2,3,2,3,1,3,1,4,1,3,1,3,1,3,2,3,2,3,2,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,5,4,5,3,6,3,6,3,6,3,7,2,7,2,8,1,0,0,0,0,0,0,0,0,0,0
6.69252,1,84,-64,4,0,0,0,0,0,0,0,0,0,-29,6,-31,2,-31,3,-31,2,-28,1,-29,0,-26,1,-26,-3,-25,0,-25,0,-24,3,-22,3,-23,3,-20,2,-20,1,-19,3,-19,2,-17,2,-17,2,-16,2,-15,2,-15,2,-14,2,-13,4,-12,3,-13,4,0,0,-12,4,-11,5,-10,4,-10,4,-10,4,-11,3,-10,5,-10,4,-9,4,-10,5,-10,6,-9,5,-10,6,-10,8,-9,7,-11,6,-10,8,-11,7,-10,7,-12,6,-12,8,-11,9,-11,8,-11,10,-11,10,-10,10,0,0,0,0,0,0,0,0,0,0
6.69857,1,84,-64,4,0,0,0,0,0,0,0,0,0,-34,-21,-34,-21,-31,-22,-33,-24,-30,-24,-29,-20,-26,-19,-25,-23,-27,-20,-25,-20,-25,-20,-26,-21,-20,-20,-21,-18,-22,-18,-20,-17,-17,-11,-16,-13,-12,-13,-18,-14,-15,-11,-15,-12,-12,-6,-15,-8,-15,-12,-15,-11,0,0,-13,-9,-14,-8,-15,-6,-12,-4,-12,-7,-15,-8,-15,-7,-9,-7,-13,-4,-13,-3,-14,-4,-14,-5,-16,-4,-14,-6,-13,-8,-15,-3,-16,-5,-14,-2,-16,-4,-14,-1,-16,-4,-18,-4,-18,-2,-17,-4,-18,-2,-17,0,0,0,0,0,0,0,0,0,0,0
6.70917,1,84,-64,4,0,0,0,0,0,0,0,0,0,22,-12,23,-10,23,-9,23,-9,22,-7,22,-7,22,-6,20,-6,20,-6,19,-4,19,-5,18,-4,17,-3,15,-2,15,-3,15,-3,14,-2,12,-2,13,0,12,-1,10,0,10,-2,11,0,10,0,11,-2,11,-1,0,0,10,-1,11,-1,10,-1,10,-2,10,-2,10,-2,10,-2,10,-3,10,-3,11,-3,12,-3,10,-5,12,-5,13,-6,12,-7,14,-6,12,-6,14,-7,14,-7,14,-8,14,-9,12,-10,14,-11,15,-14,14,-12,14,-15,0,0,0,0,0,0,0,0,0,0
6.72144,1,84,-64,4,0,0,0,0,0,0,0,0,0,-32,-7,-31,-8,-32,-9,-30,-8,-29,-9,-28,-9,-25,-10,-25,-10,-23,-10,-22,-8,-23,-9,-21,-7,-20,-8,-17,-8,-16,-6,-17,-7,-14,-6,-14,-6,-13,-7,-12,-5,-11,-6,-11,-5,-10,-7,-10,-4,-9,-4,-11,-5,0,0,-10,-5,-9,-5,-9,-5,-9,-3,-8,-4,-9,-3,-9,-5,-9,-6,-8,-6,-9,-6,-10,-5,-11,-4,-13,-3,-11,-5,-13,-6,-12,-4,-13,-4,-15,-4,-14,-5,-16,-6,-17,-5,-17,-1,-20,-3,-21,-1,-20,-1,-22,1,0,0,0,0,0,0,0,0,0,0
6.73019,1,84,-64,4,0,0,0,0,0,0,0,0,0,-21,35,-22,33,-25,36,-21,32,-22,32,-23,28,-20,26,-21,27,-19,27,-20,23,-21,28,-18,25,-18,22,-15,21,-13,18,-16,20,-13,19,-11,15,-13,17,-13,15,-13,13,-9,12,-9,12,-7,12,-10,13,-7,12,0,0,-9,13,-9,13,-5,14,-4,10,-6,12,-5,12,-3,10,-5,13,-3,11,-6,8,-7,14,-7,14,-8,13,-5,15,-7,15,-3,16,-4,16,-5,14,-8,16,-4,19,-4,20,-1,19,0,18,-3,21,-2,21,-6,20,0,0,0,0,0,0,0,0,0,0
6.73835,1,84,-64,4,0,0,0,0,0,0,0,0,0,-4,15,-4,15,-4,15,-5,15,-4,14,-5,13,-4,13,-4,12,-4,12,-4,11,-4,11,-4,11,-4,10,-4,9,-4,9,-3,9,-3,8,-3,7,-3,7,-2,7,-2,6,-2,6,-2,6,-2,6,-2,6,-1,5,0,0,-1,5,-1,5,-1,5,-1,4,-1,5,-1,5,-1,5,-1,4,0,5,0,5,0,5,-1,5,0,5,0,6,0,5,0,6,0,6,0,6,0,6,1,6,1,6,0,7,1,7,1,7,1,8,2,7,0,0,0,0,0,0,0,0,0,0
6.74552,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,-7,13,-6,13,-5,12,-6,12,-5,12,-5,11,-5,10,-4,11,-5,10,-4,10,-3,9,-4,9,-3,10,-4,9,-3,8,-4,8,-4,6,-4,6,-3,7,-4,5,-4,5,-2,5,-3,4,-3,5,-4,4,-3,0,0,4,-4,4,-3,5,-4,4,-4,3,-1,3,-5,4,-3,3,-3,3,-4,4,-4,3,-3,3,-4,4,-4,3,-4,3,-4,4,-4,3,-5,4,-5,4,-6,4,-5,3,-5,3,-6,3,-5,4,-6,3,-8,3,-7,0,0,0,0,0,0,0,0,0,0
6.7619,1,84,-64,4,0,0,0,0,0,0,0,0,0,29,-22,29,-21,29,-21,29,-20,28,-18,28,-17,28,-16,27,-15,26,-15,25,-13,26,-14,25,-13,24,-12,22,-12,21,-11,21,-12,20,-11,18,-10,18,-10,17,-10,16,-10,16,-10,15,-9,15,-10,14,-10,14,-10,0,0,13,-10,12,-10,12,-10,11,-10,11,-11,11,-11,11,-11,11,-11,10,-11,10,-12,11,-12,10,-12,10,-12,11,-13,10,-13,11,-14,10,-14,10,-14,10,-14,10,-15,10,-15,9,-16,10,-16,9,-17,9,-17,9,-18,0,0,0,0,0,0,0,0,0,0
6.76852,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,-14,11,-14,11,-14,12,-13,11,-12,12,-12,12,-11,12,-10,11,-10,11,-9,11,-10,10,-9,10,-9,10,-8,10,-8,9,-8,9,-7,8,-7,8,-7,8,-7,7,-6,7,-6,7,-6,7,-6,7,-6,6,-6,0,0,6,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,4,-6,4,-7,5,-7,5,-7,5,-7,4,-7,5,-7,5,-8,4,-8,4,-8,4,-9,4,-9,4,-9,3,-8,3,-10,2,-10,2,-8,0,0,0,0,0,0,0,0,0,0
6.77392,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,-6,-17,-6,-18,-7,-17,-7,-17,-7,-16,-7,-15,-7,-14,-7,-14,-7,-14,-7,-13,-7,-13,-7,-12,-7,-12,-7,-11,-7,-11,-6,-10,-6,-10,-6,-9,-5,-9,-6,-9,-5,-9,-5,-8,-5,-8,-5,-8,-4,-8,-4,0,0,-8,-4,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-9,-2,-8,-2,-8,-3,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-10,-1,-10,-1,-10,-1,-10,-1,-10,-1,-11,-1,-11,0,0,0,0,0,0,0,0,0,0,0
6.77984,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,6,-15,2,-14,4,-17,4,-18,1,-15,4,-14,2,-13,4,-13,2,-14,2,-13,1,-12,2,-13,1,-11,2,-11,2,-11,3,-10,2,-10,2,-10,2,-10,2,-9,2,-9,2,-8,2,-9,2,-8,2,-8,2,0,0,-7,3,-7,3,-7,3,-7,3,-7,4,-7,3,-7,3,-7,3,-6,4,-6,4,-6,5,-6,4,-6,5,-6,5,-6,5,-5,6,-6,6,-5,6,-5,6,-5,6,-5,6,-5,7,-5,7,-5,8,-4,7,-4,8,0,0,0,0,0,0,0,0,0,0
6.78514,1,84,-64,4,0,0,0,0,0,0,0,0,0,4,-18,5,-17,5,-17,5,-17,5,-16,5,-16,6,-16,5,-15,5,-14,5,-14,5,-14,5,-13,5,-13,5,-12,5,-11,4,-11,4,-10,4,-10,4,-10,4,-10,3,-10,3,-9,3,-9,3,-9,2,-9,2,-8,0,0,2,-8,2,-9,1,-9,2,-8,2,-8,1,-8,1,-8,1,-8,0,-7,1,-7,0,-8,0,-9,0,-9,0,-9,-1,-9,-1,-9,-1,-10,-1,-9,-2,-10,-1,-10,-2,-10,-2,-10,-3,-10,-3,-10,-3,-10,-4,-10,0,0,0,0,0,0,0,0,0,0
6.79069,1,84,-64,4,0,0,0,0,0,0,0,0,0,13,8,12,8,12,9,12,9,11,9,10,9,10,9,9,9,9,8,9,8,9,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,6,4,5,5,5,4,0,0,5,4,5,4,5,4,5,3,5,3,6,3,5,3,5,3,5,3,5,3,6,3,6,3,6,3,6,3,6,3,6,3,7,2,7,2,7,2,7,2,7,2,7,2,8,2,8,1,8,1,9,1,0,0,0,0,0,0,0,0,0,0
6.79526,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,-14,12,-14,11,-13,12,-13,11,-12,12,-12,11,-11,11,-10,10,-10,10,-10,10,-10,10,-9,10,-9,9,-8,9,-8,8,-8,8,-8,7,-7,7,-7,7,-7,7,-7,7,-7,6,-6,6,-7,6,-7,6,-7,0,0,5,-6,5,-6,5,-7,4,-6,5,-7,5,-6,4,-6,4,-7,4,-6,4,-6,4,-7,4,-7,4,-7,4,-7,3,-7,4,-8,4,-8,3,-9,4,-9,3,-9,3,-9,3,-9,2,-10,2,-10,2,-10,2,-10,0,0,0,0,0,0,0,0,0,0
6.80086,1,84,-64,4,0,0,0,0,0,0,0,0,0,-1,-18,-1,-18,0,-18,0,-18,1,-18,0,-16,0,-17,0,-17,2,-16,2,-14,1,-14,-1,-13,-1,-12,-1,-13,-1,-14,1,-14,1,-13,2,-10,0,-11,0,-9,-1,-9,-3,-10,0,-10,-2,-11,0,-9,0,-8,0,0,-1,-8,-2,-9,-2,-8,-2,-8,-2,-7,-2,-8,-3,-7,-3,-9,-3,-9,-3,-7,-2,-5,-4,-6,-6,-5,-4,-7,-7,-9,-5,-9,-2,-8,-5,-6,-6,-6,-6,-7,-7,-7,-8,-7,-8,-9,-8,-8,-7,-7,-8,-6,0,0,0,0,0,0,0,0,0,0
6.80658,1,84,-64,4,0,0,0,0,0,0,0,0,0,-17,-7,-17,-8,-16,-8,-16,-9,-15,-8,-15,-9,-14,-8,-13,-8,-13,-8,-13,-8,-13,-8,-12,-8,-12,-7,-11,-7,-11,-7,-10,-7,-10,-7,-9,-6,-9,-6,-8,-6,-8,-6,-8,-6,-8,-5,-8,-5,-8,-5,-8,-4,0,0,-7,-4,-7,-4,-7,-4,-7,-3,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-3,-7,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-9,-3,-9,-3,-9,-2,-9,-2,-10,-2,-9,-1,-10,-1,-10,-1,-10,-1,0,0,0,0,0,0,0,0,0,0
6.81247,1,84,-64,4,0,0,0,0,0,0,0,0,0,-1,-18,-1,-17,0,-18,0,-17,0,-17,0,-16,1,-16,1,-15,1,-15,1,-14,1,-14,1,-14,1,-13,1,-13,1,-12,1,-12,1,-10,1,-11,1,-10,1,-10,1,-9,1,-9,0,-9,0,-9,0,-9,-1,-8,0,0,-1,-8,-1,-8,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-2,-7,-2,-7,-2,-7,-2,-8,-2,-7,-2,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-9,-4,-9,-4,-8,-4,-9,0,0,0,0,0,0,0,0,0,0
6.81811,1,84,-64,4,0,0,0,0,0,0,0,0,0,10,-12,11,-12,11,-11,11,-12,10,-11,10,-10,10,-10,10,-9,10,-9,10,-9,10,-8,9,-8,9,-8,8,-8,8,-7,8,-7,8,-7,7,-6,7,-6,6,-6,6,-6,6,-6,5,-6,5,-6,5,-6,4,-6,0,0,4,-5,4,-6,4,-6,4,-5,4,-5,3,-6,4,-5,3,-5,3,-6,3,-5,3,-6,4,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-7,3,-7,3,-6,3,-7,3,-7,2,-8,2,-8,2,-8,2,-8,0,0,0,0,0,0,0,0,0,0
6.82339,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,-10,17,-10,16,-9,17,-9,16,-8,17,-8,16,-7,16,-7,16,-6,15,-6,15,-6,15,-6,14,-6,14,-6,14,-5,13,-5,13,-5,11,-5,11,-5,11,-5,11,-5,10,-5,9,-5,9,-5,9,-5,9,-5,0,0,9,-5,8,-6,8,-6,7,-5,8,-5,8,-6,7,-6,7,-6,7,-6,6,-6,6,-7,6,-6,6,-6,7,-7,6,-7,6,-7,6,-7,6,-8,6,-7,6,-8,6,-8,6,-8,6,-8,5,-9,6,-9,6,-9,0,0,0,0,0,0,0,0,0,0
6.82874,1,84,-64,4,0,0,0,0,0,0,0,0,0,-20,-2,-20,-2,-19,-3,-20,-4,-19,-3,-19,-4,-16,-5,-17,-5,-17,-5,-15,-5,-17,-5,-16,-5,-15,-5,-15,-5,-14,-5,-14,-5,-13,-4,-13,-5,-13,-5,-13,-5,-12,-5,-12,-4,-11,-4,-12,-3,-11,-3,-11,-3,0,0,-10,-2,-10,-2,-10,-2,-10,-1,-10,-2,-10,-2,-10,-2,-10,-1,-10,-1,-10,-1,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,1,-10,0,-11,0,-10,1,-11,1,-11,1,-11,1,-11,2,-11,2,-11,2,0,0,0,0,0,0,0,0,0,0
6.83479,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,14,12,14,11,15,11,14,10,14,10,14,9,15,8,14,8,14,7,14,7,14,7,14,6,13,6,13,6,12,6,12,6,12,6,11,5,11,6,11,5,11,6,10,5,10,5,10,5,9,5,9,0,0,6,9,6,8,6,8,6,7,6,7,6,7,7,8,6,7,7,7,7,7,7,7,7,7,7,7,8,6,8,6,8,6,8,6,9,6,9,6,9,5,9,5,9,5,10,5,10,5,10,5,10,5,0,0,0,0,0,0,0,0,0,0
6.84133,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,12,-12,11,-12,12,-13,11,-13,10,-12,10,-13,9,-13,8,-12,8,-12,8,-12,8,-12,8,-12,7,-12,7,-12,7,-11,7,-11,6,-10,6,-10,6,-10,6,-10,6,-10,5,-9,5,-9,6,-9,6,-9,6,0,0,-8,6,-8,6,-8,6,-8,6,-8,6,-7,6,-7,6,-8,6,-7,7,-7,7,-6,8,-6,8,-6,8,-6,8,-6,8,-6,8,-6,9,-5,8,-6,9,-6,9,-5,9,-5,9,-5,10,-4,10,-4,10,-4,10,0,0,0,0,0,0,0,0,0,0
6.84866,1,84,-64,4,0,0,0,0,0,0,0,0,0,-1,17,-2,17,-2,17,-3,18,-3,17,-4,17,-4,16,-5,15,-5,15,-5,14,-5,15,-5,14,-5,14,-6,13,-5,13,-6,13,-6,12,-5,11,-5,12,-5,11,-6,11,-5,11,-5,10,-5,10,-4,11,-4,11,0,0,-4,10,-4,11,-3,11,-3,10,-3,11,-3,11,-3,11,-3,10,-3,11,-3,11,-1,11,-2,12,-1,12,-1,12,-1,12,0,12,0,12,0,12,0,13,1,12,0,13,0,13,1,13,2,13,2,13,2,13,0,0,0,0,0,0,0,0,0,0
6.86001,1,84,-64,4,0,0,0,0,0,0,0,0,0,9,-12,9,-11,10,-12,11,-11,12,-11,10,-10,11,-9,10,-9,11,-9,11,-8,12,-10,10,-6,11,-8,11,-7,10,-7,11,-5,10,-6,11,-8,10,-7,9,-8,7,-7,9,-5,8,-5,9,-5,11,-5,8,-7,0,0,7,-4,7,-5,8,-6,9,-5,8,-5,9,-6,8,-7,7,-5,8,-6,8,-5,8,-7,8,-8,7,-8,7,-7,6,-10,7,-8,6,-8,6,-11,6,-8,6,-10,7,-10,5,-11,5,-10,5,-11,7,-11,7,-11,0,0,0,0,0,0,0,0,0,0
6.86812,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,-1,17,0,17,0,17,1,16,1,16,2,16,2,15,2,15,3,15,3,15,3,14,4,14,4,13,4,13,4,13,4,12,4,12,4,12,4,12,4,11,4,11,4,11,4,10,3,10,3,11,3,0,0,10,3,10,3,10,2,10,2,10,3,11,2,11,2,11,2,11,2,11,2,12,1,11,1,11,0,12,0,12,1,12,0,12,0,13,-1,13,-1,12,-1,13,-1,13,-1,13,-2,13,-3,13,-2,13,-3,0,0,0,0,0,0,0,0,0,0
6.88075,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,6,15,7,15,7,14,8,14,8,13,8,13,9,12,9,12,9,11,9,11,9,11,9,10,9,10,9,9,9,9,9,9,9,8,9,8,9,8,9,8,9,7,8,7,8,7,8,8,8,8,8,0,0,7,8,8,8,8,7,8,7,8,7,8,7,8,8,8,7,8,7,9,7,10,7,9,7,9,6,10,6,10,6,10,6,11,6,11,6,11,6,12,5,12,6,12,5,12,5,12,4,13,5,13,4,0,0,0,0,0,0,0,0,0,0
6.88765,1,84,-64,4,0,0,0,0,0,0,0,0,0,13,-9,15,-9,15,-9,14,-9,14,-9,16,-7,15,-5,14,-6,14,-6,14,-5,15,-5,14,-5,14,-3,12,-4,13,-3,12,-3,12,-2,12,-3,12,-4,12,-3,12,-1,11,-2,11,-2,10,-2,12,-2,11,-4,0,0,12,-2,11,-2,11,-2,11,-2,12,-1,11,-2,13,-3,11,-4,11,-3,10,-2,11,-5,10,-3,13,-4,11,-5,11,-4,11,-4,11,-4,10,-6,14,-5,13,-6,12,-7,12,-7,11,-9,12,-7,13,-7,11,-8,0,0,0,0,0,0,0,0,0,0
6.89805,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,12,-12,11,-13,12,-13,11,-13,10,-13,9,-13,8,-13,8,-13,8,-13,7,-13,8,-13,7,-13,7,-13,7,-12,5,-12,6,-12,5,-12,5,-12,5,-12,4,-12,4,-12,4,-11,4,-11,4,-11,4,-11,5,0,0,-11,4,-11,5,-11,5,-10,5,-11,5,-11,5,-11,5,-11,5,-10,5,-10,6,-10,7,-10,6,-10,7,-10,7,-10,7,-10,8,-10,8,-10,8,-10,8,-10,8,-10,9,-9,9,-9,10,-9,10,-9,10,-8,11,0,0,0,0,0,0,0,0,0,0
6.90806,1,84,-64,4,0,0,0,0,0,0,0,0,0,0,-17,1,-17,1,-16,2,-16,2,-17,3,-16,3,-15,3,-15,4,-15,5,-14,5,-13,4,-14,5,-12,5,-12,4,-12,5,-13,5,-11,4,-12,5,-10,7,-11,6,-9,5,-12,5,-11,6,-10,5,-10,5,-11,0,0,4,-11,5,-11,5,-11,5,-9,5,-11,4,-11,3,-11,3,-12,3,-12,4,-10,2,-12,2,-12,3,-11,1,-14,1,-13,1,-11,1,-12,1,-12,1,-13,1,-13,2,-15,0,-13,1,-13,-1,-14,0,-14,-3,-15,0,0,0,0,0,0,0,0,0,0
6.92744,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-15,-1,-15,-1,-15,0,-15,1,-15,1,-15,2,-14,2,-13,2,-13,3,-13,3,-13,3,-13,4,-12,4,-12,4,-12,4,-12,4,-11,4,-11,5,-11,5,-11,5,-10,5,-10,5,-10,5,-10,5,-10,5,-10,0,0,4,-10,4,-10,5,-10,4,-10,4,-10,4,-11,4,-11,4,-11,3,-11,3,-11,3,-12,3,-12,2,-12,2,-12,2,-12,1,-13,1,-13,1,-13,1,-13,0,-13,0,-13,0,-13,-1,-14,-2,-14,-2,-14,-2,-14,0,0,0,0,0,0,0,0,0,0
6.93356,1,84,-64,4,0,0,0,0,0,0,0,0,0,-9,-14,-9,-14,-8,-14,-8,-15,-7,-14,-6,-14,-6,-14,-5,-14,-4,-14,-4,-14,-3,-15,-3,-14,-2,-14,-2,-14,-1,-14,-2,-14,-2,-13,-1,-13,-1,-12,0,-13,0,-13,0,-12,0,-12,1,-12,0,-12,0,-12,0,0,0,-12,0,-12,0,-12,0,-12,0,-12,0,-13,-1,-13,-1,-13,-1,-13,-2,-13,-3,-13,-2,-13,-3,-13,-3,-13,-3,-13,-4,-13,-4,-14,-5,-14,-5,-13,-6,-13,-6,-14,-6,-13,-7,-14,-7,-13,-8,-13,-8,-13,0,0,0,0,0,0,0,0,0,0
