real_timestamp,TXSpot,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
8.73207,1,84,-64,4,0,0,0,0,0,0,0,0,0,-1,-44,5,-28,-6,-29,0,-23,7,-35,-4,-29,0,-37,0,-28,1,-24,2,-27,3,-26,4,-25,3,-25,2,-24,7,-24,5,-19,3,-19,3,-17,4,-15,1,-15,1,-15,0,-12,1,-13,0,-12,0,-11,-2,-9,0,0,-3,-9,-3,-8,-4,-7,-5,-5,-5,-6,-5,-3,-5,-4,-5,-4,-8,-1,-6,-1,-8,0,-7,1,-9,1,-10,2,-10,2,-10,4,-10,4,-9,4,-10,4,-10,5,-10,6,-9,5,-9,6,-10,7,-9,7,-10,8,0,0,0,0,0,0,0,0,0,0
8.73827,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,31,2,31,1,31,1,31,1,29,-1,28,-1,28,-2,27,-3,25,-2,25,-2,24,-2,23,-3,22,-3,21,-2,20,-2,19,-3,17,-2,15,-2,15,-3,13,-1,11,0,12,-1,10,0,9,1,9,2,8,0,0,2,6,3,5,3,5,3,3,3,3,3,2,4,1,4,-1,5,-1,5,-3,5,-1,5,-3,5,-4,5,-5,5,-5,6,-6,6,-7,6,-7,6,-7,6,-7,6,-7,5,-9,4,-8,5,-9,4,-9,4,-9,0,0,0,0,0,0,0,0,0,0
8.76853,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,10,3,10,5,15,4,11,-1,11,-1,14,-2,12,0,12,-3,10,-4,12,-4,10,-2,11,-3,10,-3,8,-3,9,-3,9,-4,8,-5,7,-4,8,-5,8,-4,7,-5,6,-3,6,-4,6,-3,6,-2,6,0,0,-1,6,-2,6,-1,6,0,5,-1,5,-1,4,0,5,0,4,1,4,2,4,3,3,4,3,4,3,5,3,4,2,6,2,6,1,6,1,7,1,7,0,8,0,8,0,8,-1,9,-2,9,-1,10,-2,0,0,0,0,0,0,0,0,0,0
8.78651,1,84,-64,4,0,0,0,0,0,0,0,0,0,9,-7,10,-6,10,-5,10,-5,10,-4,9,-4,10,-3,9,-2,9,-2,9,-1,8,-1,8,0,9,-1,8,0,7,0,7,0,6,0,5,0,5,-1,5,-1,5,-1,5,-2,4,-2,4,-2,4,-2,4,-2,0,0,4,-3,3,-4,3,-4,3,-4,3,-5,3,-5,3,-5,3,-6,2,-7,2,-7,2,-8,1,-8,1,-9,1,-9,0,-9,1,-10,1,-11,0,-11,1,-11,0,-11,0,-12,0,-13,0,-14,0,-14,-1,-14,-1,-14,0,0,0,0,0,0,0,0,0,0
8.8086,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-46,-1,-47,-4,-47,-11,-48,-7,-42,-12,-43,-12,-44,-16,-41,-21,-42,-21,-39,-26,-42,-30,-43,-31,-44,-30,-39,-32,-44,-39,-43,-30,-46,-28,-44,-37,-44,-30,-46,-30,-46,-28,-53,-32,-41,-32,-42,-28,-34,-30,-40,0,0,-30,-40,-28,-41,-31,-37,-28,-40,-22,-39,-25,-38,-27,-41,-26,-42,-19,-42,-27,-42,-19,-46,-18,-46,-20,-48,-18,-49,-21,-54,-18,-55,-14,-57,-15,-63,-12,-63,-12,-65,-14,-68,-11,-70,-13,-72,-14,-77,-18,-78,-16,-79,0,0,0,0,0,0,0,0,0,0
8.83098,1,84,-64,4,0,0,0,0,0,0,0,0,0,-19,-13,-20,-12,-20,-12,-21,-13,-20,-13,-19,-12,-19,-12,-19,-13,-19,-11,-19,-13,-19,-12,-19,-12,-19,-12,-19,-12,-18,-11,-18,-10,-17,-10,-16,-9,-17,-10,-15,-9,-15,-9,-15,-8,-14,-8,-14,-7,-14,-7,-14,-6,0,0,-12,-6,-12,-5,-12,-6,-11,-4,-11,-5,-11,-6,-10,-5,-10,-5,-9,-5,-9,-5,-9,-5,-8,-6,-8,-7,-7,-7,-7,-6,-7,-6,-7,-8,-6,-8,-6,-8,-6,-8,-6,-9,-6,-10,-6,-10,-7,-10,-7,-10,-7,-11,0,0,0,0,0,0,0,0,0,0
8.83781,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,-21,12,-21,12,-22,13,-22,13,-22,12,-20,12,-21,12,-21,12,-20,12,-20,11,-20,10,-20,11,-20,11,-20,11,-18,10,-18,10,-17,10,-16,9,-17,9,-17,8,-16,8,-15,7,-14,6,-15,6,-15,5,-13,0,0,5,-12,4,-13,4,-12,4,-12,4,-11,4,-11,4,-10,4,-10,4,-10,3,-9,4,-8,4,-8,4,-8,5,-7,5,-7,6,-7,6,-6,6,-6,6,-6,7,-6,7,-5,7,-6,7,-6,7,-6,8,-6,9,-6,0,0,0,0,0,0,0,0,0,0
8.84424,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,-19,-17,-22,-9,-28,-15,-32,-6,-23,-9,-25,-5,-25,-8,-22,-10,-23,-13,-25,-10,-19,-9,-22,-10,-21,-10,-19,-11,-20,-11,-19,-11,-19,-9,-19,-10,-18,-11,-17,-9,-15,-10,-15,-11,-13,-11,-13,-11,-13,-10,-11,0,0,-9,-11,-9,-9,-9,-9,-9,-8,-9,-9,-8,-9,-8,-8,-8,-8,-8,-8,-6,-8,-7,-6,-6,-6,-6,-5,-4,-8,-7,-10,-5,-8,-7,-8,-6,-8,-5,-9,-3,-10,-4,-8,-5,-8,-4,-10,-4,-9,-6,-10,-5,-9,0,0,0,0,0,0,0,0,0,0
8.85057,1,84,-64,4,0,0,0,0,0,0,0,0,0,26,4,27,2,17,-5,25,2,25,1,18,-2,23,2,23,1,23,3,23,4,22,2,23,2,23,2,22,2,21,2,20,2,19,2,20,2,18,3,18,2,18,4,15,0,13,-1,12,-2,13,0,13,-1,0,0,13,-3,15,-3,13,0,9,1,11,0,11,-2,12,-1,13,0,10,1,12,0,10,0,9,1,11,2,10,1,9,1,8,2,9,2,9,2,8,3,8,2,9,3,9,4,9,3,10,4,9,3,9,3,0,0,0,0,0,0,0,0,0,0
8.85561,1,84,-64,4,0,0,0,0,0,0,0,0,0,-28,-4,-28,-6,-27,-5,-28,-5,-27,-6,-27,-5,-26,-6,-25,-5,-26,-5,-25,-5,-25,-5,-25,-5,-24,-5,-24,-5,-24,-5,-22,-5,-22,-4,-20,-3,-20,-4,-20,-3,-19,-4,-19,-3,-18,-3,-17,-2,-17,-2,-17,-1,0,0,-15,-1,-15,-1,-14,0,-14,1,-14,0,-13,-1,-13,-1,-12,0,-12,0,-12,0,-11,0,-11,-1,-11,-1,-10,-1,-10,-2,-9,-1,-10,-2,-9,-2,-9,-3,-8,-1,-9,-2,-9,-2,-9,-3,-8,-3,-9,-3,-9,-3,0,0,0,0,0,0,0,0,0,0
8.86165,1,84,-64,4,0,0,0,0,0,0,0,0,0,29,1,31,2,34,3,30,1,32,0,28,5,30,5,29,5,30,3,28,5,30,3,29,3,31,3,26,5,26,6,28,7,23,5,23,5,24,7,20,4,21,4,19,6,20,4,20,3,18,4,21,1,0,0,17,6,16,4,14,3,16,3,10,-2,13,3,11,1,12,2,8,-9,1,19,7,-1,10,5,11,3,12,6,8,5,9,5,10,3,6,3,8,4,8,3,8,5,6,6,9,5,7,7,8,7,7,7,0,0,0,0,0,0,0,0,0,0
8.86662,1,84,-64,4,0,0,0,0,0,0,0,0,0,-5,14,-6,14,-5,14,-6,14,-5,13,-6,13,-6,13,-6,12,-6,12,-6,12,-5,13,-6,12,-6,11,-5,11,-6,10,-5,10,-5,10,-5,9,-5,9,-5,9,-4,9,-4,8,-3,8,-3,9,-2,8,-2,8,0,0,-2,8,-2,8,-1,7,-1,7,-1,7,-1,7,-1,6,-1,6,-1,6,-1,6,0,6,-1,5,-1,5,-1,5,-1,4,-1,4,-1,4,-1,4,-1,4,-1,3,-1,3,-1,3,-1,3,-1,2,-1,2,-1,2,0,0,0,0,0,0,0,0,0,0
8.8719,1,84,-64,4,0,0,0,0,0,0,0,0,0,4,38,-3,33,0,32,-3,36,0,34,-2,33,-2,29,-3,30,0,31,-2,31,0,31,-1,29,-1,29,-1,28,-2,26,0,27,-1,26,-1,23,-1,24,0,23,1,22,1,20,1,19,2,20,3,20,4,19,0,0,4,17,5,17,5,17,5,15,4,15,5,14,5,13,5,13,5,12,5,12,5,11,5,11,5,10,5,10,4,9,4,9,5,8,4,7,4,6,3,6,3,6,3,5,3,5,3,5,2,4,2,4,0,0,0,0,0,0,0,0,0,0
8.87698,1,84,-64,4,0,0,0,0,0,0,0,0,0,-27,16,-32,21,-27,9,-26,11,-37,15,-37,8,-31,8,-31,11,-26,16,-26,13,-30,11,-30,10,-30,11,-27,12,-26,11,-27,11,-26,10,-23,9,-23,8,-22,9,-21,9,-20,10,-19,10,-19,11,-18,12,-17,12,0,0,-15,11,-15,12,-14,12,-13,11,-12,11,-11,11,-11,11,-11,10,-10,10,-9,10,-8,11,-8,10,-7,9,-6,10,-5,8,-5,8,-4,8,-4,8,-4,7,-3,6,-2,6,-2,5,-1,5,-1,5,-1,4,0,4,0,0,0,0,0,0,0,0,0,0
8.88279,1,84,-64,4,0,0,0,0,0,0,0,0,0,18,22,18,23,18,23,18,24,15,23,15,24,14,23,13,22,13,23,13,23,13,22,12,22,12,22,11,22,10,22,10,20,9,20,9,18,9,19,9,18,8,17,8,17,8,15,10,15,9,15,9,14,0,0,8,13,9,12,9,12,8,10,9,11,8,10,8,10,8,8,8,8,9,6,8,5,8,5,8,5,8,5,7,4,8,2,7,3,7,2,6,2,6,0,6,0,5,0,6,-1,5,-2,4,-1,4,-2,0,0,0,0,0,0,0,0,0,0
8.8879,1,84,-64,4,0,0,0,0,0,0,0,0,0,-3,-28,-3,-28,-2,-29,-1,-30,-1,-29,1,-28,0,-28,2,-27,1,-26,2,-26,2,-25,2,-26,2,-25,2,-25,3,-23,2,-23,4,-22,2,-21,2,-22,2,-21,2,-19,1,-20,0,-18,1,-19,0,-18,-1,-17,0,0,-1,-16,-2,-16,-2,-15,-3,-15,-2,-15,-3,-14,-3,-13,-3,-12,-3,-13,-3,-10,-4,-11,-4,-11,-5,-9,-4,-9,-5,-9,-5,-6,-5,-6,-4,-6,-5,-5,-4,-5,-5,-5,-6,-4,-6,-3,-6,-2,-6,-1,-5,-2,0,0,0,0,0,0,0,0,0,0
8.89374,1,84,-64,4,0,0,0,0,0,0,0,0,0,25,-4,27,2,29,-1,25,1,27,2,26,2,27,4,24,1,26,3,23,5,23,2,22,3,22,3,22,3,20,4,19,3,19,3,18,2,18,2,18,2,17,2,16,1,15,1,17,0,16,-1,15,-1,0,0,14,-2,13,-2,13,-2,12,-3,12,-2,12,-3,11,-3,10,-4,10,-4,9,-5,8,-5,7,-4,8,-5,7,-5,6,-6,6,-6,5,-6,4,-7,4,-7,3,-6,3,-7,2,-6,1,-7,1,-7,0,-7,0,-6,0,0,0,0,0,0,0,0,0,0
8.89897,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,-18,-12,-18,-12,-19,-11,-19,-10,-19,-9,-19,-8,-18,-8,-19,-8,-18,-7,-18,-7,-18,-7,-17,-6,-17,-5,-17,-5,-16,-5,-15,-5,-15,-5,-14,-5,-14,-5,-13,-5,-13,-5,-12,-5,-12,-6,-11,-6,-12,-6,-11,0,0,-6,-10,-7,-9,-7,-9,-6,-8,-6,-8,-7,-8,-6,-7,-7,-7,-7,-6,-7,-5,-7,-5,-7,-4,-7,-4,-8,-3,-7,-3,-8,-3,-7,-2,-7,-1,-8,-1,-8,-1,-7,-1,-8,0,-8,1,-8,1,-8,1,-8,2,0,0,0,0,0,0,0,0,0,0
8.91047,1,84,-64,4,0,0,0,0,0,0,0,0,0,10,23,9,23,8,23,7,24,6,22,5,23,4,22,4,22,2,21,2,20,3,20,2,19,1,19,2,19,2,19,2,17,2,16,2,14,2,15,4,15,3,14,2,15,1,13,3,14,4,13,3,15,0,0,5,13,6,12,5,15,4,13,6,12,6,11,5,11,6,9,7,10,7,8,8,10,8,9,8,10,11,9,9,8,11,8,11,7,11,7,11,8,12,7,12,7,12,7,13,6,14,6,13,5,14,5,0,0,0,0,0,0,0,0,0,0
8.91615,1,84,-64,4,0,0,0,0,0,0,0,0,0,20,10,18,10,19,11,19,12,17,11,16,12,16,12,14,12,14,13,13,13,13,13,13,12,13,12,12,11,11,13,11,11,10,11,10,10,10,11,11,10,10,9,11,9,10,8,11,8,10,8,11,9,0,0,10,7,10,7,11,6,10,6,10,7,11,6,10,5,11,5,11,4,11,4,11,3,12,4,12,3,13,2,13,3,12,2,13,1,13,1,13,1,13,1,13,1,13,0,14,0,14,-1,14,0,14,0,0,0,0,0,0,0,0,0,0,0
8.92274,1,84,-64,4,0,0,0,0,0,0,0,0,0,-21,13,-23,14,-17,16,-11,10,-13,18,-17,13,-14,15,-17,12,-16,12,-16,9,-16,9,-17,8,-16,9,-16,8,-16,7,-14,8,-15,6,-13,5,-14,6,-14,6,-14,6,-14,6,-14,6,-14,6,-14,6,-14,7,0,0,-13,6,-14,6,-13,7,-13,6,-13,6,-13,6,-13,6,-12,7,-12,7,-13,7,-13,7,-13,7,-12,8,-13,8,-13,8,-13,8,-13,9,-13,9,-13,9,-13,8,-14,9,-14,9,-14,9,-14,9,-14,9,-14,9,0,0,0,0,0,0,0,0,0,0
8.93308,1,84,-64,4,0,0,0,0,0,0,0,0,0,-9,18,-9,17,-9,17,-9,16,-10,16,-10,15,-11,15,-10,14,-11,13,-10,14,-10,13,-10,13,-10,13,-10,12,-9,12,-9,13,-10,12,-8,12,-9,13,-9,13,-9,12,-9,13,-9,12,-9,13,-9,14,-10,13,0,0,-10,13,-9,13,-10,14,-8,13,-9,14,-10,13,-9,13,-9,13,-9,14,-8,14,-8,15,-8,15,-8,15,-8,15,-8,15,-9,15,-9,15,-9,16,-9,15,-10,16,-9,16,-9,16,-9,16,-9,16,-10,16,-9,16,0,0,0,0,0,0,0,0,0,0
8.94336,1,84,-64,4,0,0,0,0,0,0,0,0,0,-14,9,-14,9,-14,10,-14,9,-13,9,-15,8,-14,8,-14,8,-13,8,-13,7,-13,8,-12,8,-11,9,-14,9,-13,8,-13,9,-12,8,-12,10,-14,11,-13,10,-12,9,-14,9,-14,9,-16,13,-12,9,-15,10,0,0,-15,11,-15,10,-16,9,-13,11,-14,11,-14,12,-15,10,-13,10,-15,11,-14,11,-14,12,-14,12,-15,13,-14,12,-15,12,-15,12,-14,13,-15,13,-15,12,-16,12,-16,13,-16,12,-15,11,-15,13,-17,12,-16,12,0,0,0,0,0,0,0,0,0,0
8.95867,1,84,-64,4,0,0,0,0,0,0,0,0,0,0,-9,0,-9,-1,-9,0,-9,0,-9,-1,-9,0,-10,-1,-10,-1,-10,0,-11,-1,-11,-1,-11,-2,-12,-1,-12,-1,-12,-1,-12,-2,-12,-1,-12,-1,-13,0,-13,-1,-13,0,-14,0,-12,0,-14,1,-13,0,-12,0,0,0,-13,0,-13,0,-13,0,-12,0,-13,0,-13,0,-14,0,-13,0,-12,0,-13,0,-12,0,-12,0,-13,-1,-14,0,-14,-1,-14,0,-14,0,-14,0,-14,0,-14,0,-14,0,-14,1,-15,0,-15,1,-14,1,-14,0,0,0,0,0,0,0,0,0,0
8.96498,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-10,-2,-10,-2,-11,-2,-12,-2,-12,-3,-12,-3,-13,-3,-12,-3,-13,-3,-13,-4,-13,-4,-14,-4,-15,-4,-16,-4,-17,-4,-16,-3,-16,-4,-16,-4,-18,-3,-17,-3,-18,-4,-18,-2,-16,-3,-18,-3,-17,-2,-17,0,0,-2,-17,-3,-16,-4,-17,-3,-16,-3,-17,-3,-17,-4,-17,-4,-16,-4,-17,-4,-16,-4,-17,-4,-17,-5,-17,-5,-18,-4,-17,-5,-18,-5,-19,-4,-17,-5,-18,-4,-18,-4,-18,-5,-19,-5,-18,-5,-19,-4,-19,-4,-19,0,0,0,0,0,0,0,0,0,0
8.97954,1,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-15,-5,-17,-6,-17,-5,-18,-5,-19,-4,-20,-4,-20,-3,-21,-4,-22,-3,-22,-4,-23,-4,-23,-4,-24,-4,-23,-3,-24,-3,-24,-2,-25,-1,-23,-2,-24,-1,-24,-1,-23,-1,-23,-1,-22,-3,-21,-3,-22,-3,-22,0,0,-4,-20,-4,-20,-4,-19,-5,-18,-5,-19,-4,-19,-5,-18,-5,-18,-5,-17,-6,-18,-7,-18,-7,-17,-7,-17,-7,-18,-7,-18,-7,-18,-7,-17,-7,-19,-7,-18,-7,-18,-7,-19,-7,-18,-7,-18,-8,-18,-8,-18,-7,-19,0,0,0,0,0,0,0,0,0,0
8.98636,1,84,-64,4,0,0,0,0,0,0,0,0,0,4,10,4,8,3,12,3,9,3,10,2,10,4,12,3,13,3,13,4,14,5,15,4,15,4,15,4,14,5,16,5,15,4,16,4,15,3,15,4,15,3,15,3,16,4,15,2,13,1,14,2,13,0,0,4,12,4,14,5,13,6,13,3,10,5,11,8,15,4,14,5,8,13,6,0,13,6,12,8,10,7,11,8,8,9,13,9,11,10,11,8,12,6,10,7,9,8,10,10,10,10,11,10,11,8,10,0,0,0,0,0,0,0,0,0,0
8.99633,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,22,-19,17,-23,21,-23,19,-22,21,-20,20,-18,19,-24,18,-23,17,-24,17,-23,20,-23,20,-24,20,-21,18,-22,18,-21,19,-21,16,-20,17,-20,16,-19,16,-17,14,-18,14,-16,13,-16,15,-14,16,-14,14,0,0,-11,14,-10,14,-10,15,-8,14,-9,14,-8,14,-8,13,-7,14,-7,13,-6,14,-6,13,-6,14,-6,13,-6,13,-5,12,-6,13,-4,12,-5,13,-5,13,-6,13,-5,13,-6,13,-5,13,-4,14,-5,14,-5,14,0,0,0,0,0,0,0,0,0,0
9.00263,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,-13,10,-19,14,-18,11,-18,14,-23,12,-15,18,-16,13,-14,14,-14,15,-15,16,-12,15,-13,16,-13,14,-13,17,-12,15,-13,16,-13,15,-11,15,-10,15,-10,13,-8,12,-9,10,-7,12,-9,12,-8,11,-9,0,0,9,-8,7,-8,10,-9,9,-8,11,-8,8,-9,9,-8,7,-7,7,-7,8,-7,8,-6,7,-7,7,-6,6,-7,5,-6,5,-7,6,-8,5,-6,7,-6,8,-5,8,-5,9,-6,7,-6,8,-5,6,-6,9,-5,0,0,0,0,0,0,0,0,0,0
9.00985,1,84,-64,4,0,0,0,0,0,0,0,0,0,-8,22,-7,24,-8,26,-13,27,-9,27,-5,25,-8,24,-8,24,-7,22,-8,22,-8,21,-10,24,-9,21,-8,20,-8,20,-4,19,-4,20,-3,15,-4,20,-5,17,-5,17,-5,11,-3,10,1,12,-1,16,-1,13,0,0,-4,11,6,8,3,9,1,10,-1,6,1,7,4,9,-2,10,15,4,20,9,2,11,5,5,1,9,0,5,-2,5,2,3,-3,6,1,4,0,5,1,5,0,8,1,9,0,7,2,8,1,7,3,7,0,0,0,0,0,0,0,0,0,0
9.02123,1,84,-64,4,0,0,0,0,0,0,0,0,0,20,-20,20,-19,19,-19,20,-19,19,-18,19,-17,18,-16,18,-16,18,-15,17,-14,17,-13,16,-14,16,-14,15,-13,14,-12,12,-12,12,-11,10,-10,11,-10,10,-10,9,-9,8,-9,7,-7,6,-9,5,-8,4,-8,0,0,4,-7,3,-7,2,-7,2,-5,3,-5,3,-7,2,-5,2,-4,1,-4,2,-3,1,-4,1,-3,2,-3,2,-3,1,-2,2,-2,2,-2,2,-1,2,-1,2,-1,3,-2,4,-2,3,-3,3,-2,4,-3,4,-3,0,0,0,0,0,0,0,0,0,0
9.02948,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,25,-17,26,-17,23,-20,25,-16,23,-15,22,-15,20,-17,20,-14,19,-15,19,-14,18,-13,17,-14,16,-12,14,-11,12,-9,13,-9,9,-8,8,-8,11,-10,10,-7,9,-6,8,-5,9,-5,6,-3,4,-2,7,0,0,-1,3,-5,2,-1,7,-3,0,-3,2,-3,4,-2,2,-4,2,-5,0,-2,0,-3,0,-3,0,-4,0,-3,0,-4,-1,-3,-1,-4,-1,-5,-1,-4,0,-3,-1,-3,-1,-5,2,-3,0,-5,-2,-4,0,-5,2,0,0,0,0,0,0,0,0,0,0
9.05165,1,84,-64,4,0,0,0,0,0,0,0,0,0,6,56,0,44,1,47,0,40,0,44,2,36,4,34,1,25,0,25,3,24,-1,24,0,15,1,19,-2,14,-5,16,-4,14,-10,2,-5,6,-8,4,-9,0,-9,4,-9,6,-7,-3,-8,3,-13,3,-11,5,0,0,-11,1,-9,2,-15,5,-16,2,-6,2,-15,8,-12,7,-22,21,-2,22,-28,6,-14,12,-12,3,-10,12,-8,12,-8,13,-14,15,-9,15,-7,9,-8,11,-4,11,-6,11,-6,10,-8,10,-9,9,-4,8,-2,8,0,0,0,0,0,0,0,0,0,0
9.08499,1,84,-64,4,0,0,0,0,0,0,0,0,0,36,-9,34,-9,34,-9,31,-8,28,-6,25,-5,25,-5,22,-4,22,-3,19,-2,18,-1,17,-1,15,0,13,2,11,2,10,2,7,3,6,5,4,4,4,5,3,6,2,7,0,6,0,7,-1,8,-1,9,0,0,-1,9,-1,11,-1,12,-1,12,-1,12,0,13,0,15,0,15,1,16,0,17,1,18,1,18,2,19,2,19,5,19,5,20,6,20,6,20,7,21,7,19,8,21,9,20,10,19,10,20,11,18,12,18,0,0,0,0,0,0,0,0,0,0
9.10923,1,84,-64,4,0,0,0,0,0,0,0,0,0,32,6,30,7,27,8,25,7,22,8,21,9,19,11,17,12,15,12,13,12,14,13,12,13,12,14,11,13,9,16,11,15,9,16,9,16,8,17,9,17,8,16,9,16,8,16,12,15,12,13,12,13,0,0,13,11,14,11,15,9,15,8,15,9,15,7,16,6,16,6,16,3,16,3,16,1,14,1,14,-2,15,-2,13,-2,13,-4,11,-5,11,-6,10,-5,8,-5,7,-6,6,-6,4,-7,4,-7,3,-6,1,-6,0,0,0,0,0,0,0,0,0,0
9.13627,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,-106,38,-104,25,-96,58,-114,13,-104,36,-98,65,-85,56,-93,61,-92,42,-79,34,-87,52,-87,55,-86,17,-64,16,-74,33,-73,32,-66,14,-50,9,-67,22,-53,25,-45,18,-46,0,-41,-12,-42,0,-45,1,-46,0,0,-22,-39,-15,-31,-19,-27,-28,-13,-34,-18,-24,-16,-31,-12,-18,-7,-29,6,-21,-4,-33,0,-29,12,-26,16,-23,18,-23,11,-22,19,-18,20,-19,30,-17,27,-16,40,-16,39,-14,37,-11,43,-11,45,-3,48,1,43,0,0,0,0,0,0,0,0,0,0
9.15432,1,84,-64,4,0,0,0,0,0,0,0,0,0,-1,-20,-43,-42,-29,-31,-34,-43,-32,-49,-22,-33,-17,-26,-21,-21,-13,-29,-12,-26,-9,-26,-8,-25,-7,-24,-3,-24,-3,-20,-5,-21,-1,-18,-1,-17,-1,-16,-2,-13,-1,-11,-2,-9,-2,-10,-1,-8,-3,-7,-4,-6,0,0,-4,-4,-4,-2,-6,-2,-5,-1,-5,1,-7,2,-5,2,-6,4,-7,4,-7,5,-8,6,-9,7,-9,8,-9,9,-9,10,-10,12,-11,14,-11,14,-12,14,-12,15,-11,16,-10,16,-12,16,-12,17,-12,17,-12,18,0,0,0,0,0,0,0,0,0,0
9.17963,1,84,-64,4,0,0,0,0,0,0,0,0,0,-7,22,-8,22,-7,22,-8,22,-8,21,-9,21,-9,20,-10,20,-10,19,-10,18,-10,19,-9,18,-10,17,-9,17,-9,15,-8,16,-9,15,-8,14,-7,13,-7,14,-6,12,-5,12,-5,11,-4,11,-3,11,-3,11,0,0,-2,9,-1,8,-1,8,-1,8,1,7,1,6,1,6,1,5,0,3,1,4,2,2,1,2,1,1,2,1,1,0,2,-1,1,-1,1,-1,1,-2,0,-2,-1,-3,0,-4,-1,-4,-2,-4,-2,-5,-3,-4,0,0,0,0,0,0,0,0,0,0
9.18539,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,25,-13,25,-13,26,-14,23,-14,26,-15,22,-15,24,-15,22,-14,23,-17,22,-18,21,-18,17,-18,21,-16,16,-17,15,-14,19,-16,16,-14,15,-12,14,-12,15,-11,13,-11,14,-9,12,-10,13,-8,12,-6,11,0,0,-5,11,-4,11,-4,11,-3,9,-2,10,-3,8,-1,7,0,8,1,6,1,6,3,6,2,4,2,5,4,3,4,2,4,1,5,1,4,0,5,-1,5,-3,4,-4,5,-3,4,-4,4,-4,6,-3,2,-4,0,0,0,0,0,0,0,0,0,0
9.19097,1,84,-64,4,0,0,0,0,0,0,0,0,0,-17,-24,-18,-25,-17,-25,-17,-26,-14,-26,-14,-25,-14,-25,-12,-26,-12,-23,-13,-25,-12,-24,-10,-23,-11,-24,-9,-23,-8,-23,-11,-20,-8,-20,-10,-19,-8,-19,-9,-18,-8,-17,-8,-17,-7,-15,-9,-15,-9,-13,-8,-11,0,0,-9,-11,-8,-9,-10,-9,-8,-8,-9,-9,-6,-5,-10,-3,-9,-8,-3,-2,-9,2,-5,3,-3,0,-5,-2,-7,0,-5,1,-5,3,-4,2,-5,4,-2,3,-1,5,-2,5,0,5,-1,4,0,6,1,6,3,4,0,0,0,0,0,0,0,0,0,0
9.19689,1,84,-64,4,0,0,0,0,0,0,0,0,0,43,-57,41,-54,50,-56,54,-54,48,-54,39,-52,48,-59,42,-53,53,-47,44,-49,43,-55,47,-40,44,-53,37,-42,35,-34,40,-42,35,-43,24,-35,26,-40,34,-35,22,-33,20,-33,19,-27,9,-29,19,-38,15,-37,0,0,7,-39,6,-23,3,-25,7,-34,-7,-16,3,-16,-5,-20,-5,-28,15,-1,-8,7,-16,-1,-8,-10,-12,4,-4,-7,-9,2,-10,2,-11,2,-14,8,-12,0,-13,10,-15,9,-4,14,-3,13,1,22,3,20,-1,24,0,0,0,0,0,0,0,0,0,0
9.20284,1,84,-64,4,0,0,0,0,0,0,0,0,0,-19,-23,-18,-22,-18,-23,-18,-23,-18,-24,-16,-23,-16,-24,-14,-24,-14,-24,-14,-25,-12,-24,-12,-24,-12,-24,-11,-23,-11,-22,-10,-21,-9,-20,-10,-20,-9,-19,-10,-18,-8,-17,-9,-16,-9,-14,-9,-13,-10,-14,-8,-12,0,0,-8,-11,-10,-9,-9,-9,-9,-8,-9,-6,-10,-7,-8,-6,-8,-4,-8,-3,-7,-2,-7,0,-7,0,-7,1,-6,1,-6,2,-6,3,-5,4,-4,4,-4,5,-3,5,-3,5,-2,6,-1,7,0,8,0,6,1,6,0,0,0,0,0,0,0,0,0,0
9.20881,1,84,-64,4,0,0,0,0,0,0,0,0,0,3,25,3,26,3,27,2,26,1,26,0,24,-1,25,-2,24,-2,24,-2,24,-3,23,-3,22,-3,23,-4,21,-4,21,-4,20,-4,19,-3,18,-4,18,-2,17,-2,16,-2,15,-1,14,-2,14,0,14,0,13,0,0,0,12,2,11,2,10,3,9,2,9,3,8,4,7,3,6,5,6,4,4,4,4,5,2,4,2,5,1,5,1,5,0,6,-1,6,-1,6,-2,6,-3,5,-4,4,-5,4,-5,3,-6,3,-5,3,-6,0,0,0,0,0,0,0,0,0,0
