real_timestamp,Zone,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
8.72729,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-17,9,19.23538406,-16,8,17.88854382,-17,8,18.78829423,-18,8,19.6977156,-16,7,17.4642492,-17,7,18.38477631,-16,6,17.08800749,-17,5,17.72004515,-17,6,18.02775638,-17,5,17.72004515,-17,5,17.72004515,-17,5,17.72004515,-17,6,18.02775638,-17,5,17.72004515,-17,3,17.2626765,-17,5,17.72004515,-17,4,17.4642492,-16,4,16.4924225,-16,4,16.4924225,-18,4,18.43908891,-16,2,16.1245155,-16,3,16.2788206,-15,3,15.29705854,-15,4,15.5241747,-16,4,16.4924225,-15,3,15.29705854,0,0,0,-15,3,15.29705854,-15,4,15.5241747,-16,5,16.76305461,-14,4,14.56021978,-14,5,14.86606875,-15,5,15.8113883,-14,4,14.56021978,-14,4,14.56021978,-14,4,14.56021978,-14,6,15.23154621,-14,6,15.23154621,-13,6,14.31782106,-13,7,14.76482306,-13,7,14.76482306,-13,7,14.76482306,-14,8,16.1245155,-13,7,14.76482306,-13,7,14.76482306,-13,7,14.76482306,-14,7,15.65247584,-14,7,15.65247584,-14,8,16.1245155,-14,8,16.1245155,-13,9,15.8113883,-13,9,15.8113883,-13,9,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.73918,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,14,14.14213562,3,15,15.29705854,1,15,15.03329638,1,15,15.03329638,1,15,15.03329638,1,13,13.03840481,0,14,14,0,14,14,0,13,13,0,13,13,-1,14,14.03566885,-1,14,14.03566885,-1,14,14.03566885,-2,14,14.14213562,-2,14,14.14213562,-1,13,13.03840481,-2,13,13.15294644,-2,12,12.16552506,-2,13,13.15294644,-2,12,12.16552506,-2,12,12.16552506,-1,12,12.04159458,-2,11,11.18033989,-2,12,12.16552506,-2,13,13.15294644,-1,12,12.04159458,0,0,0,-1,12,12.04159458,-1,12,12.04159458,0,12,12,-1,11,11.04536102,-1,12,12.04159458,-1,12,12.04159458,0,11,11,0,11,11,1,12,12.04159458,0,11,11,1,11,11.04536102,0,10,10,0,11,11,1,12,12.04159458,1,11,11.04536102,2,11,11.18033989,2,12,12.16552506,2,11,11.18033989,2,11,11.18033989,2,11,11.18033989,2,12,12.16552506,2,12,12.16552506,2,12,12.16552506,2,12,12.16552506,2,12,12.16552506,3,12,12.36931688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.74618,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,12,17.69180601,9,12,15,13,11,17.02938637,12,15,19.20937271,11,12,16.2788206,11,13,17.02938637,12,14,18.43908891,10,13,16.40121947,10,13,16.40121947,10,16,18.86796226,11,14,17.80449381,8,14,16.1245155,9,14,16.64331698,7,14,15.65247584,9,14,16.64331698,8,14,16.1245155,6,14,15.23154621,8,12,14.4222051,6,14,15.23154621,7,13,14.76482306,7,15,16.55294536,8,13,15.26433752,7,13,14.76482306,8,13,15.26433752,8,13,15.26433752,9,12,15,0,0,0,7,12,13.89244399,9,12,15,9,9,12.72792206,10,12,15.62049935,8,13,15.26433752,6,12,13.41640786,10,8,12.80624847,8,11,13.60147051,11,4,11.70469991,0,17,17,9,6,10.81665383,8,9,12.04159458,10,9,13.45362405,9,9,12.72792206,10,8,12.80624847,11,9,14.2126704,13,10,16.40121947,12,7,13.89244399,11,9,14.2126704,12,8,14.4222051,13,11,17.02938637,12,9,15,13,9,15.8113883,12,8,14.4222051,12,11,16.2788206,12,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.75699,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,-11,14.86606875,13,-10,16.40121947,20,-9,21.9317122,9,-14,16.64331698,15,-13,19.84943324,17,-11,20.24845673,16,-14,21.26029163,14,-10,17.20465053,12,-10,15.62049935,12,-13,17.69180601,12,-12,16.97056275,12,-10,15.62049935,13,-10,16.40121947,12,-9,15,13,-8,15.26433752,14,-9,16.64331698,13,-9,15.8113883,13,-8,15.26433752,14,-9,16.64331698,14,-9,16.64331698,13,-9,15.8113883,13,-8,15.26433752,13,-8,15.26433752,13,-8,15.26433752,13,-8,15.26433752,12,-8,14.4222051,0,0,0,12,-8,14.4222051,12,-8,14.4222051,12,-8,14.4222051,11,-8,13.60147051,13,-8,15.26433752,13,-9,15.8113883,12,-9,15,12,-8,14.4222051,11,-8,13.60147051,11,-9,14.2126704,11,-10,14.86606875,11,-10,14.86606875,11,-10,14.86606875,11,-10,14.86606875,11,-10,14.86606875,11,-11,15.55634919,12,-11,16.2788206,11,-10,14.86606875,11,-11,15.55634919,11,-11,15.55634919,11,-11,15.55634919,11,-11,15.55634919,12,-11,16.2788206,11,-12,16.2788206,11,-12,16.2788206,11,-11,15.55634919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.76895,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-19,1,19.02629759,-18,1,18.02775638,-19,1,19.02629759,-18,0,18,-19,0,19,-17,0,17,-17,-1,17.02938637,-17,-1,17.02938637,-17,-2,17.11724277,-17,-3,17.2626765,-17,-3,17.2626765,-17,-3,17.2626765,-17,-2,17.11724277,-16,-3,16.2788206,-16,-3,16.2788206,-17,-3,17.2626765,-15,-3,15.29705854,-15,-3,15.29705854,-16,-3,16.2788206,-16,-4,16.4924225,-16,-3,16.2788206,-16,-3,16.2788206,-15,-4,15.5241747,-15,-3,15.29705854,-16,-3,16.2788206,-15,-3,15.29705854,0,0,0,-15,-3,15.29705854,-15,-2,15.13274595,-15,-2,15.13274595,-15,-2,15.13274595,-14,-2,14.14213562,-14,-2,14.14213562,-14,-2,14.14213562,-15,-2,15.13274595,-15,-1,15.03329638,-14,-1,14.03566885,-14,-1,14.03566885,-15,-1,15.03329638,-15,-1,15.03329638,-15,0,15,-15,0,15,-15,0,15,-16,1,16.03121954,-15,1,15.03329638,-16,1,16.03121954,-16,0,16,-16,1,16.03121954,-16,1,16.03121954,-16,1,16.03121954,-16,2,16.1245155,-16,2,16.1245155,-16,1,16.03121954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.77796,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,-16,17.88854382,9,-10,13.45362405,10,-18,20.59126028,8,-14,16.1245155,10,-13,16.40121947,12,-10,15.62049935,7,-13,14.76482306,11,-11,15.55634919,11,-13,17.02938637,12,-12,16.97056275,10,-11,14.86606875,10,-13,16.40121947,11,-12,16.2788206,12,-12,16.97056275,12,-10,15.62049935,11,-12,16.2788206,12,-12,16.97056275,11,-10,14.86606875,13,-11,17.02938637,11,-10,14.86606875,11,-11,15.55634919,12,-11,16.2788206,10,-11,14.86606875,10,-10,14.14213562,11,-10,14.86606875,10,-11,14.86606875,0,0,0,10,-11,14.86606875,10,-10,14.14213562,10,-10,14.14213562,9,-11,14.2126704,9,-11,14.2126704,9,-11,14.2126704,9,-11,14.2126704,9,-11,14.2126704,8,-11,13.60147051,8,-12,14.4222051,7,-12,13.89244399,7,-12,13.89244399,7,-13,14.76482306,8,-13,15.26433752,7,-13,14.76482306,8,-13,15.26433752,7,-13,14.76482306,7,-14,15.65247584,8,-13,15.26433752,8,-14,16.1245155,7,-14,15.65247584,7,-15,16.55294536,6,-14,15.23154621,6,-15,16.15549442,6,-15,16.15549442,6,-14,15.23154621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7879,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-5,-15,15.8113883,-6,-16,17.08800749,-5,-15,15.8113883,-5,-16,16.76305461,-4,-16,16.4924225,-4,-16,16.4924225,-4,-15,15.5241747,-3,-14,14.31782106,-3,-14,14.31782106,-2,-15,15.13274595,-2,-15,15.13274595,-1,-15,15.03329638,-2,-15,15.13274595,-2,-15,15.13274595,-1,-15,15.03329638,-2,-14,14.14213562,-1,-14,14.03566885,-1,-14,14.03566885,-1,-14,14.03566885,-1,-15,15.03329638,-1,-14,14.03566885,-1,-14,14.03566885,-1,-13,13.03840481,0,-14,14,-1,-13,13.03840481,-1,-13,13.03840481,0,0,0,-1,-13,13.03840481,-2,-12,12.16552506,-2,-13,13.15294644,-2,-13,13.15294644,-2,-13,13.15294644,-2,-13,13.15294644,-2,-13,13.15294644,-3,-12,12.36931688,-2,-12,12.16552506,-2,-12,12.16552506,-3,-12,12.36931688,-3,-12,12.36931688,-3,-12,12.36931688,-4,-13,13.60147051,-3,-12,12.36931688,-5,-12,13,-4,-13,13.60147051,-4,-13,13.60147051,-5,-13,13.92838828,-5,-12,13,-5,-13,13.92838828,-5,-12,13,-4,-13,13.60147051,-5,-13,13.92838828,-4,-14,14.56021978,-5,-13,13.92838828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.79628,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,-2,17.11724277,18,-1,18.02775638,18,-1,18.02775638,18,0,18,17,1,17.02938637,17,1,17.02938637,17,2,17.11724277,16,2,16.1245155,16,1,16.03121954,16,2,16.1245155,17,2,17.11724277,17,2,17.11724277,16,2,16.1245155,16,2,16.1245155,15,2,15.13274595,15,3,15.29705854,15,3,15.29705854,15,3,15.29705854,15,2,15.13274595,14,2,14.14213562,15,4,15.5241747,14,4,14.56021978,14,4,14.56021978,14,4,14.56021978,13,3,13.34166406,14,3,14.31782106,0,0,0,15,1,15.03329638,14,1,14.03566885,14,2,14.14213562,14,0,14,13,2,13.15294644,12,2,12.16552506,14,1,14.03566885,15,0,15,14,0,14,13,0,13,13,-2,13.15294644,15,-1,15.03329638,14,-2,14.14213562,14,-2,14.14213562,14,-1,14.03566885,13,-2,13.15294644,14,-2,14.14213562,14,-2,14.14213562,14,-2,14.14213562,14,-2,14.14213562,15,-2,15.13274595,14,-3,14.31782106,14,-3,14.31782106,14,-4,14.56021978,14,-4,14.56021978,14,-4,14.56021978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.80782,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-15,-18,23.43074903,-14,-15,20.51828453,-10,-13,16.40121947,-11,-16,19.41648784,-12,-16,20,-12,-13,17.69180601,-13,-15,19.84943324,-10,-16,18.86796226,-8,-15,17,-11,-15,18.60107524,-8,-13,15.26433752,-9,-15,17.49285568,-10,-15,18.02775638,-9,-16,18.35755975,-8,-16,17.88854382,-9,-15,17.49285568,-8,-15,17,-7,-14,15.65247584,-8,-15,17,-8,-15,17,-7,-15,16.55294536,-7,-15,16.55294536,-7,-14,15.65247584,-8,-15,17,-8,-14,16.1245155,-7,-14,15.65247584,0,0,0,-7,-13,14.76482306,-7,-13,14.76482306,-8,-14,16.1245155,-7,-13,14.76482306,-8,-13,15.26433752,-7,-14,15.65247584,-8,-13,15.26433752,-7,-12,13.89244399,-8,-12,14.4222051,-8,-12,14.4222051,-9,-12,15,-8,-12,14.4222051,-8,-13,15.26433752,-9,-12,15,-9,-12,15,-10,-12,15.62049935,-9,-12,15,-10,-12,15.62049935,-10,-12,15.62049935,-10,-12,15.62049935,-10,-12,15.62049935,-10,-13,16.40121947,-10,-12,15.62049935,-11,-12,16.2788206,-10,-12,15.62049935,-11,-12,16.2788206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.81735,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,1,18.02775638,-18,1,18.02775638,-18,1,18.02775638,-19,0,19,-18,0,18,-18,-1,18.02775638,-17,-1,17.02938637,-18,-2,18.11077028,-16,-2,16.1245155,-16,-2,16.1245155,-18,-2,18.11077028,-17,-1,17.02938637,-17,-2,17.11724277,-17,-2,17.11724277,-17,-3,17.2626765,-16,-2,16.1245155,-17,-2,17.11724277,-15,-3,15.29705854,-17,-3,17.2626765,-16,-3,16.2788206,-16,-3,16.2788206,-16,-3,16.2788206,-15,-4,15.5241747,-15,-3,15.29705854,-16,-3,16.2788206,-16,-3,16.2788206,0,0,0,-15,-2,15.13274595,-15,-2,15.13274595,-16,-2,16.1245155,-14,-1,14.03566885,-15,-2,15.13274595,-15,-2,15.13274595,-15,-2,15.13274595,-15,-2,15.13274595,-14,-1,14.03566885,-15,-1,15.03329638,-15,0,15,-15,1,15.03329638,-15,0,15,-15,0,15,-14,0,14,-15,1,15.03329638,-15,0,15,-15,2,15.13274595,-15,1,15.03329638,-15,2,15.13274595,-16,1,16.03121954,-15,1,15.03329638,-15,2,15.13274595,-16,3,16.2788206,-16,2,16.1245155,-16,2,16.1245155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.82623,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-6,16,17.08800749,-7,16,17.4642492,-7,16,17.4642492,-8,16,17.88854382,-8,15,17,-7,14,15.65247584,-8,15,17,-8,13,15.26433752,-8,13,15.26433752,-8,14,16.1245155,-8,15,17,-8,13,15.26433752,-7,15,16.55294536,-8,14,16.1245155,-9,14,16.64331698,-9,13,15.8113883,-9,13,15.8113883,-9,12,15,-9,14,16.64331698,-9,12,15,-9,13,15.8113883,-10,13,16.40121947,-8,12,14.4222051,-9,12,15,-10,12,15.62049935,-8,12,14.4222051,0,0,0,-9,11,14.2126704,-9,11,14.2126704,-9,12,15,-8,12,14.4222051,-8,12,14.4222051,-8,12,14.4222051,-8,12,14.4222051,-8,12,14.4222051,-8,11,13.60147051,-7,12,13.89244399,-7,13,14.76482306,-6,12,13.41640786,-6,13,14.31782106,-7,12,13.89244399,-6,13,14.31782106,-5,13,13.92838828,-5,13,13.92838828,-6,14,15.23154621,-6,13,14.31782106,-6,13,14.31782106,-6,13,14.31782106,-6,14,15.23154621,-6,13,14.31782106,-5,14,14.86606875,-4,14,14.56021978,-5,14,14.86606875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.83624,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-15,8,17,-16,7,17.4642492,-15,8,17,-17,7,18.38477631,-16,7,17.4642492,-16,6,17.08800749,-16,5,16.76305461,-15,5,15.8113883,-16,6,17.08800749,-16,4,16.4924225,-16,6,17.08800749,-16,5,16.76305461,-16,4,16.4924225,-17,5,17.72004515,-16,4,16.4924225,-17,5,17.72004515,-14,5,14.86606875,-15,3,15.29705854,-15,3,15.29705854,-15,3,15.29705854,-16,4,16.4924225,-16,3,16.2788206,-16,3,16.2788206,-16,4,16.4924225,-15,2,15.13274595,-16,4,16.4924225,0,0,0,-15,3,15.29705854,-15,5,15.8113883,-15,4,15.5241747,-13,4,13.60147051,-14,3,14.31782106,-15,4,15.5241747,-13,4,13.60147051,-13,4,13.60147051,-13,6,14.31782106,-13,4,13.60147051,-14,5,14.86606875,-14,6,15.23154621,-14,5,14.86606875,-13,6,14.31782106,-13,5,13.92838828,-13,7,14.76482306,-14,7,15.65247584,-12,7,13.89244399,-13,7,14.76482306,-13,7,14.76482306,-13,7,14.76482306,-13,8,15.26433752,-13,7,14.76482306,-14,7,15.65247584,-13,7,14.76482306,-13,8,15.26433752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.84664,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-15,-5,15.8113883,-15,-5,15.8113883,-15,-6,16.15549442,-15,-7,16.55294536,-14,-7,15.65247584,-14,-7,15.65247584,-14,-7,15.65247584,-13,-7,14.76482306,-13,-7,14.76482306,-13,-7,14.76482306,-14,-7,15.65247584,-13,-8,15.26433752,-13,-8,15.26433752,-14,-7,15.65247584,-13,-8,15.26433752,-12,-8,14.4222051,-13,-8,15.26433752,-11,-7,13.03840481,-12,-8,14.4222051,-12,-8,14.4222051,-11,-8,13.60147051,-11,-8,13.60147051,-11,-8,13.60147051,-12,-8,14.4222051,-12,-8,14.4222051,-12,-8,14.4222051,0,0,0,-11,-7,13.03840481,-11,-7,13.03840481,-12,-7,13.89244399,-12,-6,13.41640786,-12,-7,13.89244399,-11,-7,13.03840481,-11,-8,13.60147051,-12,-8,14.4222051,-11,-6,12.52996409,-11,-5,12.08304597,-12,-6,13.41640786,-11,-5,12.08304597,-12,-6,13.41640786,-12,-5,13,-12,-5,13,-12,-6,13.41640786,-12,-5,13,-12,-5,13,-13,-5,13.92838828,-12,-5,13,-13,-4,13.60147051,-13,-5,13.92838828,-13,-5,13.92838828,-13,-4,13.60147051,-13,-5,13.92838828,-13,-4,13.60147051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.85965,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-19,19.10497317,3,-19,19.23538406,3,-17,17.2626765,4,-18,18.43908891,4,-17,17.4642492,4,-17,17.4642492,5,-16,16.76305461,5,-16,16.76305461,4,-16,16.4924225,5,-16,16.76305461,6,-16,17.08800749,5,-15,15.8113883,4,-16,16.4924225,5,-17,17.72004515,5,-16,16.76305461,5,-15,15.8113883,6,-15,16.15549442,5,-15,15.8113883,5,-14,14.86606875,6,-15,16.15549442,6,-14,15.23154621,6,-15,16.15549442,6,-13,14.31782106,5,-15,15.8113883,6,-15,16.15549442,5,-14,14.86606875,0,0,0,5,-14,14.86606875,5,-14,14.86606875,5,-14,14.86606875,4,-13,13.60147051,5,-14,14.86606875,4,-15,15.5241747,5,-14,14.86606875,4,-14,14.56021978,4,-15,15.5241747,3,-14,14.31782106,3,-15,15.29705854,3,-14,14.31782106,3,-15,15.29705854,3,-15,15.29705854,3,-14,14.31782106,3,-15,15.29705854,3,-15,15.29705854,2,-15,15.13274595,2,-15,15.13274595,3,-15,15.29705854,3,-16,16.2788206,2,-16,16.1245155,2,-16,16.1245155,1,-16,16.03121954,2,-16,16.1245155,2,-16,16.1245155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8659,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-16,-9,18.35755975,-14,-9,16.64331698,-15,-10,18.02775638,-17,-11,20.24845673,-14,-11,17.80449381,-15,-8,17,-14,-8,16.1245155,-13,-8,15.26433752,-14,-10,17.20465053,-11,-10,14.86606875,-14,-10,17.20465053,-13,-9,15.8113883,-10,-11,14.86606875,-12,-11,16.2788206,-12,-11,16.2788206,-11,-11,15.55634919,-13,-10,16.40121947,-13,-10,16.40121947,-12,-9,15,-11,-11,15.55634919,-11,-9,14.2126704,-11,-10,14.86606875,-10,-10,14.14213562,-11,-11,15.55634919,-13,-12,17.69180601,-11,-10,14.86606875,0,0,0,-11,-11,15.55634919,-10,-8,12.80624847,-10,-9,13.45362405,-13,-6,14.31782106,-9,-9,12.72792206,-14,-9,16.64331698,-10,-9,13.45362405,-10,-5,11.18033989,-12,-3,12.36931688,-9,-21,22.84731932,-8,-9,12.04159458,-14,-12,18.43908891,-16,-8,17.88854382,-15,-7,16.55294536,-13,-9,15.8113883,-14,-8,16.1245155,-14,-8,16.1245155,-12,-7,13.89244399,-12,-8,14.4222051,-12,-6,13.41640786,-13,-6,14.31782106,-15,-8,17,-14,-8,16.1245155,-14,-8,16.1245155,-13,-7,14.76482306,-14,-7,15.65247584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.88046,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,-8,16.1245155,14,-6,15.23154621,14,-7,15.65247584,14,-7,15.65247584,14,-6,15.23154621,13,-6,14.31782106,13,-5,13.92838828,14,-5,14.86606875,14,-4,14.56021978,12,-5,13,13,-5,13.92838828,13,-6,14.31782106,14,-5,14.86606875,13,-5,13.92838828,13,-4,13.60147051,13,-4,13.60147051,13,-4,13.60147051,12,-4,12.64911064,13,-4,13.60147051,12,-4,12.64911064,13,-4,13.60147051,13,-4,13.60147051,12,-4,12.64911064,12,-5,13,13,-5,13.92838828,12,-5,13,0,0,0,12,-4,12.64911064,12,-5,13,12,-5,13,11,-5,12.08304597,11,-5,12.08304597,12,-5,13,11,-5,12.08304597,12,-6,13.41640786,11,-5,12.08304597,11,-6,12.52996409,10,-6,11.66190379,10,-7,12.20655562,10,-7,12.20655562,11,-7,13.03840481,11,-7,13.03840481,11,-7,13.03840481,11,-7,13.03840481,11,-8,13.60147051,11,-7,13.03840481,10,-8,12.80624847,11,-8,13.60147051,11,-8,13.60147051,11,-8,13.60147051,10,-9,13.45362405,11,-9,14.2126704,11,-9,14.2126704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8877,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-6,16,17.08800749,-8,14,16.1245155,-6,15,16.15549442,-8,14,16.1245155,-7,14,15.65247584,-8,14,16.1245155,-8,14,16.1245155,-9,12,15,-9,13,15.8113883,-6,14,15.23154621,-8,13,15.26433752,-9,13,15.8113883,-9,13,15.8113883,-8,14,16.1245155,-9,12,15,-8,12,14.4222051,-9,15,17.49285568,-9,11,14.2126704,-8,13,15.26433752,-9,13,15.8113883,-10,13,16.40121947,-8,10,12.80624847,-10,12,15.62049935,-8,13,15.26433752,-7,12,13.89244399,-8,13,15.26433752,0,0,0,-7,11,13.03840481,-7,12,13.89244399,-6,13,14.31782106,-6,11,12.52996409,-8,11,13.60147051,-3,12,12.36931688,-7,14,15.65247584,-11,11,15.55634919,-8,16,17.88854382,-8,17,18.78829423,-6,12,13.41640786,-7,12,13.89244399,-5,12,13,-5,11,12.08304597,-6,14,15.23154621,-4,13,13.60147051,-5,13,13.92838828,-6,15,16.15549442,-6,13,14.31782106,-5,12,13,-5,15,15.8113883,-7,15,16.55294536,-5,13,13.92838828,-4,15,15.5241747,-4,13,13.60147051,-5,15,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.89843,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-15,10,18.02775638,-15,9,17.49285568,-15,8,17,-16,8,17.88854382,-15,8,17,-14,7,15.65247584,-14,7,15.65247584,-14,7,15.65247584,-15,7,16.55294536,-14,5,14.86606875,-14,6,15.23154621,-13,6,14.31782106,-14,5,14.86606875,-15,6,16.15549442,-14,5,14.86606875,-14,6,15.23154621,-14,6,15.23154621,-14,6,15.23154621,-14,4,14.56021978,-14,5,14.86606875,-14,3,14.31782106,-13,4,13.60147051,-14,5,14.86606875,-14,4,14.56021978,-13,6,14.31782106,-13,5,13.92838828,0,0,0,-13,4,13.60147051,-13,5,13.92838828,-13,5,13.92838828,-12,6,13.41640786,-13,5,13.92838828,-13,5,13.92838828,-13,5,13.92838828,-14,6,15.23154621,-13,5,13.92838828,-14,5,14.86606875,-12,6,13.41640786,-12,6,13.41640786,-13,6,14.31782106,-13,7,14.76482306,-12,6,13.41640786,-12,7,13.89244399,-13,7,14.76482306,-12,7,13.89244399,-13,8,15.26433752,-13,7,14.76482306,-13,7,14.76482306,-13,7,14.76482306,-13,7,14.76482306,-13,7,14.76482306,-14,8,16.1245155,-13,8,15.26433752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.90949,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,-7,24.04163056,12,-4,12.64911064,27,2,27.07397274,21,0,21,21,-3,21.21320344,12,-7,13.89244399,13,2,13.15294644,19,2,19.10497317,17,2,17.11724277,17,-1,17.02938637,15,2,15.13274595,15,-2,15.13274595,14,1,14.03566885,15,0,15,13,0,13,14,3,14.31782106,15,3,15.29705854,15,3,15.29705854,15,3,15.29705854,13,3,13.34166406,13,3,13.34166406,13,3,13.34166406,14,2,14.14213562,13,3,13.34166406,12,3,12.36931688,14,2,14.14213562,0,0,0,12,4,12.64911064,13,2,13.15294644,12,3,12.36931688,14,1,14.03566885,13,4,13.60147051,13,2,13.15294644,13,4,13.60147051,12,2,12.16552506,13,3,13.34166406,12,3,12.36931688,13,2,13.15294644,12,2,12.16552506,13,3,13.34166406,15,3,15.29705854,15,3,15.29705854,13,4,13.60147051,14,3,14.31782106,13,4,13.60147051,15,3,15.29705854,14,4,14.56021978,14,3,14.31782106,14,3,14.31782106,15,3,15.29705854,15,4,15.5241747,14,3,14.31782106,15,4,15.5241747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.91649,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,-15,17,9,-15,17.49285568,9,-15,17.49285568,10,-14,17.20465053,9,-13,15.8113883,10,-14,17.20465053,10,-13,16.40121947,10,-12,15.62049935,10,-13,16.40121947,9,-12,15,9,-13,15.8113883,10,-12,15.62049935,11,-12,16.2788206,10,-13,16.40121947,10,-11,14.86606875,10,-12,15.62049935,10,-11,14.86606875,9,-11,14.2126704,11,-11,15.55634919,11,-10,14.86606875,10,-10,14.14213562,10,-10,14.14213562,10,-11,14.86606875,10,-11,14.86606875,9,-11,14.2126704,10,-11,14.86606875,0,0,0,9,-10,13.45362405,8,-11,13.60147051,9,-12,15,8,-11,13.60147051,9,-12,15,9,-11,14.2126704,9,-11,14.2126704,9,-11,14.2126704,9,-11,14.2126704,7,-11,13.03840481,7,-12,13.89244399,8,-12,14.4222051,7,-13,14.76482306,6,-12,13.41640786,8,-13,15.26433752,7,-13,14.76482306,6,-13,14.31782106,6,-13,14.31782106,7,-13,14.76482306,7,-14,15.65247584,7,-13,14.76482306,7,-14,15.65247584,7,-13,14.76482306,6,-14,15.23154621,7,-15,16.55294536,6,-15,16.15549442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
