real_timestamp,Delta t,Zone,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
5.34336,0.01415,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-25,16,29.68164416,-26,16,30.52867504,-26,15,30.01666204,-25,14,28.65309756,-24,9,25.63201124,-23,7,24.04163056,-23,6,23.76972865,-21,2,21.09502311,-21,5,21.58703314,-20,1,20.02498439,-20,2,20.09975124,-19,2,19.10497317,-18,1,18.02775638,-15,-1,15.03329638,-14,-2,14.14213562,-15,-3,15.29705854,-12,-4,12.64911064,-10,-4,10.77032961,-9,-5,10.29563014,-9,-6,10.81665383,-5,-8,9.433981132,-5,-8,9.433981132,-1,-8,8.062257748,-2,-8,8.246211251,-1,-9,9.055385138,1,-10,10.04987562,0,0,0,3,-10,10.44030651,3,-12,12.36931688,4,-13,13.60147051,5,-13,13.92838828,6,-14,15.23154621,7,-15,16.55294536,7,-16,17.4642492,6,-18,18.97366596,6,-18,18.97366596,7,-20,21.1896201,7,-22,23.08679276,7,-23,24.04163056,5,-24,24.51530134,6,-25,25.70992026,5,-27,27.45906044,4,-28,28.28427125,5,-30,30.41381265,4,-32,32.24903099,4,-32,32.24903099,3,-33,33.13608305,0,-35,35,2,-34,34.05877273,0,-35,35,-3,-36,36.12478374,-3,-37,37.12142239,-6,-39,39.45883931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.34949,0.00613,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,15,16.15549442,4,13,13.60147051,4,13,13.60147051,3,14,14.31782106,2,12,12.16552506,2,12,12.16552506,2,11,11.18033989,1,11,11.04536102,1,10,10.04987562,-1,9,9.055385138,-1,10,10.04987562,-1,8,8.062257748,-2,9,9.219544457,-4,7,8.062257748,-4,6,7.211102551,-4,6,7.211102551,-2,5,5.385164807,-4,4,5.656854249,-4,3,5,-5,2,5.385164807,-6,0,6,-4,0,4,-5,0,5,-6,-1,6.08276253,-5,-2,5.385164807,-6,-2,6.32455532,0,0,0,-6,-3,6.708203932,-5,-5,7.071067812,-6,-5,7.810249676,-7,-5,8.602325267,-7,-5,8.602325267,-9,-5,10.29563014,-8,-6,10,-9,-6,10.81665383,-8,-6,10,-10,-6,11.66190379,-12,-5,13,-11,-6,12.52996409,-12,-6,13.41640786,-13,-6,14.31782106,-13,-6,14.31782106,-15,-6,16.15549442,-16,-6,17.08800749,-16,-4,16.4924225,-16,-4,16.4924225,-18,-4,18.43908891,-17,-4,17.4642492,-20,-3,20.22374842,-20,-3,20.22374842,-21,-1,21.02379604,-20,-2,20.09975124,-21,-1,21.02379604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3946,0.04511,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-30,21,36.61966685,-29,20,35.22782991,-30,19,35.51056181,-29,17,33.61547263,-28,15,31.76476035,-27,14,30.41381265,-27,12,29.54657341,-26,11,28.23118843,-25,10,26.92582404,-24,8,25.29822128,-23,8,24.35159132,-22,8,23.40939982,-21,6,21.84032967,-19,5,19.6468827,-18,4,18.43908891,-17,4,17.4642492,-15,3,15.29705854,-14,0,14,-12,0,12,-11,0,11,-8,-1,8.062257748,-7,-1,7.071067812,-5,-2,5.385164807,-5,-2,5.385164807,-3,-2,3.605551275,-2,-3,3.605551275,0,0,0,1,-4,4.123105626,1,-5,5.099019514,2,-6,6.32455532,3,-6,6.708203932,3,-7,7.615773106,4,-9,9.848857802,5,-9,10.29563014,5,-11,12.08304597,5,-12,13,5,-13,13.92838828,5,-14,14.86606875,5,-15,15.8113883,5,-16,16.76305461,5,-18,18.68154169,5,-21,21.58703314,4,-22,22.36067977,4,-23,23.34523506,4,-24,24.33105012,3,-26,26.17250466,3,-26,26.17250466,2,-28,28.0713377,1,-30,30.01666204,-1,-31,31.01612484,-2,-32,32.06243908,-4,-32,32.24903099,-5,-33,33.37663854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.40071,0.00611,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-20,4,20.39607805,-19,3,19.23538406,-19,3,19.23538406,-19,3,19.23538406,-18,2,18.11077028,-18,2,18.11077028,-16,0,16,-16,-2,16.1245155,-15,0,15,-14,-1,14.03566885,-15,0,15,-13,-1,13.03840481,-12,-1,12.04159458,-12,-1,12.04159458,-10,-3,10.44030651,-10,0,10,-9,-2,9.219544457,-7,-2,7.280109889,-8,-2,8.246211251,-6,-2,6.32455532,-5,-3,5.830951895,-4,-3,5,-2,-2,2.828427125,-2,-2,2.828427125,-2,-2,2.828427125,-1,-1,1.414213562,0,0,0,0,-1,1,0,-2,2,1,-2,2.236067977,1,-3,3.16227766,2,-3,3.605551275,3,-4,5,4,-3,5,4,-4,5.656854249,5,-5,7.071067812,4,-5,6.403124237,5,-7,8.602325267,4,-8,8.94427191,4,-9,9.848857802,5,-10,11.18033989,5,-9,10.29563014,5,-11,12.08304597,5,-12,13,4,-12,12.64911064,5,-13,13.92838828,4,-13,13.60147051,5,-14,14.86606875,3,-15,15.29705854,3,-16,16.2788206,1,-17,17.02938637,2,-18,18.11077028,1,-17,17.02938637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.40692,0.00621,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,-17,18.02775638,6,-17,18.02775638,6,-16,17.08800749,7,-16,17.4642492,7,-15,16.55294536,7,-13,14.76482306,7,-13,14.76482306,7,-12,13.89244399,7,-12,13.89244399,6,-11,12.52996409,7,-11,13.03840481,6,-10,11.66190379,7,-10,12.20655562,6,-9,10.81665383,6,-8,10,5,-7,8.602325267,5,-6,7.810249676,5,-5,7.071067812,4,-5,6.403124237,4,-4,5.656854249,4,-4,5.656854249,2,-3,3.605551275,3,-2,3.605551275,2,-2,2.828427125,1,-1,1.414213562,1,0,1,0,0,0,1,0,1,1,1,1.414213562,0,1,1,1,2,2.236067977,0,3,3,1,4,4.123105626,0,4,4,1,5,5.099019514,1,5,5.099019514,1,5,5.099019514,2,6,6.32455532,2,7,7.280109889,3,7,7.615773106,3,7,7.615773106,4,7,8.062257748,5,8,9.433981132,5,9,10.29563014,6,9,10.81665383,6,9,10.81665383,7,9,11.40175425,7,10,12.20655562,8,10,12.80624847,9,10,13.45362405,11,9,14.2126704,10,9,13.45362405,11,9,14.2126704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.41206,0.00514,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,-16,19.41648784,11,-15,18.60107524,11,-15,18.60107524,12,-14,18.43908891,11,-13,17.02938637,11,-13,17.02938637,12,-11,16.2788206,11,-10,14.86606875,11,-9,14.2126704,11,-10,14.86606875,10,-8,12.80624847,9,-8,12.04159458,9,-8,12.04159458,8,-7,10.63014581,8,-6,10,8,-5,9.433981132,7,-5,8.602325267,6,-4,7.211102551,5,-4,6.403124237,5,-3,5.830951895,4,-2,4.472135955,4,-2,4.472135955,2,-1,2.236067977,2,-1,2.236067977,2,0,2,1,0,1,0,0,0,-1,0,1,0,2,2,-1,2,2.236067977,-1,2,2.236067977,0,3,3,-1,3,3.16227766,-1,4,4.123105626,0,5,5,-1,5,5.099019514,0,6,6,0,7,7,1,8,8.062257748,0,8,8,1,9,9.055385138,1,9,9.055385138,2,9,9.219544457,2,11,11.18033989,2,11,11.18033989,3,12,12.36931688,3,12,12.36931688,4,12,12.64911064,4,13,13.60147051,6,13,14.31782106,8,14,16.1245155,7,13,14.76482306,9,13,15.8113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.41722,0.00516,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-17,-23,28.60069929,-15,-23,27.45906044,-15,-24,28.3019434,-14,-24,27.78488798,-13,-22,25.55386468,-11,-23,25.49509757,-11,-21,23.70653918,-9,-21,22.84731932,-10,-20,22.36067977,-8,-19,20.61552813,-9,-19,21.02379604,-8,-18,19.6977156,-7,-16,17.4642492,-6,-15,16.15549442,-5,-14,14.86606875,-6,-14,15.23154621,-4,-13,13.60147051,-3,-12,12.36931688,-3,-11,11.40175425,-2,-11,11.18033989,-2,-9,9.219544457,-1,-8,8.062257748,0,-7,7,0,-6,6,0,-5,5,1,-5,5.099019514,0,0,0,2,-3,3.605551275,2,-3,3.605551275,3,-3,4.242640687,3,-3,4.242640687,4,-2,4.472135955,5,-2,5.385164807,6,-2,6.32455532,7,-3,7.615773106,7,-3,7.615773106,8,-3,8.544003745,9,-4,9.848857802,10,-4,10.77032961,10,-5,11.18033989,10,-5,11.18033989,12,-7,13.89244399,12,-8,14.4222051,13,-9,15.8113883,13,-10,16.40121947,14,-10,17.20465053,14,-11,17.80449381,14,-12,18.43908891,14,-13,19.10497317,14,-15,20.51828453,14,-16,21.26029163,13,-17,21.40093456,13,-19,23.02172887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.42312,0.0059,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-10,-17,19.72308292,-9,-16,18.35755975,-9,-16,18.35755975,-9,-17,19.23538406,-8,-15,17,-7,-15,16.55294536,-6,-15,16.15549442,-6,-14,15.23154621,-6,-14,15.23154621,-6,-13,14.31782106,-5,-13,13.92838828,-5,-12,13,-5,-12,13,-4,-11,11.70469991,-3,-11,11.40175425,-4,-10,10.77032961,-3,-9,9.486832981,-2,-9,9.219544457,-2,-9,9.219544457,-2,-8,8.246211251,-1,-7,7.071067812,-1,-7,7.071067812,0,-6,6,0,-5,5,0,-5,5,0,-4,4,0,0,0,1,-3,3.16227766,1,-2,2.236067977,2,-3,3.605551275,2,-2,2.828427125,3,-2,3.605551275,3,-3,4.242640687,4,-3,5,4,-2,4.472135955,4,-2,4.472135955,5,-3,5.830951895,5,-3,5.830951895,6,-4,7.211102551,6,-4,7.211102551,7,-5,8.602325267,6,-5,7.810249676,7,-6,9.219544457,7,-7,9.899494937,7,-7,9.899494937,8,-7,10.63014581,7,-8,10.63014581,8,-9,12.04159458,8,-9,12.04159458,8,-11,13.60147051,7,-12,13.89244399,7,-12,13.89244399,7,-13,14.76482306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.42922,0.0061,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,-20,20.09975124,-2,-20,20.09975124,-1,-20,20.02498439,0,-20,20,0,-19,19,0,-18,18,0,-17,17,1,-17,17.02938637,1,-16,16.03121954,0,-16,16,0,-15,15,0,-14,14,1,-14,14.03566885,0,-13,13,1,-12,12.04159458,0,-12,12,0,-11,11,2,-10,10.19803903,1,-10,10.04987562,2,-9,9.219544457,1,-7,7.071067812,1,-7,7.071067812,2,-6,6.32455532,1,-6,6.08276253,1,-5,5.099019514,2,-5,5.385164807,0,0,0,2,-3,3.605551275,3,-3,4.242640687,3,-3,4.242640687,2,-3,3.605551275,3,-3,4.242640687,4,-3,5,4,-2,4.472135955,5,-3,5.830951895,5,-3,5.830951895,5,-3,5.830951895,6,-3,6.708203932,6,-4,7.211102551,6,-5,7.810249676,7,-5,8.602325267,7,-5,8.602325267,7,-5,8.602325267,8,-6,10,8,-7,10.63014581,8,-8,11.3137085,8,-9,12.04159458,9,-9,12.72792206,8,-10,12.80624847,8,-11,13.60147051,7,-12,13.89244399,7,-13,14.76482306,7,-13,14.76482306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.43873,0.00951,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-19,1,19.02629759,-19,1,19.02629759,-18,2,18.11077028,-18,1,18.02775638,-18,0,18,-17,0,17,-17,-2,17.11724277,-16,-1,16.03121954,-16,-1,16.03121954,-15,-1,15.03329638,-15,-1,15.03329638,-15,-1,15.03329638,-14,-2,14.14213562,-14,-1,14.03566885,-14,-3,14.31782106,-12,-2,12.16552506,-11,-3,11.40175425,-11,-2,11.18033989,-10,-2,10.19803903,-10,-3,10.44030651,-9,-3,9.486832981,-9,-3,9.486832981,-7,-4,8.062257748,-7,-3,7.615773106,-7,-4,8.062257748,-7,-3,7.615773106,0,0,0,-6,-4,7.211102551,-6,-4,7.211102551,-5,-4,6.403124237,-5,-4,6.403124237,-5,-5,7.071067812,-5,-5,7.071067812,-5,-5,7.071067812,-5,-5,7.071067812,-5,-6,7.810249676,-6,-6,8.485281374,-6,-6,8.485281374,-6,-6,8.485281374,-7,-7,9.899494937,-7,-6,9.219544457,-8,-6,10,-8,-7,10.63014581,-10,-7,12.20655562,-10,-6,11.66190379,-11,-7,13.03840481,-11,-6,12.52996409,-12,-6,13.41640786,-12,-6,13.41640786,-14,-6,15.23154621,-15,-4,15.5241747,-15,-4,15.5241747,-15,-4,15.5241747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.44637,0.00764,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-17,3,17.2626765,-18,3,18.24828759,-16,1,16.03121954,-17,1,17.02938637,-16,1,16.03121954,-15,0,15,-15,0,15,-14,-1,14.03566885,-14,-1,14.03566885,-14,-1,14.03566885,-14,-1,14.03566885,-13,-1,13.03840481,-13,-1,13.03840481,-12,-2,12.16552506,-11,-2,11.18033989,-11,-2,11.18033989,-10,-2,10.19803903,-11,-3,11.40175425,-11,-3,11.40175425,-9,-3,9.486832981,-8,-3,8.544003745,-7,-3,7.615773106,-7,-4,8.062257748,-8,-4,8.94427191,-7,-2,7.280109889,-6,-4,7.211102551,0,0,0,-5,-5,7.071067812,-5,-5,7.071067812,-5,-4,6.403124237,-5,-4,6.403124237,-6,-5,7.810249676,-5,-5,7.071067812,-6,-5,7.810249676,-7,-6,9.219544457,-6,-6,8.485281374,-7,-5,8.602325267,-7,-5,8.602325267,-7,-6,9.219544457,-7,-5,8.602325267,-9,-6,10.81665383,-9,-7,11.40175425,-10,-5,11.18033989,-10,-5,11.18033989,-11,-5,12.08304597,-12,-5,13,-13,-5,13.92838828,-13,-5,13.92838828,-13,-4,13.60147051,-14,-3,14.31782106,-14,-2,14.14213562,-15,-1,15.03329638,-15,-1,15.03329638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.45702,0.01065,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-20,20.02498439,0,-18,18,2,-18,18.11077028,2,-17,17.11724277,2,-16,16.1245155,3,-14,14.31782106,4,-14,14.56021978,4,-13,13.60147051,5,-14,14.86606875,6,-14,15.23154621,3,-14,14.31782106,5,-13,13.92838828,7,-11,13.03840481,7,-11,13.03840481,6,-12,13.41640786,4,-12,12.64911064,4,-8,8.94427191,7,-8,10.63014581,7,-8,10.63014581,6,-9,10.81665383,7,-8,10.63014581,7,-8,10.63014581,6,-5,7.810249676,6,-6,8.485281374,6,-5,7.810249676,5,-4,6.403124237,0,0,0,6,-4,7.211102551,6,-5,7.810249676,5,-4,6.403124237,6,-3,6.708203932,8,-3,8.544003745,8,-3,8.544003745,7,-4,8.062257748,7,-3,7.615773106,8,-3,8.544003745,9,-5,10.29563014,8,-6,10,7,-6,9.219544457,9,-5,10.29563014,8,-6,10,9,-6,10.81665383,9,-7,11.40175425,9,-7,11.40175425,11,-8,13.60147051,11,-9,14.2126704,9,-12,15,9,-10,13.45362405,10,-13,16.40121947,8,-12,14.4222051,10,-14,17.20465053,7,-14,15.65247584,7,-13,14.76482306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.47013,0.01311,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,12,-1,12.04159458,12,0,12,11,2,11.18033989,11,2,11.18033989,10,2,10.19803903,10,3,10.44030651,9,2,9.219544457,9,4,9.848857802,8,3,8.544003745,8,4,8.94427191,7,5,8.602325267,7,5,8.602325267,6,5,7.810249676,6,5,7.810249676,6,6,8.485281374,4,5,6.403124237,3,5,5.830951895,4,5,6.403124237,3,6,6.708203932,3,6,6.708203932,2,6,6.32455532,2,6,6.32455532,2,6,6.32455532,2,6,6.32455532,1,6,6.08276253,0,0,0,1,6,6.08276253,1,6,6.08276253,1,7,7.071067812,0,6,6,0,7,7,1,8,8.062257748,0,8,8,1,8,8.062257748,1,7,7.071067812,1,7,7.071067812,2,8,8.246211251,2,8,8.246211251,2,8,8.246211251,3,9,9.486832981,4,9,9.848857802,5,9,10.29563014,4,9,9.848857802,5,10,11.18033989,6,9,10.81665383,6,10,11.66190379,7,10,12.20655562,8,10,12.80624847,8,10,12.80624847,10,9,13.45362405,10,9,13.45362405,10,9,13.45362405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.48155,0.01142,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-6,-12,13.41640786,-5,-11,12.08304597,-4,-11,11.70469991,-4,-12,12.64911064,-3,-11,11.40175425,-2,-10,10.19803903,-1,-10,10.04987562,-1,-9,9.055385138,-1,-10,10.04987562,0,-9,9,0,-9,9,0,-9,9,1,-8,8.062257748,1,-7,7.071067812,2,-7,7.280109889,2,-6,6.32455532,2,-6,6.32455532,3,-6,6.708203932,4,-6,7.211102551,4,-5,6.403124237,4,-5,6.403124237,4,-4,5.656854249,5,-3,5.830951895,5,-3,5.830951895,5,-3,5.830951895,5,-3,5.830951895,0,0,0,5,-2,5.385164807,6,-2,6.32455532,6,-2,6.32455532,6,-2,6.32455532,6,-2,6.32455532,7,-2,7.280109889,7,-3,7.615773106,6,-3,6.708203932,7,-3,7.615773106,7,-3,7.615773106,7,-4,8.062257748,8,-5,9.433981132,8,-5,9.433981132,8,-5,9.433981132,8,-6,10,9,-6,10.81665383,9,-7,11.40175425,8,-8,11.3137085,9,-8,12.04159458,8,-9,12.04159458,8,-9,12.04159458,8,-10,12.80624847,8,-11,13.60147051,7,-13,14.76482306,7,-12,13.89244399,7,-13,14.76482306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.49518,0.01363,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,21,24.18677324,10,21,23.2594067,9,21,22.84731932,8,20,21.54065923,7,18,19.31320792,4,18,18.43908891,3,18,18.24828759,1,17,17.02938637,1,16,16.03121954,-1,16,16.03121954,-1,16,16.03121954,-2,16,16.1245155,-3,14,14.31782106,-3,14,14.31782106,-5,11,12.08304597,-5,12,13,-7,11,13.03840481,-8,10,12.80624847,-9,9,12.72792206,-9,8,12.04159458,-9,8,12.04159458,-10,7,12.20655562,-11,6,12.52996409,-11,5,12.08304597,-11,5,12.08304597,-12,4,12.64911064,0,0,0,-13,4,13.60147051,-14,3,14.31782106,-14,3,14.31782106,-14,3,14.31782106,-15,3,15.29705854,-15,4,15.5241747,-16,4,16.4924225,-16,4,16.4924225,-16,4,16.4924225,-18,6,18.97366596,-17,6,18.02775638,-18,7,19.31320792,-17,7,18.38477631,-19,9,21.02379604,-19,10,21.47091055,-19,11,21.9544984,-19,12,22.47220505,-19,13,23.02172887,-20,14,24.41311123,-20,15,25,-19,17,25.49509757,-20,18,26.90724809,-19,20,27.58622845,-19,21,28.31960452,-17,23,28.60069929,-17,25,30.23243292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.50167,0.00649,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,-15,20.51828453,13,-13,18.38477631,14,-12,18.43908891,14,-10,17.20465053,13,-9,15.8113883,13,-8,15.26433752,12,-7,13.89244399,12,-5,13,12,-5,13,12,-3,12.36931688,12,-4,12.64911064,11,-3,11.40175425,11,-2,11.18033989,10,-1,10.04987562,9,0,9,11,1,11.04536102,10,2,10.19803903,9,3,9.486832981,8,4,8.94427191,8,4,8.94427191,7,5,8.602325267,6,6,8.485281374,7,6,9.219544457,6,7,9.219544457,6,7,9.219544457,5,7,8.602325267,0,0,0,5,8,9.433981132,5,8,9.433981132,5,9,10.29563014,5,9,10.29563014,5,10,11.18033989,5,10,11.18033989,6,10,11.66190379,6,10,11.66190379,7,10,12.20655562,7,12,13.89244399,8,12,14.4222051,9,11,14.2126704,10,11,14.86606875,10,12,15.62049935,10,12,15.62049935,12,12,16.97056275,12,10,15.62049935,13,11,17.02938637,15,11,18.60107524,15,10,18.02775638,18,11,21.09502311,17,11,20.24845673,18,9,20.1246118,20,9,21.9317122,20,8,21.54065923,21,7,22.13594362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.51053,0.00886,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-12,12.04159458,2,-11,11.18033989,3,-10,10.44030651,3,-11,11.40175425,4,-9,9.848857802,4,-8,8.94427191,5,-7,8.602325267,4,-6,7.211102551,5,-7,8.602325267,5,-6,7.810249676,6,-5,7.810249676,6,-5,7.810249676,6,-4,7.211102551,6,-4,7.211102551,6,-3,6.708203932,6,-3,6.708203932,6,-2,6.32455532,6,-2,6.32455532,7,-1,7.071067812,7,-1,7.071067812,7,-1,7.071067812,7,-1,7.071067812,6,0,6,7,1,7.071067812,7,1,7.071067812,7,1,7.071067812,0,0,0,6,1,6.08276253,6,1,6.08276253,7,1,7.071067812,7,2,7.280109889,7,2,7.280109889,8,1,8.062257748,7,2,7.280109889,8,1,8.062257748,8,1,8.062257748,8,1,8.062257748,8,0,8,9,1,9.055385138,9,1,9.055385138,10,0,10,10,-1,10.04987562,11,-1,11.04536102,12,-1,12.04159458,11,-2,11.18033989,12,-3,12.36931688,12,-3,12.36931688,13,-3,13.34166406,12,-5,13,13,-5,13.92838828,13,-6,14.31782106,13,-6,14.31782106,13,-8,15.26433752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.51614,0.00561,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-8,-9,12.04159458,-7,-9,11.40175425,-6,-10,11.66190379,-6,-10,11.66190379,-4,-10,10.77032961,-4,-9,9.848857802,-3,-8,8.544003745,-2,-9,9.219544457,-2,-8,8.246211251,-2,-8,8.246211251,-1,-9,9.055385138,0,-8,8,0,-9,9,1,-9,9.055385138,1,-8,8.062257748,2,-8,8.246211251,3,-7,7.615773106,3,-7,7.615773106,3,-7,7.615773106,4,-7,8.062257748,5,-6,7.810249676,5,-7,8.602325267,4,-7,8.062257748,5,-6,7.810249676,5,-6,7.810249676,6,-6,8.485281374,0,0,0,6,-6,8.485281374,5,-6,7.810249676,6,-6,8.485281374,5,-5,7.071067812,6,-6,8.485281374,6,-6,8.485281374,6,-7,9.219544457,6,-7,9.219544457,6,-7,9.219544457,6,-7,9.219544457,6,-9,10.81665383,6,-8,10,7,-9,11.40175425,7,-9,11.40175425,6,-10,11.66190379,5,-10,11.18033989,6,-11,12.52996409,5,-12,13,6,-12,13.41640786,5,-12,13,4,-13,13.60147051,4,-15,15.5241747,4,-14,14.56021978,2,-16,16.1245155,2,-16,16.1245155,2,-17,17.11724277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.57195,0.05581,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,15,15.03329638,-1,14,14.03566885,-1,14,14.03566885,-3,14,14.31782106,-3,13,13.34166406,-5,12,13,-6,10,11.66190379,-8,10,12.80624847,-8,11,13.60147051,-9,9,12.72792206,-9,10,13.45362405,-10,10,14.14213562,-11,9,14.2126704,-11,8,13.60147051,-12,7,13.89244399,-13,8,15.26433752,-13,7,14.76482306,-13,6,14.31782106,-14,5,14.86606875,-14,5,14.86606875,-15,4,15.5241747,-15,4,15.5241747,-15,3,15.29705854,-16,4,16.4924225,-15,3,15.29705854,-15,3,15.29705854,0,0,0,-16,2,16.1245155,-16,3,16.2788206,-16,3,16.2788206,-15,3,15.29705854,-17,2,17.11724277,-17,2,17.11724277,-17,2,17.11724277,-18,2,18.11077028,-18,2,18.11077028,-19,2,19.10497317,-20,3,20.22374842,-19,4,19.41648784,-21,4,21.37755833,-22,4,22.36067977,-22,5,22.56102835,-23,6,23.76972865,-23,7,24.04163056,-24,7,25,-24,7,25,-25,8,26.2488095,-25,10,26.92582404,-26,11,28.23118843,-26,12,28.63564213,-26,14,29.52964612,-25,15,29.15475947,-27,16,31.38470965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.58286,0.01091,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-34,-54,63.81222453,-24,-53,58.18075283,-23,-62,66.12866247,-13,-59,60.41522987,-5,-56,56.22277119,-9,-50,50.80354318,-7,-47,47.51841748,-3,-50,50.08991915,1,-54,54.00925847,8,-45,45.70557953,5,-60,60.20797289,13,-54,55.54277631,9,-52,52.77309921,9,-63,63.63961031,16,-51,53.45091206,12,-70,71.02112362,14,-52,53.85164807,18,-55,57.87054518,14,-46,48.08326112,19,-56,59.13543777,23,-55,59.61543424,22,-54,58.30951895,15,-42,44.59820624,21,-53,57.00877125,18,-51,54.08326913,22,-46,50.99019514,0,0,0,22,-49,53.71219601,23,-51,55.94640292,29,-52,59.53990259,29,-53,60.41522987,23,-41,47.01063709,26,-55,60.8358447,30,-55,62.64982043,22,-43,48.3011387,31,-58,65.76473219,26,-49,55.47071299,29,-54,61.29437168,25,-50,55.90169944,24,-66,70.22819946,38,-66,76.15773106,43,-63,76.2758153,41,-73,83.72574276,37,-77,85.42833254,36,-77,85,32,-79,85.23496935,31,-88,93.30058949,25,-87,90.52071586,23,-91,93.86160024,24,-94,97.01546269,18,-105,106.5316854,10,-103,103.4842983,7,-104,104.2353107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
