real_timestamp,Delta t,Zone,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
9.54618,0.00866,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,-22,26.07680962,14,-21,25.23885893,16,-22,27.20294102,15,-20,25,16,-19,24.8394847,17,-18,24.75883681,17,-18,24.75883681,17,-17,24.04163056,17,-17,24.04163056,18,-15,23.43074903,18,-15,23.43074903,18,-14,22.8035085,17,-15,22.6715681,17,-14,22.02271555,17,-14,22.02271555,16,-13,20.61552813,15,-13,19.84943324,14,-12,18.43908891,15,-12,19.20937271,14,-12,18.43908891,14,-11,17.80449381,13,-12,17.69180601,13,-11,17.02938637,12,-11,16.2788206,11,-11,15.55634919,10,-11,14.86606875,0,0,0,10,-10,14.14213562,8,-10,12.80624847,8,-10,12.80624847,7,-9,11.40175425,7,-11,13.03840481,5,-11,12.08304597,5,-10,11.18033989,4,-8,8.94427191,1,-12,12.04159458,3,-12,12.36931688,2,-10,10.19803903,0,-9,9,1,-11,11.04536102,0,-11,11,-1,-10,10.04987562,-3,-10,10.44030651,-3,-10,10.44030651,-2,-10,10.19803903,-4,-9,9.848857802,-4,-10,10.77032961,-4,-10,10.77032961,-5,-9,10.29563014,-6,-9,10.81665383,-7,-9,11.40175425,-7,-9,11.40175425,-8,-9,12.04159458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.55831,0.01213,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-25,25.01999201,0,-26,26,1,-26,26.01922366,2,-27,27.07397274,2,-25,25.07987241,3,-26,26.17250466,4,-24,24.33105012,4,-24,24.33105012,5,-24,24.51530134,5,-23,23.53720459,5,-23,23.53720459,5,-22,22.56102835,6,-22,22.8035085,5,-22,22.56102835,5,-22,22.56102835,5,-20,20.61552813,5,-20,20.61552813,5,-18,18.68154169,4,-19,19.41648784,5,-18,18.68154169,4,-17,17.4642492,4,-17,17.4642492,4,-16,16.4924225,3,-17,17.2626765,3,-15,15.29705854,2,-15,15.13274595,0,0,0,1,-15,15.03329638,0,-14,14,0,-14,14,0,-13,13,-2,-11,11.18033989,-1,-13,13.03840481,-2,-10,10.19803903,-3,-10,10.44030651,-2,-10,10.19803903,-5,-10,11.18033989,-4,-10,10.77032961,-7,-9,11.40175425,-7,-9,11.40175425,-7,-9,11.40175425,-6,-9,10.81665383,-8,-7,10.63014581,-7,-7,9.899494937,-8,-6,10,-8,-6,10,-8,-4,8.94427191,-10,-4,10.77032961,-9,-3,9.486832981,-10,-4,10.77032961,-10,-1,10.04987562,-11,-2,11.18033989,-11,-1,11.04536102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.57291,0.0146,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,-19,26.17250466,-17,-19,25.49509757,-16,-21,26.40075756,-16,-22,27.20294102,-15,-20,25,-13,-21,24.69817807,-13,-20,23.85372088,-12,-21,24.18677324,-12,-21,24.18677324,-11,-21,23.70653918,-11,-21,23.70653918,-10,-20,22.36067977,-10,-20,22.36067977,-9,-20,21.9317122,-9,-20,21.9317122,-10,-19,21.47091055,-9,-18,20.1246118,-9,-17,19.23538406,-8,-18,19.6977156,-8,-18,19.6977156,-7,-17,18.38477631,-8,-16,17.88854382,-8,-15,17,-9,-15,17.49285568,-8,-14,16.1245155,-8,-13,15.26433752,0,0,0,-8,-13,15.26433752,-9,-12,15,-8,-11,13.60147051,-8,-9,12.04159458,-8,-9,12.04159458,-9,-9,12.72792206,-9,-8,12.04159458,-7,-6,9.219544457,-12,-9,15,-11,-8,13.60147051,-9,-5,10.29563014,-9,-3,9.486832981,-10,-3,10.44030651,-10,-3,10.44030651,-10,-3,10.44030651,-10,-2,10.19803903,-9,-1,9.055385138,-10,-1,10.04987562,-9,1,9.055385138,-9,0,9,-10,2,10.19803903,-9,2,9.219544457,-9,3,9.486832981,-10,4,10.77032961,-9,4,9.848857802,-10,5,11.18033989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.57964,0.00673,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-26,-3,26.17250466,-27,-3,27.16615541,-27,-4,27.29468813,-27,-5,27.45906044,-26,-6,26.68332813,-26,-7,26.92582404,-25,-8,26.2488095,-24,-9,25.63201124,-24,-8,25.29822128,-23,-9,24.69817807,-24,-9,25.63201124,-23,-9,24.69817807,-22,-9,23.76972865,-21,-9,22.84731932,-21,-9,22.84731932,-21,-8,22.47220505,-20,-8,21.54065923,-19,-7,20.24845673,-19,-7,20.24845673,-18,-8,19.6977156,-18,-8,19.6977156,-18,-7,19.31320792,-16,-7,17.4642492,-17,-6,18.02775638,-17,-6,18.02775638,-16,-5,16.76305461,0,0,0,-15,-4,15.5241747,-14,-3,14.31782106,-14,-2,14.14213562,-14,-1,14.03566885,-13,-2,13.15294644,-12,-1,12.04159458,-12,0,12,-11,0,11,-11,1,11.04536102,-11,2,11.18033989,-11,3,11.40175425,-10,3,10.44030651,-10,4,10.77032961,-9,4,9.848857802,-9,5,10.29563014,-9,6,10.81665383,-8,6,10,-7,6,9.219544457,-7,6,9.219544457,-7,7,9.899494937,-6,7,9.219544457,-6,8,10,-4,8,8.94427191,-4,9,9.848857802,-4,10,10.77032961,-3,10,10.44030651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.58708,0.00744,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-21,12,24.18677324,-22,11,24.59674775,-22,11,24.59674775,-23,10,25.07987241,-23,9,24.69817807,-23,8,24.35159132,-23,7,24.04163056,-22,6,22.8035085,-22,5,22.56102835,-22,5,22.56102835,-22,5,22.56102835,-21,5,21.58703314,-21,4,21.37755833,-20,4,20.39607805,-20,3,20.22374842,-20,4,20.39607805,-19,3,19.23538406,-18,3,18.24828759,-18,3,18.24828759,-18,3,18.24828759,-17,3,17.2626765,-17,3,17.2626765,-16,3,16.2788206,-15,4,15.5241747,-15,4,15.5241747,-14,4,14.56021978,0,0,0,-13,4,13.60147051,-12,4,12.64911064,-12,5,13,-11,5,12.08304597,-10,5,11.18033989,-10,5,11.18033989,-10,6,11.66190379,-9,6,10.81665383,-8,6,10,-8,6,10,-7,7,9.899494937,-6,7,9.219544457,-5,7,8.602325267,-5,8,9.433981132,-5,7,8.602325267,-4,8,8.94427191,-4,8,8.94427191,-3,8,8.544003745,-3,8,8.544003745,-2,7,7.280109889,-1,8,8.062257748,-1,8,8.062257748,0,8,8,2,8,8.246211251,1,9,9.055385138,2,9,9.219544457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.6053,0.01822,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-19,19,26.87005769,-19,17,25.49509757,-20,17,26.2488095,-21,17,27.01851217,-21,15,25.8069758,-21,15,25.8069758,-21,13,24.69817807,-21,12,24.18677324,-20,12,23.32380758,-21,11,23.70653918,-21,11,23.70653918,-20,11,22.82542442,-21,10,23.2594067,-21,10,23.2594067,-21,9,22.84731932,-19,10,21.47091055,-20,9,21.9317122,-18,9,20.1246118,-18,9,20.1246118,-17,8,18.78829423,-17,8,18.78829423,-16,8,17.88854382,-16,7,17.4642492,-16,8,17.88854382,-15,8,17,-14,8,16.1245155,0,0,0,-13,7,14.76482306,-11,8,13.60147051,-12,8,14.4222051,-10,8,12.80624847,-10,8,12.80624847,-8,9,12.04159458,-8,8,11.3137085,-7,9,11.40175425,-7,8,10.63014581,-5,8,9.433981132,-5,9,10.29563014,-5,9,10.29563014,-4,9,9.848857802,-3,11,11.40175425,-4,9,9.848857802,-3,10,10.44030651,-2,9,9.219544457,0,9,9,-1,9,9.055385138,0,8,8,1,10,10.04987562,2,9,9.219544457,3,10,10.44030651,4,8,8.94427191,4,9,9.848857802,5,8,9.433981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.64059,0.03529,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,19,26.17250466,-18,19,26.17250466,-20,20,28.28427125,-21,19,28.31960452,-20,18,26.90724809,-20,16,25.61249695,-21,15,25.8069758,-20,14,24.41311123,-20,14,24.41311123,-20,14,24.41311123,-20,15,25,-19,15,24.20743687,-19,15,24.20743687,-19,13,23.02172887,-19,12,22.47220505,-18,14,22.8035085,-17,12,20.80865205,-16,11,19.41648784,-16,12,20,-16,12,20,-16,11,19.41648784,-15,11,18.60107524,-14,10,17.20465053,-13,12,17.69180601,-13,11,17.02938637,-11,11,15.55634919,0,0,0,-10,10,14.14213562,-9,12,15,-7,11,13.03840481,-7,11,13.03840481,-7,11,13.03840481,-4,10,10.77032961,-6,13,14.31782106,-4,9,9.848857802,-2,12,12.16552506,-4,11,11.70469991,-1,10,10.04987562,0,11,11,2,13,13.15294644,0,10,10,0,8,8,5,10,11.18033989,3,8,8.544003745,7,8,10.63014581,4,2,4.472135955,10,8,12.80624847,5,10,11.18033989,13,1,13.03840481,13,16,20.61552813,6,8,10,5,12,13,9,15,17.49285568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.67011,0.02952,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,13,26.41968963,23,15,27.45906044,22,15,26.62705391,22,16,27.20294102,20,16,25.61249695,21,16,26.40075756,20,17,26.2488095,18,17,24.75883681,18,17,24.75883681,16,17,23.34523506,17,19,25.49509757,16,18,24.08318916,16,18,24.08318916,15,17,22.6715681,15,18,23.43074903,15,17,22.6715681,14,16,21.26029163,13,16,20.61552813,13,16,20.61552813,13,16,20.61552813,12,16,20,12,14,18.43908891,10,13,16.40121947,11,13,17.02938637,11,12,16.2788206,11,11,15.55634919,0,0,0,10,11,14.86606875,10,9,13.45362405,10,9,13.45362405,10,7,12.20655562,10,7,12.20655562,9,6,10.81665383,10,5,11.18033989,10,4,10.77032961,9,3,9.486832981,10,2,10.19803903,10,1,10.04987562,10,1,10.04987562,10,0,10,11,0,11,10,-1,10.04987562,10,-2,10.19803903,10,-2,10.19803903,9,-3,9.486832981,9,-4,9.848857802,9,-4,9.848857802,9,-4,9.848857802,9,-5,10.29563014,9,-6,10.81665383,8,-6,10,8,-7,10.63014581,8,-7,10.63014581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.67611,0.006,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-8,-23,24.35159132,-8,-21,22.47220505,-8,-24,25.29822128,-6,-24,24.73863375,-5,-22,22.56102835,-5,-22,22.56102835,-5,-22,22.56102835,-2,-22,22.09072203,-3,-20,20.22374842,-2,-22,22.09072203,-2,-21,21.09502311,-3,-20,20.22374842,-1,-21,21.02379604,-1,-20,20.02498439,0,-20,20,-1,-19,19.02629759,-1,-19,19.02629759,1,-18,18.02775638,0,-18,18,-1,-17,17.02938637,0,-17,17,0,-16,16,-1,-15,15.03329638,-1,-16,16.03121954,-1,-14,14.03566885,-1,-14,14.03566885,0,0,0,-1,-12,12.04159458,-2,-11,11.18033989,-3,-12,12.36931688,-2,-10,10.19803903,-2,-10,10.19803903,-3,-10,10.44030651,-4,-10,10.77032961,-4,-8,8.94427191,-5,-8,9.433981132,-5,-7,8.602325267,-6,-7,9.219544457,-6,-7,9.219544457,-7,-7,9.899494937,-7,-7,9.899494937,-7,-6,9.219544457,-7,-5,8.602325267,-8,-5,9.433981132,-8,-4,8.94427191,-8,-4,8.94427191,-7,-3,7.615773106,-8,-3,8.544003745,-8,-3,8.544003745,-9,-2,9.219544457,-9,-1,9.055385138,-9,-1,9.055385138,-10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.70178,0.02567,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,11,27.31300057,24,11,26.40075756,24,14,27.78488798,23,14,26.92582404,22,15,26.62705391,21,14,25.23885893,21,15,25.8069758,20,15,25,19,15,24.20743687,19,15,24.20743687,19,16,24.8394847,19,14,23.60084744,19,15,24.20743687,18,15,23.43074903,16,15,21.9317122,18,16,24.08318916,16,14,21.26029163,15,14,20.51828453,15,14,20.51828453,15,13,19.84943324,14,13,19.10497317,14,13,19.10497317,13,12,17.69180601,13,12,17.69180601,14,11,17.80449381,13,10,16.40121947,0,0,0,12,9,15,12,8,14.4222051,11,7,13.03840481,11,5,12.08304597,11,5,12.08304597,11,5,12.08304597,11,4,11.70469991,10,3,10.44030651,10,2,10.19803903,10,0,10,10,0,10,9,0,9,9,-1,9.055385138,9,-2,9.219544457,9,-2,9.219544457,8,-3,8.544003745,9,-3,9.486832981,8,-5,9.433981132,7,-5,8.602325267,7,-5,8.602325267,7,-6,9.219544457,6,-7,9.219544457,6,-8,10,5,-8,9.433981132,6,-8,10,5,-9,10.29563014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.70778,0.006,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-26,3,26.17250466,-28,2,28.0713377,-28,2,28.0713377,-29,0,29,-27,-1,27.01851217,-28,-1,28.01785145,-27,-2,27.07397274,-26,-4,26.30589288,-26,-3,26.17250466,-26,-4,26.30589288,-26,-4,26.30589288,-25,-4,25.3179778,-25,-4,25.3179778,-25,-5,25.49509757,-24,-6,24.73863375,-23,-5,23.53720459,-23,-5,23.53720459,-21,-5,21.58703314,-22,-5,22.56102835,-21,-5,21.58703314,-20,-5,20.61552813,-20,-5,20.61552813,-18,-5,18.68154169,-19,-4,19.41648784,-18,-4,18.43908891,-18,-3,18.24828759,0,0,0,-16,-3,16.2788206,-15,-2,15.13274595,-15,-1,15.03329638,-14,-1,14.03566885,-14,0,14,-13,0,13,-13,0,13,-11,1,11.04536102,-11,2,11.18033989,-10,2,10.19803903,-10,3,10.44030651,-9,4,9.848857802,-9,5,10.29563014,-9,5,10.29563014,-8,5,9.433981132,-7,6,9.219544457,-6,6,8.485281374,-7,7,9.899494937,-6,7,9.219544457,-5,7,8.602325267,-5,8,9.433981132,-4,8,8.94427191,-3,9,9.486832981,-2,9,9.219544457,-3,9,9.486832981,-2,10,10.19803903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.71578,0.008,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,21,27.01851217,15,21,25.8069758,16,22,27.20294102,15,23,27.45906044,15,24,28.3019434,13,23,26.41968963,12,22,25.05992817,11,23,25.49509757,11,24,26.40075756,10,24,26,11,24,26.40075756,10,23,25.07987241,9,23,24.69817807,9,22,23.76972865,7,21,22.13594362,8,22,23.40939982,7,20,21.1896201,8,20,21.54065923,6,20,20.88061302,7,20,21.1896201,6,19,19.92485885,7,19,20.24845673,7,18,19.31320792,7,18,19.31320792,8,18,19.6977156,7,15,16.55294536,0,0,0,6,14,15.23154621,7,14,15.65247584,6,13,14.31782106,7,11,13.03840481,6,10,11.66190379,7,10,12.20655562,7,9,11.40175425,7,8,10.63014581,8,7,10.63014581,8,6,10,8,4,8.94427191,8,5,9.433981132,8,4,8.94427191,8,3,8.544003745,9,2,9.219544457,9,1,9.055385138,9,1,9.055385138,9,0,9,9,-1,9.055385138,8,-1,8.062257748,9,-2,9.219544457,9,-3,9.486832981,8,-3,8.544003745,9,-4,9.848857802,9,-5,10.29563014,9,-6,10.81665383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.72534,0.00956,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,-12,18.43908891,15,-12,19.20937271,15,-13,19.84943324,16,-12,20,17,-12,20.80865205,16,-11,19.41648784,17,-10,19.72308292,16,-10,18.86796226,16,-9,18.35755975,16,-9,18.35755975,16,-9,18.35755975,16,-8,17.88854382,17,-8,18.78829423,15,-8,17,15,-7,16.55294536,15,-8,17,14,-6,15.23154621,14,-6,15.23154621,14,-7,15.65247584,14,-7,15.65247584,13,-7,14.76482306,13,-7,14.76482306,12,-5,13,12,-6,13.41640786,12,-6,13.41640786,11,-6,12.52996409,0,0,0,10,-6,11.66190379,9,-6,10.81665383,8,-6,10,8,-6,10,7,-6,9.219544457,6,-7,9.219544457,5,-6,7.810249676,5,-7,8.602325267,5,-7,8.602325267,3,-7,7.615773106,3,-6,6.708203932,2,-6,6.32455532,2,-7,7.280109889,2,-7,7.280109889,1,-7,7.071067812,0,-7,7,1,-7,7.071067812,0,-7,7,-1,-7,7.071067812,-1,-7,7.071067812,-2,-6,6.32455532,-2,-7,7.280109889,-3,-7,7.615773106,-4,-7,8.062257748,-4,-7,8.062257748,-5,-7,8.602325267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.73642,0.01108,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,-28,28.0713377,3,-29,29.15475947,5,-29,29.42787794,5,-29,29.42787794,6,-28,28.63564213,7,-27,27.89265136,8,-27,28.16025568,8,-26,27.20294102,8,-26,27.20294102,9,-25,26.57066051,9,-25,26.57066051,9,-24,25.63201124,9,-25,26.57066051,9,-24,25.63201124,9,-23,24.69817807,9,-23,24.69817807,9,-22,23.76972865,9,-21,22.84731932,9,-21,22.84731932,9,-21,22.84731932,9,-20,21.9317122,8,-20,21.54065923,8,-18,19.6977156,7,-19,20.24845673,7,-18,19.31320792,6,-17,18.02775638,0,0,0,5,-16,16.76305461,4,-15,15.5241747,4,-15,15.5241747,3,-14,14.31782106,2,-14,14.14213562,2,-13,13.15294644,1,-13,13.03840481,0,-12,12,0,-11,11,-1,-11,11.04536102,-3,-11,11.40175425,-3,-11,11.40175425,-4,-11,11.70469991,-4,-10,10.77032961,-5,-10,11.18033989,-5,-9,10.29563014,-6,-9,10.81665383,-7,-8,10.63014581,-7,-8,10.63014581,-8,-7,10.63014581,-8,-6,10,-9,-6,10.81665383,-9,-6,10.81665383,-10,-5,11.18033989,-10,-4,10.77032961,-11,-4,11.70469991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.74269,0.00627,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,-13,24.69817807,21,-12,24.18677324,23,-12,25.94224354,23,-11,25.49509757,24,-11,26.40075756,22,-9,23.76972865,22,-9,23.76972865,23,-8,24.35159132,22,-8,23.40939982,23,-7,24.04163056,22,-7,23.08679276,22,-7,23.08679276,22,-6,22.8035085,21,-6,21.84032967,20,-5,20.61552813,21,-6,21.84032967,19,-6,19.92485885,19,-5,19.6468827,19,-5,19.6468827,19,-5,19.6468827,18,-5,18.68154169,18,-5,18.68154169,17,-5,17.72004515,16,-5,16.76305461,16,-5,16.76305461,14,-5,14.86606875,0,0,0,13,-5,13.92838828,12,-6,13.41640786,12,-6,13.41640786,11,-6,12.52996409,10,-6,11.66190379,9,-7,11.40175425,8,-7,10.63014581,8,-7,10.63014581,7,-7,9.899494937,6,-8,10,6,-8,10,5,-8,9.433981132,4,-9,9.848857802,3,-9,9.486832981,3,-9,9.486832981,2,-9,9.219544457,1,-9,9.055385138,1,-9,9.055385138,0,-9,9,0,-9,9,-1,-9,9.055385138,-2,-9,9.219544457,-3,-9,9.486832981,-4,-9,9.848857802,-4,-9,9.848857802,-4,-9,9.848857802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.76159,0.0189,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-6,24,24.73863375,-7,23,24.04163056,-8,24,25.29822128,-9,23,24.69817807,-10,24,26,-10,22,24.16609195,-11,22,24.59674775,-11,20,22.82542442,-12,20,23.32380758,-12,21,24.18677324,-11,21,23.70653918,-10,20,22.36067977,-11,20,22.82542442,-11,19,21.9544984,-12,18,21.63330765,-11,18,21.09502311,-11,17,20.24845673,-11,17,20.24845673,-11,16,19.41648784,-11,16,19.41648784,-11,15,18.60107524,-10,15,18.02775638,-10,14,17.20465053,-9,15,17.49285568,-8,14,16.1245155,-8,13,15.26433752,0,0,0,-7,13,14.76482306,-7,12,13.89244399,-6,12,13.41640786,-4,11,11.70469991,-4,11,11.70469991,-3,11,11.40175425,-3,11,11.40175425,-2,10,10.19803903,-2,10,10.19803903,0,9,9,0,10,10,2,10,10.19803903,2,10,10.19803903,2,9,9.219544457,3,9,9.486832981,3,8,8.544003745,4,8,8.94427191,4,7,8.062257748,5,7,8.602325267,5,7,8.602325267,6,6,8.485281374,6,7,9.219544457,7,6,9.219544457,8,5,9.433981132,8,5,9.433981132,9,5,10.29563014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.76764,0.00605,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,-4,22.36067977,23,-2,23.08679276,23,-1,23.02172887,24,-1,24.0208243,23,0,23,24,0,24,23,1,23.02172887,22,2,22.09072203,22,3,22.20360331,22,2,22.09072203,22,1,22.02271555,21,2,21.09502311,21,2,21.09502311,20,1,20.02498439,20,3,20.22374842,19,3,19.23538406,19,4,19.41648784,18,3,18.24828759,18,2,18.11077028,17,3,17.2626765,17,3,17.2626765,17,3,17.2626765,15,2,15.13274595,16,1,16.03121954,15,1,15.03329638,15,1,15.03329638,0,0,0,13,0,13,12,1,12.04159458,12,-1,12.04159458,11,-1,11.04536102,11,-2,11.18033989,11,-1,11.04536102,10,-2,10.19803903,9,-3,9.486832981,9,-4,9.848857802,8,-5,9.433981132,8,-5,9.433981132,7,-5,8.602325267,7,-6,9.219544457,7,-6,9.219544457,7,-7,9.899494937,6,-7,9.219544457,5,-7,8.602325267,5,-8,9.433981132,5,-8,9.433981132,4,-8,8.94427191,4,-9,9.848857802,3,-9,9.486832981,2,-9,9.219544457,1,-10,10.04987562,1,-10,10.04987562,1,-10,10.04987562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.77376,0.00612,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,-12,21.63330765,-18,-12,21.63330765,-15,-16,21.9317122,-18,-13,22.20360331,-16,-16,22.627417,-16,-15,21.9317122,-15,-14,20.51828453,-14,-17,22.02271555,-13,-15,19.84943324,-14,-18,22.8035085,-13,-15,19.84943324,-13,-16,20.61552813,-12,-18,21.63330765,-11,-18,21.09502311,-12,-16,20,-11,-16,19.41648784,-12,-17,20.80865205,-11,-15,18.60107524,-10,-17,19.72308292,-11,-16,19.41648784,-11,-13,17.02938637,-9,-13,15.8113883,-9,-13,15.8113883,-8,-14,16.1245155,-10,-13,16.40121947,-8,-12,14.4222051,0,0,0,-9,-11,14.2126704,-9,-10,13.45362405,-9,-9,12.72792206,-8,-7,10.63014581,-8,-8,11.3137085,-8,-7,10.63014581,-10,-8,12.80624847,-11,-6,12.52996409,-10,-4,10.77032961,-9,-3,9.486832981,-10,-4,10.77032961,-10,-5,11.18033989,-9,-3,9.486832981,-10,-4,10.77032961,-11,-3,11.40175425,-10,-2,10.19803903,-11,0,11,-10,-1,10.04987562,-9,1,9.055385138,-10,1,10.04987562,-9,1,9.055385138,-8,3,8.544003745,-10,3,10.44030651,-10,5,11.18033989,-10,4,10.77032961,-8,5,9.433981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.79819,0.02443,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,5,23.53720459,23,6,23.76972865,23,8,24.35159132,23,9,24.69817807,23,10,25.07987241,21,10,23.2594067,21,11,23.70653918,20,11,22.82542442,19,11,21.9544984,19,12,22.47220505,19,11,21.9544984,18,11,21.09502311,18,12,21.63330765,17,12,20.80865205,16,12,20,17,11,20.24845673,15,11,18.60107524,15,10,18.02775638,15,11,18.60107524,14,11,17.80449381,14,11,17.80449381,14,10,17.20465053,13,9,15.8113883,13,9,15.8113883,13,8,15.26433752,13,8,15.26433752,0,0,0,11,7,13.03840481,12,6,13.41640786,12,5,13,11,4,11.70469991,11,4,11.70469991,11,4,11.70469991,11,3,11.40175425,11,2,11.18033989,10,2,10.19803903,11,0,11,10,-1,10.04987562,10,-1,10.04987562,10,-1,10.04987562,10,-2,10.19803903,10,-2,10.19803903,10,-4,10.77032961,10,-3,10.44030651,10,-5,11.18033989,10,-4,10.77032961,9,-5,10.29563014,9,-5,10.29563014,9,-6,10.81665383,9,-7,11.40175425,8,-8,11.3137085,8,-8,11.3137085,8,-8,11.3137085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.8042,0.00601,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-15,-22,26.62705391,-14,-22,26.07680962,-13,-23,26.41968963,-13,-23,26.41968963,-12,-24,26.83281573,-11,-23,25.49509757,-9,-24,25.63201124,-8,-24,25.29822128,-8,-23,24.35159132,-8,-24,25.29822128,-7,-23,24.04163056,-7,-22,23.08679276,-7,-23,24.04163056,-6,-22,22.8035085,-5,-22,22.56102835,-6,-21,21.84032967,-5,-20,20.61552813,-5,-19,19.6468827,-5,-20,20.61552813,-4,-20,20.39607805,-4,-19,19.41648784,-4,-19,19.41648784,-4,-17,17.4642492,-5,-17,17.72004515,-5,-16,16.76305461,-5,-16,16.76305461,0,0,0,-5,-14,14.86606875,-6,-14,15.23154621,-6,-13,14.31782106,-6,-12,13.41640786,-6,-12,13.41640786,-7,-12,13.89244399,-7,-11,13.03840481,-8,-10,12.80624847,-7,-9,11.40175425,-8,-9,12.04159458,-9,-9,12.72792206,-9,-8,12.04159458,-9,-7,11.40175425,-10,-7,12.20655562,-10,-6,11.66190379,-10,-6,11.66190379,-10,-6,11.66190379,-10,-5,11.18033989,-11,-4,11.70469991,-11,-4,11.70469991,-11,-3,11.40175425,-11,-3,11.40175425,-12,-2,12.16552506,-12,-1,12.04159458,-12,0,12,-13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
