real_timestamp,Delta t,Zone,R1,I1,Mag1,R2,I2,Mag2,R3,I3,Mag3,R4,I4,Mag4,R5,I5,Mag5,R6,I6,Mag6,R7,I7,Mag7,R8,I8,Mag8,R9,I9,Mag9,R10,I10,Mag10,R11,I11,Mag11,R12,I12,Mag12,R13,I13,Mag13,R14,I14,Mag14,R15,I15,Mag15,R16,I16,Mag16,R17,I17,Mag17,R18,I18,Mag18,R19,I19,Mag19,R20,I20,Mag20,R21,I21,Mag21,R22,I22,Mag22,R23,I23,Mag23,R24,I24,Mag24,R25,I25,Mag25,R26,I26,Mag26,R27,I27,Mag27,R28,I28,Mag28,R29,I29,Mag29,R30,I30,Mag30,R31,I31,Mag31,R32,I32,Mag32,R33,I33,Mag33,R34,I34,Mag34,R35,I35,Mag35,R36,I36,Mag36,R37,I37,Mag37,R38,I38,Mag38,R39,I39,Mag39,R40,I40,Mag40,R41,I41,Mag41,R42,I42,Mag42,R43,I43,Mag43,R44,I44,Mag44,R45,I45,Mag45,R46,I46,Mag46,R47,I47,Mag47,R48,I48,Mag48,R49,I49,Mag49,R50,I50,Mag50,R51,I51,Mag51,R52,I52,Mag52,R53,I53,Mag53,R54,I54,Mag54,R55,I55,Mag55,R56,I56,Mag56,R57,I57,Mag57,R58,I58,Mag58,R59,I59,Mag59,R60,I60,Mag60,R61,I61,Mag61,R62,I62,Mag62,R63,I63,Mag63,R64,I64,Mag64
9.04032,0.00678,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,22,1,-22,22.02271555,2,-23,23.08679276,3,-24,24.18677324,4,-24,24.33105012,5,-24,24.51530134,5,-24,24.51530134,6,-24,24.73863375,7,-24,25,7,-25,25.96150997,7,-25,25.96150997,7,-24,25,8,-25,26.2488095,8,-24,25.29822128,9,-23,24.69817807,9,-23,24.69817807,9,-22,23.76972865,9,-21,22.84731932,9,-21,22.84731932,9,-20,21.9317122,9,-19,21.02379604,9,-19,21.02379604,8,-18,19.6977156,7,-18,19.31320792,7,-17,18.38477631,6,-16,17.08800749,0,0,0,5,-14,14.86606875,4,-13,13.60147051,3,-13,13.34166406,2,-12,12.16552506,1,-12,12.04159458,0,-11,11,0,-11,11,-2,-10,10.19803903,-3,-10,10.44030651,-4,-9,9.848857802,-5,-9,10.29563014,-6,-8,10,-6,-8,10,-7,-8,10.63014581,-8,-8,11.3137085,-8,-7,10.63014581,-9,-7,11.40175425,-9,-6,10.81665383,-10,-6,11.66190379,-11,-6,12.52996409,-11,-5,12.08304597,-12,-5,13,-12,-5,13,-13,-4,13.60147051,-13,-4,13.60147051,-13,-4,13.60147051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.05276,0.01244,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-22,-4,22.36067977,-23,-5,23.53720459,-24,-6,24.73863375,-25,-6,25.70992026,-24,-7,25,-24,-8,25.29822128,-25,-8,26.2488095,-24,-9,25.63201124,-24,-10,26,-24,-10,26,-24,-11,26.40075756,-23,-10,25.07987241,-24,-11,26.40075756,-24,-12,26.83281573,-23,-11,25.49509757,-22,-12,25.05992817,-21,-12,24.18677324,-20,-11,22.82542442,-21,-12,24.18677324,-19,-11,21.9544984,-18,-11,21.09502311,-18,-11,21.09502311,-17,-10,19.72308292,-17,-10,19.72308292,-17,-10,19.72308292,-15,-8,17,0,0,0,-14,-6,15.23154621,-12,-5,13,-14,-4,14.56021978,-12,-3,12.36931688,-12,-2,12.16552506,-11,-2,11.18033989,-11,-1,11.04536102,-11,1,11.04536102,-10,1,10.04987562,-10,3,10.44030651,-9,4,9.848857802,-9,4,9.848857802,-9,6,10.81665383,-8,6,10,-8,6,10,-8,7,10.63014581,-7,8,10.63014581,-7,9,11.40175425,-7,9,11.40175425,-6,9,10.81665383,-6,11,12.52996409,-5,11,12.08304597,-5,11,12.08304597,-4,12,12.64911064,-4,12,12.64911064,-4,12,12.64911064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.13021,0.07745,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,-6,13.41640786,14,-5,14.86606875,14,-4,14.56021978,14,-4,14.56021978,14,-3,14.31782106,15,-3,15.29705854,15,-3,15.29705854,15,-3,15.29705854,15,-2,15.13274595,15,-2,15.13274595,15,-2,15.13274595,15,-2,15.13274595,15,-2,15.13274595,15,-1,15.03329638,15,-1,15.03329638,14,-1,14.03566885,14,0,14,13,0,13,13,0,13,13,0,13,13,0,13,11,0,11,11,0,11,11,-1,11.04536102,11,0,11,10,-1,10.04987562,0,0,0,8,-1,8.062257748,8,-1,8.062257748,7,-1,7.071067812,7,-2,7.280109889,6,-3,6.708203932,5,-3,5.830951895,5,-3,5.830951895,4,-4,5.656854249,4,-4,5.656854249,4,-4,5.656854249,3,-5,5.830951895,3,-5,5.830951895,3,-5,5.830951895,2,-6,6.32455532,2,-6,6.32455532,1,-6,6.08276253,1,-7,7.071067812,1,-8,8.062257748,0,-7,7,-1,-7,7.071067812,-1,-8,8.062257748,-1,-8,8.062257748,-1,-8,8.062257748,-2,-8,8.246211251,-2,-8,8.246211251,-2,-8,8.246211251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.13626,0.00605,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,17,19.72308292,8,14,16.1245155,8,16,17.88854382,8,16,17.88854382,8,16,17.88854382,6,17,18.02775638,7,17,18.38477631,6,17,18.02775638,6,17,18.02775638,5,18,18.68154169,6,19,19.92485885,5,19,19.6468827,5,17,17.72004515,4,18,18.43908891,4,18,18.43908891,5,18,18.68154169,3,17,17.2626765,3,16,16.2788206,2,17,17.11724277,3,16,16.2788206,3,16,16.2788206,2,15,15.13274595,2,14,14.14213562,3,14,14.31782106,2,12,12.16552506,2,11,11.18033989,0,0,0,3,10,10.44030651,4,10,10.77032961,4,8,8.94427191,3,7,7.615773106,3,8,8.544003745,4,6,7.211102551,5,5,7.071067812,3,4,5,7,1,7.071067812,8,2,8.246211251,6,3,6.708203932,7,2,7.280109889,7,1,7.071067812,7,0,7,8,0,8,8,0,8,8,0,8,8,-2,8.246211251,9,-2,9.219544457,8,-3,8.544003745,8,-3,8.544003745,8,-3,8.544003745,8,-4,8.94427191,9,-4,9.848857802,9,-4,9.848857802,8,-5,9.433981132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.14139,0.00513,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-20,-13,23.85372088,-20,-10,22.36067977,-17,-13,21.40093456,-17,-15,22.6715681,-17,-12,20.80865205,-17,-13,21.40093456,-17,-16,23.34523506,-16,-16,22.627417,-16,-15,21.9317122,-16,-17,23.34523506,-16,-18,24.08318916,-16,-17,23.34523506,-15,-18,23.43074903,-15,-18,23.43074903,-15,-17,22.6715681,-14,-17,22.02271555,-14,-18,22.8035085,-12,-16,20,-12,-17,20.80865205,-12,-16,20,-10,-17,19.72308292,-11,-15,18.60107524,-10,-15,18.02775638,-11,-15,18.60107524,-10,-13,16.40121947,-10,-12,15.62049935,0,0,0,-9,-10,13.45362405,-9,-9,12.72792206,-9,-9,12.72792206,-8,-7,10.63014581,-8,-7,10.63014581,-8,-6,10,-9,-5,10.29563014,-9,-4,9.848857802,-9,-3,9.486832981,-8,-2,8.246211251,-9,-1,9.055385138,-9,0,9,-9,0,9,-10,1,10.04987562,-9,2,9.219544457,-9,3,9.486832981,-9,3,9.486832981,-9,4,9.848857802,-9,4,9.848857802,-9,5,10.29563014,-9,5,10.29563014,-9,6,10.81665383,-9,7,11.40175425,-9,8,12.04159458,-9,8,12.04159458,-9,8,12.04159458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.14934,0.00795,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-16,2,16.1245155,-17,1,17.02938637,-18,3,18.24828759,-17,-2,17.11724277,-17,0,17,-18,-2,18.11077028,-18,0,18,-18,-3,18.24828759,-17,-3,17.2626765,-18,-3,18.24828759,-18,-2,18.11077028,-18,-3,18.24828759,-18,-3,18.24828759,-18,-3,18.24828759,-18,-4,18.43908891,-16,-4,16.4924225,-17,-4,17.4642492,-15,-4,15.5241747,-15,-4,15.5241747,-15,-4,15.5241747,-15,-5,15.8113883,-13,-4,13.60147051,-13,-3,13.34166406,-13,-3,13.34166406,-13,-2,13.15294644,-11,-2,11.18033989,0,0,0,-10,-2,10.19803903,-10,-1,10.04987562,-9,0,9,-8,1,8.062257748,-7,1,7.071067812,-8,2,8.246211251,-7,1,7.071067812,-6,1,6.08276253,-3,3,4.242640687,-7,-2,7.280109889,-5,3,5.830951895,-5,4,6.403124237,-5,5,7.071067812,-5,6,7.810249676,-3,5,5.830951895,-3,6,6.708203932,-2,6,6.32455532,-2,7,7.280109889,-2,7,7.280109889,-2,7,7.280109889,-2,7,7.280109889,-1,8,8.062257748,0,8,8,0,9,9,0,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.15624,0.0069,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-21,-12,24.18677324,-21,-13,24.69817807,-22,-14,26.07680962,-22,-15,26.62705391,-21,-16,26.40075756,-21,-17,27.01851217,-20,-17,26.2488095,-20,-18,26.90724809,-20,-18,26.90724809,-20,-19,27.58622845,-20,-20,28.28427125,-20,-20,28.28427125,-19,-21,28.31960452,-18,-21,27.65863337,-17,-21,27.01851217,-18,-20,26.90724809,-16,-20,25.61249695,-16,-19,24.8394847,-16,-20,25.61249695,-15,-19,24.20743687,-14,-19,23.60084744,-14,-18,22.8035085,-13,-17,21.40093456,-13,-16,20.61552813,-13,-16,20.61552813,-12,-14,18.43908891,0,0,0,-11,-12,16.2788206,-11,-11,15.55634919,-11,-10,14.86606875,-10,-8,12.80624847,-10,-7,12.20655562,-10,-6,11.66190379,-10,-5,11.18033989,-11,-3,11.40175425,-10,-2,10.19803903,-11,-1,11.04536102,-11,-1,11.04536102,-11,1,11.04536102,-10,2,10.19803903,-11,2,11.18033989,-11,3,11.40175425,-10,4,10.77032961,-10,5,11.18033989,-10,6,11.66190379,-10,6,11.66190379,-10,7,12.20655562,-10,8,12.80624847,-10,9,13.45362405,-10,9,13.45362405,-10,10,14.14213562,-10,10,14.14213562,-10,10,14.14213562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.16784,0.0116,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,-5,20.61552813,21,-4,21.37755833,22,-3,22.20360331,23,-3,23.19482701,23,-1,23.02172887,23,-1,23.02172887,24,0,24,23,1,23.02172887,23,2,23.08679276,24,2,24.08318916,24,1,24.0208243,24,2,24.08318916,25,2,25.07987241,24,3,24.18677324,23,4,23.34523506,23,3,23.19482701,22,5,22.56102835,20,4,20.39607805,21,4,21.37755833,20,5,20.61552813,19,5,19.6468827,19,4,19.41648784,17,3,17.2626765,17,3,17.2626765,17,3,17.2626765,15,2,15.13274595,0,0,0,14,2,14.14213562,12,0,12,12,0,12,10,-1,10.04987562,11,-2,11.18033989,10,-2,10.19803903,9,-3,9.486832981,8,-4,8.94427191,8,-5,9.433981132,7,-5,8.602325267,6,-7,9.219544457,6,-7,9.219544457,5,-8,9.433981132,5,-9,10.29563014,4,-9,9.848857802,4,-10,10.77032961,3,-10,10.44030651,3,-11,11.40175425,2,-11,11.18033989,2,-11,11.18033989,1,-11,11.04536102,1,-12,12.04159458,0,-13,13,-1,-13,13.03840481,-1,-13,13.03840481,-1,-14,14.03566885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.24129,0.07345,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,16,20.61552813,16,17,23.34523506,13,16,20.61552813,13,18,22.20360331,14,18,22.8035085,14,18,22.8035085,13,21,24.69817807,11,20,22.82542442,12,21,24.18677324,10,21,23.2594067,9,23,24.69817807,10,23,25.07987241,9,23,24.69817807,9,23,24.69817807,8,22,23.40939982,6,22,22.8035085,7,23,24.04163056,5,21,21.58703314,5,21,21.58703314,6,21,21.84032967,4,20,20.39607805,4,19,19.41648784,4,18,18.43908891,4,18,18.43908891,5,17,17.72004515,4,15,15.5241747,0,0,0,3,13,13.34166406,4,12,12.64911064,5,12,13,4,10,10.77032961,5,9,10.29563014,6,7,9.219544457,6,8,10,6,6,8.485281374,7,5,8.602325267,6,4,7.211102551,7,4,8.062257748,8,4,8.94427191,9,2,9.219544457,9,2,9.219544457,9,1,9.055385138,9,0,9,10,-1,10.04987562,10,-2,10.19803903,11,-2,11.18033989,10,-2,10.19803903,11,-3,11.40175425,11,-2,11.18033989,11,-4,11.70469991,12,-5,13,11,-5,12.08304597,12,-5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.24723,0.00594,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,17,18.38477631,5,18,18.68154169,4,18,18.43908891,3,19,19.23538406,4,20,20.39607805,3,19,19.23538406,2,21,21.09502311,1,20,20.02498439,2,21,21.09502311,0,21,21,0,22,22,0,21,21,-1,22,22.02271555,-1,22,22.02271555,-1,21,21.02379604,-1,21,21.02379604,-1,20,20.02498439,-2,19,19.10497317,-2,18,18.11077028,-2,19,19.10497317,-3,18,18.24828759,-2,17,17.11724277,-2,16,16.1245155,-1,16,16.03121954,-1,15,15.03329638,0,14,14,0,0,0,0,12,12,0,11,11,1,11,11.04536102,1,9,9.055385138,1,8,8.062257748,3,8,8.544003745,3,7,7.615773106,4,6,7.211102551,4,6,7.211102551,5,5,7.071067812,6,4,7.211102551,6,4,7.211102551,6,4,7.211102551,7,3,7.615773106,8,2,8.246211251,8,1,8.062257748,9,1,9.055385138,9,1,9.055385138,9,1,9.055385138,9,-1,9.055385138,10,-1,10.04987562,10,-1,10.04987562,10,-2,10.19803903,11,-3,11.40175425,11,-3,11.40175425,11,-3,11.40175425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.25253,0.0053,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,-1,21.02379604,23,-1,23.02172887,19,-3,19.23538406,25,1,25.01999201,24,1,24.0208243,23,4,23.34523506,25,4,25.3179778,24,4,24.33105012,26,5,26.47640459,25,5,25.49509757,26,5,26.47640459,26,5,26.47640459,25,5,25.49509757,26,6,26.68332813,24,8,25.29822128,24,7,25,24,8,25.29822128,22,7,23.08679276,22,8,23.40939982,21,8,22.47220505,20,8,21.54065923,19,8,20.61552813,18,7,19.31320792,19,6,19.92485885,17,5,17.72004515,17,5,17.72004515,0,0,0,14,4,14.56021978,13,2,13.15294644,13,1,13.03840481,12,0,12,11,0,11,10,0,10,10,-2,10.19803903,9,-3,9.486832981,10,-4,10.77032961,7,-5,8.602325267,8,-6,10,6,-7,9.219544457,7,-8,10.63014581,6,-8,10,5,-9,10.29563014,6,-10,11.66190379,5,-10,11.18033989,4,-11,11.70469991,3,-11,11.40175425,3,-12,12.36931688,3,-12,12.36931688,2,-13,13.15294644,2,-14,14.14213562,1,-15,15.03329638,1,-14,14.03566885,1,-14,14.03566885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.25972,0.00719,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-13,-16,20.61552813,-15,-18,23.43074903,-15,-20,25,-14,-20,24.41311123,-13,-19,23.02172887,-12,-21,24.18677324,-12,-21,24.18677324,-12,-21,24.18677324,-11,-22,24.59674775,-11,-22,24.59674775,-11,-24,26.40075756,-11,-22,24.59674775,-10,-23,25.07987241,-9,-24,25.63201124,-9,-23,24.69817807,-9,-24,25.63201124,-8,-22,23.40939982,-7,-22,23.08679276,-7,-22,23.08679276,-7,-21,22.13594362,-6,-21,21.84032967,-6,-20,20.88061302,-5,-19,19.6468827,-6,-18,18.97366596,-5,-17,17.72004515,-5,-16,16.76305461,0,0,0,-5,-14,14.86606875,-5,-13,13.92838828,-6,-12,13.41640786,-6,-10,11.66190379,-6,-10,11.66190379,-6,-9,10.81665383,-7,-8,10.63014581,-8,-6,10,-8,-6,10,-8,-4,8.94427191,-9,-3,9.486832981,-9,-3,9.486832981,-10,-2,10.19803903,-10,-1,10.04987562,-10,-1,10.04987562,-10,0,10,-10,1,10.04987562,-11,1,11.04536102,-11,2,11.18033989,-11,2,11.18033989,-12,3,12.36931688,-11,3,11.40175425,-12,4,12.64911064,-12,6,13.41640786,-12,6,13.41640786,-12,6,13.41640786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.26709,0.00737,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,11,20.24845673,18,10,20.59126028,16,11,19.41648784,17,11,20.24845673,16,13,20.61552813,16,12,20,16,14,21.26029163,16,13,20.61552813,15,14,20.51828453,15,15,21.21320344,15,16,21.9317122,15,15,21.21320344,15,16,21.9317122,15,17,22.6715681,13,17,21.40093456,13,17,21.40093456,12,16,20,11,15,18.60107524,11,16,19.41648784,11,15,18.60107524,10,15,18.02775638,10,15,18.02775638,9,14,16.64331698,10,13,16.40121947,9,13,15.8113883,9,11,14.2126704,0,0,0,8,10,12.80624847,8,9,12.04159458,8,8,11.3137085,7,6,9.219544457,7,6,9.219544457,7,5,8.602325267,7,4,8.062257748,7,2,7.280109889,7,2,7.280109889,7,1,7.071067812,7,0,7,7,-1,7.071067812,7,0,7,8,-2,8.246211251,7,-3,7.615773106,6,-3,6.708203932,8,-3,8.544003745,8,-5,9.433981132,8,-4,8.94427191,8,-5,9.433981132,7,-6,9.219544457,8,-7,10.63014581,7,-7,9.899494937,7,-8,10.63014581,7,-9,11.40175425,8,-9,12.04159458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.28126,0.01417,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,-3,19.23538406,19,-2,19.10497317,20,-1,20.02498439,21,-1,21.02379604,20,1,20.02498439,21,1,21.02379604,21,2,21.09502311,21,2,21.09502311,21,3,21.21320344,22,3,22.20360331,22,3,22.20360331,22,3,22.20360331,21,4,21.37755833,21,4,21.37755833,21,5,21.58703314,21,4,21.37755833,20,4,20.39607805,19,5,19.6468827,19,5,19.6468827,18,5,18.68154169,17,5,17.72004515,17,5,17.72004515,16,4,16.4924225,15,4,15.5241747,15,3,15.29705854,14,3,14.31782106,0,0,0,12,2,12.16552506,11,1,11.04536102,10,0,10,10,0,10,10,-1,10.04987562,9,-2,9.219544457,8,-3,8.544003745,7,-4,8.062257748,7,-4,8.062257748,6,-5,7.810249676,6,-6,8.485281374,5,-6,7.810249676,5,-7,8.602325267,4,-7,8.062257748,4,-8,8.94427191,3,-9,9.486832981,3,-9,9.486832981,2,-10,10.19803903,2,-10,10.19803903,1,-10,10.04987562,0,-10,10,0,-10,10,0,-11,11,-1,-12,12.04159458,-1,-12,12.04159458,-1,-12,12.04159458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.34984,0.06858,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-16,17,23.34523506,-18,17,24.75883681,-19,17,25.49509757,-20,17,26.2488095,-21,17,27.01851217,-21,16,26.40075756,-22,16,27.20294102,-23,15,27.45906044,-23,15,27.45906044,-24,15,28.3019434,-24,15,28.3019434,-24,15,28.3019434,-25,14,28.65309756,-25,13,28.17800561,-25,13,28.17800561,-24,13,27.29468813,-23,12,25.94224354,-23,12,25.94224354,-23,11,25.49509757,-23,10,25.07987241,-22,9,23.76972865,-22,9,23.76972865,-20,9,21.9317122,-19,10,21.47091055,-18,9,20.1246118,-17,9,19.23538406,0,0,0,-15,8,17,-13,8,15.26433752,-12,8,14.4222051,-10,8,12.80624847,-10,8,12.80624847,-9,8,12.04159458,-7,8,10.63014581,-6,9,10.81665383,-4,9,9.848857802,-3,9,9.486832981,-2,10,10.19803903,-1,10,10.04987562,0,10,10,1,10,10.04987562,2,10,10.19803903,3,10,10.44030651,4,10,10.77032961,5,10,11.18033989,5,10,11.18033989,6,9,10.81665383,7,10,12.20655562,7,11,13.03840481,8,11,13.60147051,9,10,13.45362405,10,10,14.14213562,10,10,14.14213562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.35619,0.00635,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,10,20.59126028,-19,10,21.47091055,-21,9,22.84731932,-22,9,23.76972865,-23,9,24.69817807,-22,8,23.40939982,-23,8,24.35159132,-23,7,24.04163056,-24,7,25,-25,6,25.70992026,-25,6,25.70992026,-24,6,24.73863375,-26,5,26.47640459,-25,5,25.49509757,-25,5,25.49509757,-25,4,25.3179778,-23,3,23.19482701,-23,3,23.19482701,-22,4,22.36067977,-23,3,23.19482701,-21,3,21.21320344,-21,3,21.21320344,-20,2,20.09975124,-19,2,19.10497317,-18,3,18.24828759,-17,3,17.2626765,0,0,0,-14,3,14.31782106,-14,4,14.56021978,-12,4,12.64911064,-11,4,11.70469991,-10,5,11.18033989,-9,5,10.29563014,-8,5,9.433981132,-7,6,9.219544457,-6,6,8.485281374,-5,7,8.602325267,-4,8,8.94427191,-4,8,8.94427191,-3,8,8.544003745,-2,8,8.246211251,-1,9,9.055385138,0,9,9,1,10,10.04987562,2,9,9.219544457,2,10,10.19803903,3,9,9.486832981,3,10,10.44030651,4,10,10.77032961,4,11,11.70469991,6,11,12.52996409,6,11,12.52996409,6,11,12.52996409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.36338,0.00719,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,-4,23.34523506,24,-4,24.33105012,25,-4,25.3179778,26,-2,26.07680962,26,-2,26.07680962,26,-1,26.01922366,27,-1,27.01851217,27,0,27,27,1,27.01851217,28,1,28.01785145,27,2,27.07397274,27,2,27.07397274,28,3,28.16025568,28,4,28.28427125,26,4,26.30589288,26,4,26.30589288,25,4,25.3179778,25,4,25.3179778,24,5,24.51530134,23,5,23.53720459,22,5,22.56102835,22,4,22.36067977,20,4,20.39607805,20,3,20.22374842,19,3,19.23538406,18,3,18.24828759,0,0,0,15,2,15.13274595,14,1,14.03566885,14,0,14,12,-1,12.04159458,11,-2,11.18033989,11,-3,11.40175425,10,-4,10.77032961,9,-5,10.29563014,8,-6,10,7,-6,9.219544457,7,-8,10.63014581,6,-8,10,6,-9,10.81665383,5,-9,10.29563014,4,-10,10.77032961,3,-10,10.44030651,3,-11,11.40175425,2,-12,12.16552506,1,-12,12.04159458,0,-12,12,0,-13,13,0,-14,14,-1,-14,14.03566885,-2,-15,15.13274595,-2,-15,15.13274595,-2,-15,15.13274595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.36982,0.00644,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-19,3,19.23538406,-20,2,20.09975124,-21,1,21.02379604,-22,1,22.02271555,-22,0,22,-22,0,22,-22,-1,22.02271555,-22,-1,22.02271555,-23,-2,23.08679276,-23,-3,23.19482701,-23,-3,23.19482701,-23,-3,23.19482701,-23,-4,23.34523506,-22,-4,22.36067977,-22,-4,22.36067977,-22,-4,22.36067977,-20,-5,20.61552813,-20,-4,20.39607805,-20,-5,20.61552813,-19,-5,19.6468827,-19,-5,19.6468827,-18,-5,18.68154169,-17,-4,17.4642492,-17,-4,17.4642492,-16,-3,16.2788206,-15,-3,15.29705854,0,0,0,-13,-2,13.15294644,-12,-1,12.04159458,-12,0,12,-10,1,10.04987562,-10,1,10.04987562,-9,2,9.219544457,-8,3,8.544003745,-7,3,7.615773106,-7,4,8.062257748,-7,5,8.602325267,-6,5,7.810249676,-6,6,8.485281374,-5,7,8.602325267,-4,7,8.062257748,-4,7,8.062257748,-3,8,8.544003745,-2,8,8.246211251,-2,8,8.246211251,-1,9,9.055385138,-1,9,9.055385138,0,10,10,0,10,10,1,10,10.04987562,1,11,11.04536102,1,11,11.04536102,2,11,11.18033989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.38349,0.01367,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,-16,-17,23.34523506,-16,-18,24.08318916,-15,-20,25,-16,-21,26.40075756,-15,-22,26.62705391,-15,-22,26.62705391,-13,-23,26.41968963,-13,-23,26.41968963,-13,-24,27.29468813,-13,-25,28.17800561,-12,-25,27.73084925,-12,-25,27.73084925,-11,-25,27.31300057,-11,-25,27.31300057,-10,-24,26,-10,-24,26,-9,-23,24.69817807,-9,-23,24.69817807,-8,-23,24.35159132,-8,-22,23.40939982,-7,-22,23.08679276,-7,-21,22.13594362,-7,-19,20.24845673,-7,-19,20.24845673,-7,-18,19.31320792,-7,-16,17.4642492,0,0,0,-6,-14,15.23154621,-7,-13,14.76482306,-7,-11,13.03840481,-8,-10,12.80624847,-7,-9,11.40175425,-8,-8,11.3137085,-8,-6,10,-9,-5,10.29563014,-9,-4,9.848857802,-10,-3,10.44030651,-10,-2,10.19803903,-10,-1,10.04987562,-10,0,10,-11,0,11,-11,1,11.04536102,-11,2,11.18033989,-11,3,11.40175425,-11,4,11.70469991,-11,5,12.08304597,-11,5,12.08304597,-12,6,13.41640786,-12,6,13.41640786,-12,7,13.89244399,-12,8,14.4222051,-12,8,14.4222051,-12,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.44846,0.06497,1,84,-64,105.6030303,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,-2,23.08679276,23,-1,23.02172887,25,0,25,25,0,25,26,1,26.01922366,26,2,26.07680962,26,3,26.17250466,25,4,25.3179778,26,4,26.30589288,26,5,26.47640459,27,6,27.65863337,26,5,26.47640459,26,6,26.68332813,25,6,25.70992026,25,7,25.96150997,24,7,25,24,8,25.29822128,23,8,24.35159132,23,7,24.04163056,22,8,23.40939982,21,8,22.47220505,20,7,21.1896201,19,7,20.24845673,18,6,18.97366596,18,6,18.97366596,17,5,17.72004515,0,0,0,14,4,14.56021978,13,3,13.34166406,12,2,12.16552506,12,0,12,11,0,11,10,-1,10.04987562,9,-2,9.219544457,9,-3,9.486832981,8,-4,8.94427191,7,-5,8.602325267,7,-6,9.219544457,6,-7,9.219544457,6,-8,10,6,-8,10,5,-9,10.29563014,5,-10,11.18033989,4,-10,10.77032961,4,-11,11.70469991,4,-11,11.70469991,2,-12,12.16552506,2,-12,12.16552506,2,-13,13.15294644,2,-14,14.14213562,0,-14,14,1,-14,14.03566885,1,-14,14.03566885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
