type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,16877407,0,84,0,0,17.0595,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -23 -9 -23 -10 -23 -11 -23 -11 -22 -11 -21 -12 -21 -12 -20 -13 -20 -13 -20 -13 -20 -13 -20 -13 -20 -14 -19 -13 -19 -13 -19 -13 -18 -13 -18 -13 -18 -13 -18 -13 -18 -13 -18 -13 -17 -12 -18 -12 -18 -12 -17 -11 0 0 -17 -11 -17 -10 -17 -10 -17 -10 -17 -10 -17 -10 -17 -9 -16 -9 -16 -9 -16 -8 -16 -8 -16 -8 -17 -7 -16 -7 -16 -7 -16 -7 -16 -7 -16 -6 -15 -6 -15 -6 -15 -6 -14 -6 -14 -5 -14 -5 -13 -5 -13 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,16887139,0,84,0,0,17.0692,384,[84 -64 4 0 0 0 0 0 0 0 0 0 4 -26 6 -27 6 -26 6 -27 7 -26 8 -25 9 -24 9 -24 10 -25 9 -24 8 -24 9 -24 8 -25 9 -25 10 -24 9 -23 10 -23 9 -22 10 -23 10 -22 10 -22 10 -22 9 -21 8 -22 8 -22 8 -22 0 0 8 -21 8 -21 8 -21 7 -20 7 -21 7 -20 7 -21 6 -20 6 -19 5 -19 4 -19 4 -20 4 -19 4 -20 4 -19 4 -19 3 -19 3 -19 3 -18 3 -18 3 -17 3 -18 2 -17 1 -17 2 -16 1 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,16899589,0,84,0,0,17.0817,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -5 -24 -4 -24 -4 -25 -3 -26 -3 -25 -2 -25 -1 -25 -1 -24 -1 -24 0 -24 0 -25 0 -24 0 -25 1 -24 1 -24 1 -23 1 -23 1 -22 1 -24 1 -23 1 -23 1 -22 1 -21 0 -23 0 -22 0 -22 0 0 0 -21 -1 -20 -1 -21 -1 -20 -1 -21 -1 -20 -1 -20 -2 -19 -2 -19 -3 -19 -3 -19 -3 -18 -3 -18 -3 -18 -3 -18 -4 -18 -4 -17 -4 -17 -4 -17 -4 -16 -4 -16 -4 -15 -4 -15 -5 -15 -4 -14 -4 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,16914133,0,84,0,0,17.0963,384,[84 -64 4 0 0 0 0 0 0 0 0 0 23 1 24 2 23 3 24 4 23 4 24 5 23 5 23 5 23 6 22 5 23 6 22 6 22 6 22 6 22 7 21 6 21 7 20 7 21 7 21 7 20 6 20 6 19 6 20 6 20 5 20 5 0 0 19 5 19 4 20 5 18 4 19 4 19 4 19 3 18 2 17 3 17 2 18 2 17 1 17 1 18 1 16 1 17 1 16 0 16 0 16 0 15 0 15 0 15 0 14 -1 14 -1 14 -1 13 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,16919494,0,84,0,0,17.1019,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 21 -10 21 -10 21 -11 21 -11 20 -12 20 -11 20 -12 19 -12 19 -12 19 -13 19 -13 19 -13 19 -13 18 -13 18 -13 17 -13 18 -13 17 -13 18 -13 17 -13 17 -13 17 -12 16 -13 17 -12 17 -12 16 0 0 -11 16 -11 16 -11 17 -10 15 -11 16 -10 16 -10 16 -9 16 -9 15 -9 15 -9 15 -8 15 -8 15 -8 16 -8 15 -8 15 -7 15 -7 15 -7 15 -6 14 -7 14 -6 14 -6 13 -6 13 -6 13 -5 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,16929124,0,84,0,0,17.1112,384,[84 -64 4 0 0 0 0 0 0 0 0 0 17 -15 17 -15 18 -14 18 -14 18 -13 19 -13 19 -12 19 -11 19 -12 19 -11 20 -11 19 -11 20 -12 19 -11 20 -11 19 -11 19 -10 18 -10 19 -11 19 -10 19 -10 19 -10 18 -9 18 -11 18 -10 18 -10 0 0 17 -10 17 -10 17 -11 16 -10 17 -11 16 -11 16 -11 15 -11 15 -10 14 -10 14 -11 14 -11 14 -11 14 -11 13 -11 13 -11 13 -11 13 -11 12 -11 12 -11 12 -10 11 -11 11 -10 11 -11 10 -10 10 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,16937411,0,84,0,0,17.1195,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 20 11 21 10 22 10 22 9 22 9 21 8 22 8 21 8 22 8 22 8 22 8 22 7 23 7 22 7 22 6 22 6 22 6 21 6 21 6 21 6 21 6 21 6 20 6 21 7 20 7 20 0 0 6 20 7 19 7 19 7 18 7 18 7 18 7 18 7 17 7 17 8 17 8 16 8 16 8 16 9 16 8 16 8 15 8 15 8 14 8 15 8 14 8 14 8 13 8 13 8 12 7 12 7 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,16948838,0,84,0,0,17.1309,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -21 3 -22 2 -21 2 -23 2 -21 1 -22 1 -22 0 -21 -1 -21 0 -20 0 -21 -1 -21 0 -22 0 -21 -1 -22 -1 -20 0 -21 -1 -19 -2 -21 0 -20 -1 -20 -1 -20 -1 -18 -1 -20 0 -19 0 -19 0 0 0 -19 0 -18 0 -19 0 -17 1 -18 1 -17 1 -17 1 -17 2 -16 1 -15 2 -16 3 -15 3 -15 3 -16 3 -14 3 -15 3 -15 3 -15 3 -14 3 -14 3 -13 3 -13 3 -12 4 -12 4 -12 4 -12 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,16961284,0,84,0,0,17.1434,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -9 -23 -9 -23 -8 -24 -8 -24 -7 -24 -6 -23 -6 -23 -5 -23 -5 -23 -4 -23 -4 -23 -4 -23 -4 -24 -4 -23 -3 -23 -4 -22 -4 -22 -3 -21 -3 -22 -3 -22 -3 -21 -3 -21 -3 -20 -4 -21 -4 -20 -4 -21 0 0 -4 -20 -5 -19 -5 -19 -5 -18 -5 -19 -5 -19 -5 -18 -5 -18 -5 -17 -6 -17 -6 -17 -6 -16 -6 -16 -7 -16 -6 -15 -7 -16 -7 -15 -7 -15 -7 -15 -7 -14 -6 -14 -7 -14 -6 -13 -7 -13 -6 -13 -6 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,16967262,0,84,0,0,17.1501,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -21 12 -22 11 -21 11 -22 11 -21 10 -22 9 -22 8 -22 7 -22 8 -22 8 -22 8 -21 7 -22 7 -21 7 -22 7 -21 7 -21 7 -20 6 -21 7 -20 7 -20 6 -20 7 -19 6 -19 7 -19 7 -19 7 0 0 -18 7 -17 8 -18 8 -17 8 -17 8 -17 8 -17 8 -16 8 -16 8 -15 8 -15 9 -15 9 -14 9 -14 9 -14 9 -13 9 -13 9 -13 9 -13 9 -12 8 -12 8 -12 9 -11 8 -11 9 -11 8 -11 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,16980824,0,84,0,0,17.1629,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 16 -19 17 -19 16 -20 16 -19 15 -20 15 -20 14 -20 14 -20 13 -20 13 -20 13 -20 13 -20 13 -20 12 -20 12 -20 12 -20 11 -19 11 -20 12 -19 11 -19 11 -19 11 -18 10 -19 11 -19 11 -19 12 0 0 -18 11 -17 11 -17 11 -16 11 -17 11 -16 11 -16 12 -15 12 -15 11 -14 11 -14 12 -14 12 -14 12 -13 12 -14 11 -13 12 -12 11 -12 12 -12 11 -11 11 -12 11 -11 11 -10 10 -10 11 -10 10 -10 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,16987432,0,84,0,0,17.1696,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -21 -15 -22 -16 -21 -17 -21 -18 -20 -17 -20 -18 -19 -18 -18 -19 -18 -18 -18 -18 -18 -19 -18 -19 -18 -19 -18 -19 -18 -19 -17 -18 -17 -18 -16 -18 -17 -18 -16 -18 -16 -18 -16 -18 -15 -17 -17 -17 -17 -16 -16 -17 0 0 -16 -16 -16 -14 -17 -15 -16 -14 -17 -15 -16 -14 -16 -14 -16 -13 -16 -13 -16 -12 -17 -12 -16 -11 -16 -11 -17 -11 -16 -10 -17 -10 -16 -10 -16 -10 -16 -9 -15 -9 -15 -9 -15 -9 -14 -8 -15 -7 -14 -7 -14 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,16998649,0,84,0,0,17.1808,384,[84 -64 4 0 0 0 0 0 0 0 0 0 22 -7 22 -6 22 -6 23 -6 22 -5 23 -4 23 -4 23 -3 23 -3 22 -3 23 -3 22 -2 22 -3 22 -2 22 -2 22 -2 22 -2 21 -2 21 -2 21 -2 21 -2 20 -2 20 -2 20 -2 20 -2 20 -3 0 0 19 -3 19 -3 19 -3 18 -3 18 -4 18 -4 18 -4 17 -5 17 -4 16 -5 16 -5 16 -5 16 -5 16 -6 15 -5 15 -6 15 -6 15 -6 15 -6 14 -6 14 -6 13 -6 13 -6 12 -7 12 -6 12 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,17007564,0,84,0,0,17.1898,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -16 -21 -16 -22 -15 -23 -15 -24 -14 -24 -13 -24 -12 -24 -12 -24 -12 -24 -12 -24 -11 -24 -11 -24 -11 -25 -10 -25 -10 -24 -10 -24 -9 -24 -9 -23 -9 -24 -9 -23 -9 -23 -9 -23 -9 -22 -9 -22 -9 -22 -9 -22 0 0 -9 -21 -9 -20 -9 -21 -9 -19 -9 -20 -10 -20 -10 -19 -10 -19 -9 -18 -10 -17 -11 -17 -11 -17 -11 -17 -11 -17 -10 -16 -10 -16 -10 -16 -11 -15 -10 -15 -11 -14 -10 -14 -10 -14 -10 -14 -10 -13 -9 -13 -10 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,17017415,0,84,0,0,17.1996,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -11 19 -12 19 -13 20 -13 19 -13 19 -14 18 -14 18 -15 17 -14 17 -15 18 -15 17 -15 17 -15 17 -15 17 -15 16 -15 17 -15 16 -15 16 -14 16 -15 16 -14 16 -14 16 -14 15 -14 16 -13 16 -13 15 0 0 -12 15 -12 16 -12 16 -11 15 -11 15 -11 15 -11 16 -10 15 -10 15 -10 15 -9 15 -9 15 -8 15 -8 15 -8 15 -8 15 -7 15 -7 14 -7 15 -7 14 -7 14 -6 13 -6 14 -6 13 -6 12 -5 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17030284,0,84,0,0,17.2124,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -15 -18 -15 -19 -14 -19 -15 -20 -14 -20 -13 -20 -13 -20 -12 -20 -12 -20 -12 -20 -12 -21 -11 -21 -11 -21 -11 -20 -11 -21 -11 -20 -11 -20 -10 -19 -11 -20 -10 -20 -10 -20 -10 -20 -9 -19 -11 -19 -11 -19 -10 -19 0 0 -10 -18 -11 -17 -11 -17 -11 -16 -11 -18 -11 -17 -11 -17 -11 -16 -11 -15 -11 -15 -12 -15 -12 -15 -12 -14 -12 -14 -12 -14 -12 -14 -12 -13 -12 -13 -11 -13 -11 -12 -11 -13 -11 -12 -10 -11 -11 -11 -10 -11 -10 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-43,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,17036480,0,84,0,0,17.2199,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -24 -6 -24 -7 -24 -7 -24 -8 -23 -8 -23 -9 -23 -9 -22 -9 -22 -10 -22 -9 -23 -10 -23 -9 -23 -10 -23 -10 -22 -10 -21 -10 -21 -10 -21 -10 -21 -10 -21 -10 -21 -10 -21 -10 -20 -9 -21 -9 -21 -9 -21 -8 0 0 -20 -8 -20 -8 -20 -8 -19 -7 -20 -7 -19 -7 -20 -7 -19 -6 -19 -6 -18 -5 -19 -5 -19 -4 -19 -4 -19 -4 -18 -4 -18 -4 -18 -3 -18 -3 -18 -3 -17 -3 -17 -3 -17 -3 -16 -2 -16 -2 -15 -2 -15 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,17046704,0,84,0,0,17.2288,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -14 18 -15 18 -15 17 -16 17 -16 16 -16 16 -16 15 -17 15 -17 15 -16 15 -17 15 -16 15 -17 15 -16 15 -17 15 -16 14 -17 14 -16 13 -16 14 -16 13 -16 14 -16 13 -15 13 -15 14 -15 14 -14 14 0 0 -14 14 -13 13 -14 14 -12 13 -13 14 -12 13 -12 13 -12 13 -11 13 -11 13 -10 14 -9 14 -9 14 -9 14 -9 13 -9 14 -8 13 -8 13 -8 13 -8 12 -8 12 -8 12 -6 12 -6 12 -6 11 -6 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17066715,0,84,0,0,17.2488,384,[84 -64 4 0 0 0 0 0 0 0 0 0 11 -22 12 -22 12 -22 13 -22 13 -21 13 -20 13 -20 14 -20 14 -19 14 -19 14 -19 14 -19 14 -19 14 -19 14 -18 14 -18 14 -17 13 -17 14 -18 13 -17 13 -17 13 -17 13 -16 12 -17 12 -17 11 -17 0 0 11 -16 11 -17 11 -17 10 -16 10 -16 10 -17 9 -17 9 -17 9 -16 8 -16 8 -16 7 -16 7 -16 7 -16 7 -16 7 -16 6 -16 6 -15 6 -15 5 -15 6 -15 5 -14 5 -14 4 -14 5 -13 4 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,17067126,0,84,0,0,17.2552,384,[84 -64 4 0 0 0 0 0 0 0 0 0 19 14 18 14 18 15 18 15 17 15 17 15 16 16 16 16 16 15 15 16 15 16 15 17 15 16 14 16 14 16 14 15 14 15 13 15 14 15 14 15 14 14 14 14 13 14 14 14 13 14 13 13 0 0 13 13 14 12 14 12 13 11 14 11 14 11 14 11 14 10 13 10 14 10 14 9 13 9 13 9 14 8 13 8 13 8 13 8 13 7 13 7 13 7 13 7 12 6 12 6 12 6 11 6 11 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17081199,0,84,0,0,17.2633,384,[84 -64 4 0 0 0 0 0 0 0 0 0 24 1 24 1 24 2 24 2 24 3 23 3 23 4 23 4 23 4 23 4 23 4 23 5 23 5 22 5 22 5 22 5 21 5 21 5 21 5 21 5 21 5 21 4 20 5 21 4 20 4 20 4 0 0 20 3 20 3 20 2 19 2 19 2 19 2 19 2 18 1 18 1 18 0 18 0 18 0 17 0 17 -1 17 -1 17 -1 17 -2 16 -2 16 -2 15 -2 15 -2 15 -2 15 -2 14 -3 14 -2 13 -2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,17086437,0,84,0,0,17.269,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -18 -19 -18 -20 -17 -21 -18 -21 -16 -21 -16 -21 -16 -21 -14 -21 -15 -22 -14 -22 -14 -22 -14 -22 -14 -22 -13 -22 -13 -22 -13 -21 -13 -22 -12 -21 -13 -22 -12 -21 -12 -21 -12 -21 -11 -20 -12 -20 -12 -20 -12 -20 0 0 -12 -19 -12 -18 -13 -18 -12 -17 -13 -18 -13 -17 -13 -17 -13 -17 -12 -16 -12 -16 -13 -16 -13 -15 -13 -15 -13 -14 -13 -14 -13 -14 -13 -13 -13 -13 -13 -13 -13 -12 -12 -13 -12 -12 -12 -12 -12 -11 -11 -11 -11 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-42,11,1,5,1,1,1,1,0,0,0,-96,1,6,1,17098119,0,84,0,0,17.2802,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -23 4 -24 3 -24 3 -25 2 -24 1 -24 1 -24 0 -24 0 -24 0 -24 0 -24 0 -24 -1 -24 -1 -23 -1 -23 -1 -23 -1 -23 -1 -22 -1 -22 -1 -22 -2 -22 -2 -22 -2 -21 -1 -21 -1 -21 -1 -21 -1 0 0 -20 -1 -20 0 -20 1 -19 1 -20 0 -19 0 -19 1 -19 1 -18 1 -18 2 -18 2 -18 2 -17 3 -17 3 -17 2 -17 3 -17 3 -16 3 -16 3 -15 3 -15 3 -15 3 -14 4 -14 4 -14 3 -13 3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,17114049,0,84,0,0,17.2963,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -23 5 -23 5 -24 4 -24 4 -23 3 -24 3 -23 2 -24 1 -23 1 -23 1 -24 1 -23 1 -24 1 -24 1 -23 0 -23 0 -23 0 -22 0 -22 1 -22 0 -22 0 -22 0 -21 0 -22 2 -22 1 -21 1 0 0 -21 1 -20 2 -20 2 -19 2 -20 2 -19 2 -20 3 -19 3 -18 3 -18 4 -18 4 -18 4 -18 5 -17 5 -17 4 -17 5 -17 5 -17 5 -16 5 -16 5 -15 5 -15 5 -14 5 -14 5 -14 5 -13 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17115827,0,84,0,0,17.3024,384,[84 -64 4 0 0 0 0 0 0 0 0 0 22 -4 23 -3 23 -3 23 -2 23 -2 23 -1 23 0 22 0 23 0 23 0 23 0 23 1 23 1 23 1 22 1 22 1 22 1 21 1 22 2 22 2 21 2 21 1 20 2 21 1 21 1 20 1 0 0 20 0 20 0 20 0 19 -1 20 -1 19 0 19 -1 19 -1 18 -1 18 -2 18 -2 17 -2 18 -2 17 -3 17 -2 17 -3 16 -3 17 -3 16 -3 15 -3 15 -3 15 -3 15 -3 14 -4 14 -3 13 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17125409,0,84,0,0,17.3089,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -23 1 -24 1 -24 0 -25 0 -23 -1 -24 -1 -23 -2 -23 -3 -23 -3 -23 -2 -23 -2 -23 -2 -23 -2 -23 -3 -23 -3 -22 -3 -23 -3 -21 -3 -23 -3 -22 -3 -22 -4 -21 -3 -20 -3 -22 -2 -22 -2 -21 -2 0 0 -21 -2 -20 -1 -21 -1 -19 -1 -21 -1 -20 -1 -20 -1 -19 -1 -19 -1 -18 0 -19 1 -19 1 -18 1 -19 1 -17 1 -18 2 -17 2 -17 2 -17 2 -16 1 -16 1 -16 2 -15 2 -15 3 -15 2 -14 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17136965,0,84,0,0,17.3191,384,[84 -64 4 0 0 0 0 0 0 0 0 0 5 -25 6 -25 6 -26 7 -26 8 -25 8 -25 9 -24 9 -24 10 -24 9 -24 9 -24 10 -24 10 -24 10 -23 10 -23 10 -23 10 -22 10 -21 10 -22 10 -22 10 -21 10 -22 10 -21 9 -22 9 -22 9 -21 0 0 9 -21 8 -21 8 -21 7 -20 8 -21 7 -21 7 -20 7 -20 6 -19 5 -19 5 -20 5 -19 5 -19 5 -19 5 -19 4 -19 4 -19 4 -19 4 -18 4 -17 4 -17 3 -17 3 -16 2 -16 3 -15 2 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17145226,0,84,0,0,17.3273,384,[84 -64 4 0 0 0 0 0 0 0 0 0 2 -24 3 -24 3 -24 4 -25 4 -24 5 -23 6 -23 6 -23 6 -23 6 -22 7 -23 7 -22 7 -23 7 -22 7 -22 7 -21 7 -21 7 -20 7 -21 7 -21 7 -20 7 -20 7 -19 6 -20 6 -20 6 -20 0 0 6 -19 5 -19 5 -20 4 -18 4 -19 4 -19 4 -19 4 -18 3 -18 3 -17 2 -18 2 -17 2 -17 2 -18 2 -17 1 -17 1 -17 1 -17 1 -16 1 -16 1 -16 0 -15 0 -15 0 -15 1 -14 0 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17155535,0,84,0,0,17.3376,384,[84 -64 4 0 0 0 0 0 0 0 0 0 24 -5 24 -4 24 -3 25 -3 24 -2 24 -2 23 -1 23 0 23 0 23 0 23 0 23 0 23 1 22 0 22 1 22 0 21 1 21 1 22 0 21 1 21 1 21 0 20 1 20 0 20 0 20 0 0 0 19 -1 19 -1 19 -2 18 -2 19 -2 18 -2 18 -2 18 -2 17 -2 17 -3 17 -4 16 -3 16 -4 16 -4 16 -4 15 -5 16 -5 15 -5 15 -4 14 -5 14 -4 13 -5 13 -5 13 -5 12 -4 12 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17169098,0,84,0,0,17.3512,384,[84 -64 4 0 0 0 0 0 0 0 0 0 6 23 6 25 5 24 5 26 4 24 3 25 2 24 2 23 1 24 2 23 2 24 2 23 2 24 1 23 0 24 1 22 1 23 0 21 0 23 0 22 0 22 0 22 0 20 1 21 1 21 2 21 0 0 1 20 2 20 2 21 2 18 2 20 2 19 2 19 3 18 3 18 3 17 4 18 4 17 4 17 4 18 3 16 4 17 4 16 4 16 4 16 4 15 4 15 4 15 4 14 5 14 4 13 4 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17175289,0,84,0,0,17.3572,384,[84 -64 4 0 0 0 0 0 0 0 0 0 18 16 17 17 17 17 17 18 16 18 15 18 14 18 14 18 14 19 14 18 14 19 14 18 14 19 14 19 13 19 13 19 13 19 11 18 12 18 12 18 12 18 12 18 11 17 13 17 12 17 12 17 0 0 12 16 12 16 12 16 12 14 12 15 12 15 12 15 12 14 12 14 12 13 13 13 13 13 13 12 13 12 12 12 12 12 12 11 12 11 12 11 11 10 12 11 11 10 11 9 11 9 11 9 10 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,3,1,1,1,1,0,0,0,-96,1,6,1,17190260,0,84,0,0,17.3724,384,[84 -64 4 0 0 0 0 0 0 0 0 0 23 -5 24 -4 24 -4 24 -3 24 -3 23 -2 24 -2 23 -1 23 -1 23 -1 24 0 23 0 24 0 23 0 23 0 23 0 22 0 22 0 22 0 22 0 22 0 22 0 20 0 21 0 21 0 20 0 0 0 20 -1 20 -2 20 -2 19 -2 19 -2 19 -2 19 -2 18 -3 17 -3 17 -3 17 -4 17 -4 17 -4 16 -4 16 -4 16 -5 16 -5 16 -5 15 -5 15 -5 15 -5 14 -5 14 -5 13 -6 13 -5 12 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17194489,0,84,0,0,17.3783,384,[84 -64 4 0 0 0 0 0 0 0 0 0 20 13 19 14 19 15 19 16 18 15 18 16 17 16 17 16 17 16 17 16 17 16 17 16 17 17 16 17 16 17 16 17 15 17 14 16 16 17 15 16 14 16 14 16 14 15 15 15 15 15 15 15 0 0 14 14 15 13 15 13 14 12 15 13 15 12 15 12 14 11 14 11 14 10 15 10 14 9 15 9 15 9 14 9 15 8 14 8 14 8 14 8 13 7 14 7 13 7 13 6 13 6 12 6 12 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-40,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17205140,0,84,0,0,17.3873,384,[84 -64 4 0 0 0 0 0 0 0 0 0 13 19 12 20 12 21 12 21 11 21 10 21 10 21 9 21 9 21 9 21 9 22 9 21 9 22 9 22 8 22 7 21 7 21 7 20 7 21 7 21 7 20 7 20 7 19 7 19 8 19 8 19 0 0 7 19 8 18 8 18 8 17 8 17 8 17 8 17 8 16 8 16 9 15 9 15 9 14 9 14 10 14 9 14 9 14 10 13 9 13 9 13 9 12 9 12 9 12 9 11 9 11 8 11 8 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,8C:CE:4E:99:4F:5C,-41,11,1,4,1,1,1,1,0,0,0,-96,1,6,1,17215928,0,84,0,0,17.3982,384,[84 -64 4 0 0 0 0 0 0 0 0 0 22 2 23 3 23 3 23 4 22 4 22 5 22 5 22 5 22 6 21 6 22 6 21 6 22 6 21 6 21 7 21 7 21 7 19 7 21 7 20 7 20 7 20 7 19 6 20 6 20 6 20 6 0 0 19 6 19 5 19 5 18 4 19 5 18 4 18 4 18 3 17 4 17 3 18 2 17 2 17 2 17 2 17 2 17 2 17 1 17 1 16 1 15 1 15 1 15 1 15 0 15 0 14 0 14 0 0 0 0 0 0 0 0 0 0 0 ]
