Timestamp,TXSpot,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
17.1064,3,84,-64,4,0,0,0,0,0,0,0,0,0,2,7,2,7,2,7,1,7,2,7,1,7,1,7,1,6,1,6,1,5,1,6,1,6,1,6,1,6,1,6,2,5,1,6,1,5,2,5,1,5,2,5,2,5,2,5,3,6,2,5,3,6,0,0,3,6,3,6,4,6,4,6,4,6,4,6,5,7,4,6,5,7,5,7,5,8,5,8,5,8,5,8,6,8,6,8,6,9,6,9,7,10,7,9,6,11,6,10,7,11,7,11,7,12,7,12,0,0,0,0,0,0,0,0,0,0
17.111,3,84,-64,4,0,0,0,0,0,0,0,0,0,4,-8,4,-7,4,-7,4,-6,4,-6,4,-6,4,-6,4,-6,4,-5,4,-5,4,-5,4,-5,4,-5,4,-5,3,-5,4,-5,3,-5,3,-5,3,-5,3,-5,3,-6,3,-6,2,-6,2,-6,3,-7,2,-7,0,0,2,-7,2,-7,2,-7,2,-8,2,-8,2,-9,2,-9,2,-9,2,-9,2,-10,2,-10,2,-9,2,-10,2,-11,3,-11,2,-11,3,-12,3,-12,3,-12,3,-13,4,-13,4,-13,4,-13,3,-14,5,-14,4,-14,0,0,0,0,0,0,0,0,0,0
17.1162,3,84,-64,4,0,0,0,0,0,0,0,0,0,-7,-4,-7,-5,-8,-4,-7,-5,-6,-5,-6,-5,-6,-5,-5,-5,-5,-5,-6,-5,-6,-5,-6,-4,-6,-5,-6,-4,-5,-4,-6,-4,-6,-4,-5,-3,-6,-4,-5,-4,-6,-4,-6,-4,-6,-3,-7,-3,-7,-3,-7,-3,0,0,-8,-3,-7,-2,-8,-3,-8,-2,-9,-3,-9,-3,-10,-3,-9,-3,-10,-2,-10,-3,-10,-2,-10,-3,-11,-2,-11,-2,-11,-3,-12,-3,-11,-3,-13,-3,-12,-3,-13,-3,-13,-4,-13,-4,-13,-4,-14,-3,-14,-5,-14,-5,0,0,0,0,0,0,0,0,0,0
17.1249,3,84,-64,4,0,0,0,0,0,0,0,0,0,16,8,15,9,15,9,13,9,12,9,12,9,12,9,11,10,11,10,10,9,11,8,11,7,11,8,11,7,10,7,11,7,11,7,11,5,11,6,11,6,11,7,12,6,12,5,14,4,13,5,14,4,0,0,15,5,15,4,16,4,17,3,17,4,19,5,18,5,18,5,19,5,19,4,21,4,20,3,21,3,23,5,23,5,25,5,24,4,26,6,26,8,25,6,26,7,26,7,28,7,29,7,29,7,29,9,0,0,0,0,0,0,0,0,0,0
17.1326,3,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-8,-2,-8,-2,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-7,-1,-7,0,-7,0,-7,-1,-7,-1,-6,-1,-7,-1,-7,-1,-7,-1,-6,-1,-7,-2,-7,-2,-7,-2,-6,-2,-7,-2,-7,-3,-8,0,0,-2,-8,-3,-8,-3,-8,-3,-8,-3,-8,-3,-9,-4,-9,-4,-9,-4,-9,-4,-9,-5,-9,-4,-9,-4,-10,-4,-10,-4,-10,-5,-11,-5,-12,-5,-12,-4,-12,-4,-13,-4,-13,-4,-13,-4,-14,-4,-15,-5,-12,-5,-13,0,0,0,0,0,0,0,0,0,0
17.139,3,84,-64,4,0,0,0,0,0,0,0,0,0,2,7,1,7,1,7,1,7,1,7,1,6,1,6,0,6,0,7,0,6,0,6,0,7,0,6,0,6,0,5,0,6,0,6,0,6,1,5,1,6,1,6,2,5,1,6,2,6,2,6,2,6,0,0,3,7,3,6,3,7,3,6,4,6,5,7,3,8,3,8,5,7,6,9,3,7,3,8,5,8,5,8,5,9,6,9,5,9,6,9,5,10,6,10,5,11,6,11,6,11,6,11,6,12,6,12,0,0,0,0,0,0,0,0,0,0
17.1436,3,84,-64,4,0,0,0,0,0,0,0,0,0,4,-5,4,-5,4,-5,4,-5,4,-4,5,-4,4,-4,4,-4,4,-4,4,-3,4,-4,4,-3,4,-3,4,-3,4,-3,3,-4,4,-3,3,-3,3,-4,3,-3,3,-4,3,-4,3,-4,3,-4,3,-5,4,-5,0,0,3,-5,3,-5,3,-5,3,-6,4,-6,4,-6,4,-6,4,-6,4,-6,4,-7,4,-7,4,-7,5,-7,4,-8,5,-8,5,-8,5,-8,5,-8,6,-9,6,-8,6,-8,7,-9,6,-9,6,-10,7,-9,7,-9,0,0,0,0,0,0,0,0,0,0
17.1498,3,84,-64,4,0,0,0,0,0,0,0,0,0,-4,-8,-3,-9,-3,-8,-3,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-7,-2,-8,-2,-7,-2,-7,-2,-7,-1,-7,-3,-7,-3,-6,-3,-7,-3,-6,-3,-6,-3,-7,-3,-7,-3,-6,-4,-6,-4,-6,-4,-6,0,0,-5,-7,-5,-6,-5,-7,-6,-7,-6,-7,-6,-7,-6,-8,-7,-8,-7,-7,-7,-7,-8,-7,-8,-8,-8,-8,-8,-8,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-10,-9,-10,-9,-10,-10,-10,-10,-10,-10,-11,-10,-12,0,0,0,0,0,0,0,0,0,0
17.1693,3,84,-64,4,0,0,0,0,0,0,0,0,0,-8,4,-7,4,-8,4,-8,3,-8,3,-7,3,-7,3,-7,2,-7,2,-7,2,-7,2,-7,2,-7,2,-6,2,-6,1,-6,2,-6,2,-6,2,-6,2,-5,2,-6,2,-6,2,-6,3,-5,3,-6,3,-6,3,0,0,-6,4,-6,4,-6,4,-6,5,-6,5,-7,5,-7,5,-7,5,-7,6,-7,6,-8,6,-7,6,-8,6,-8,6,-9,7,-8,7,-9,7,-9,7,-9,8,-9,8,-10,7,-10,8,-11,7,-12,8,-11,8,-11,8,0,0,0,0,0,0,0,0,0,0
17.1749,3,84,-64,4,0,0,0,0,0,0,0,0,0,7,4,7,4,6,4,6,4,6,4,6,4,5,5,5,5,5,4,4,4,5,4,5,4,4,4,5,3,4,4,4,4,4,4,4,3,5,3,5,3,5,3,5,2,5,2,6,2,6,2,6,2,0,0,6,2,6,2,7,2,6,2,8,2,8,2,8,2,8,2,8,2,8,1,9,1,9,2,9,2,10,2,10,2,10,2,11,2,11,2,11,3,11,3,12,3,12,4,12,3,13,3,13,4,13,4,0,0,0,0,0,0,0,0,0,0
17.1802,3,84,-64,4,0,0,0,0,0,0,0,0,0,7,-4,7,-4,7,-4,7,-4,7,-3,7,-3,6,-2,7,-2,6,-2,6,-2,6,-2,6,-2,6,-3,6,-2,6,-2,5,-2,5,-3,5,-2,5,-3,5,-3,5,-3,5,-3,5,-3,5,-4,6,-4,5,-5,0,0,6,-5,5,-5,6,-5,5,-5,6,-5,6,-5,6,-5,6,-6,7,-6,7,-6,7,-7,7,-7,7,-7,8,-7,8,-7,8,-8,9,-8,9,-8,9,-8,9,-8,10,-8,10,-7,10,-8,10,-8,11,-8,12,-9,0,0,0,0,0,0,0,0,0,0
17.1925,3,84,-64,4,0,0,0,0,0,0,0,0,0,-3,-8,-3,-8,-3,-8,-2,-8,-2,-8,-2,-8,-2,-8,-1,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-6,-2,-7,-2,-7,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,0,0,-4,-7,-4,-7,-4,-7,-5,-7,-5,-7,-5,-8,-5,-8,-5,-8,-5,-8,-5,-8,-6,-8,-6,-8,-6,-8,-6,-9,-7,-10,-7,-9,-7,-10,-7,-10,-7,-11,-7,-11,-7,-11,-7,-11,-7,-12,-8,-12,-7,-12,-7,-13,0,0,0,0,0,0,0,0,0,0
17.1989,3,84,-64,4,0,0,0,0,0,0,0,0,0,0,-9,0,-8,0,-8,1,-8,1,-8,1,-8,1,-8,2,-7,1,-7,1,-7,1,-7,1,-7,1,-7,1,-7,1,-6,0,-7,0,-6,0,-6,0,-6,0,-6,0,-7,0,-7,0,-7,-1,-7,-1,-7,-1,-7,0,0,-1,-8,-1,-7,-2,-8,-2,-8,-2,-8,-2,-9,-2,-9,-2,-9,-2,-10,-2,-10,-3,-10,-3,-10,-3,-10,-3,-11,-3,-11,-3,-11,-3,-12,-3,-12,-3,-12,-3,-13,-2,-13,-3,-13,-3,-14,-3,-14,-2,-14,-3,-14,0,0,0,0,0,0,0,0,0,0
17.2081,3,84,-64,4,0,0,0,0,0,0,0,0,0,-9,-1,-9,-1,-8,-1,-8,-1,-7,-1,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-7,-2,-7,-1,-6,-1,-6,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,0,-7,0,-7,0,-7,1,0,0,-7,1,-7,1,-8,1,-8,1,-9,1,-9,1,-9,1,-9,1,-10,1,-9,2,-10,2,-10,2,-10,3,-11,2,-11,1,-12,2,-11,2,-11,2,-13,2,-12,2,-13,2,-13,1,-13,2,-14,3,-14,2,-14,2,0,0,0,0,0,0,0,0,0,0
17.2181,3,84,-64,4,0,0,0,0,0,0,0,0,0,-3,-8,-2,-9,-2,-8,-2,-8,-1,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-6,-1,-7,-1,-7,-1,-6,-1,-7,-2,-7,-1,-6,-2,-7,-2,-7,-2,-7,-3,-7,-3,-7,-3,-7,0,0,-3,-8,-3,-7,-4,-7,-4,-8,-4,-8,-4,-9,-4,-9,-4,-9,-4,-9,-5,-8,-5,-9,-4,-9,-5,-10,-5,-10,-5,-10,-6,-11,-5,-11,-6,-11,-5,-12,-6,-12,-5,-12,-5,-12,-5,-13,-6,-13,-5,-14,-6,-14,0,0,0,0,0,0,0,0,0,0
17.2373,3,84,-64,4,0,0,0,0,0,0,0,0,0,-2,7,-2,7,-3,7,-3,7,-3,6,-3,6,-3,6,-3,5,-3,6,-3,5,-3,6,-3,6,-3,5,-3,5,-2,5,-2,5,-2,5,-3,5,-2,5,-2,5,-2,6,-2,6,-1,5,-2,6,-2,6,-1,6,0,0,-1,7,-1,7,-1,8,-1,7,-1,8,0,8,-1,8,-1,8,-1,8,0,8,0,9,-1,9,0,10,0,11,-1,10,-1,11,0,11,0,11,-1,12,-1,11,-1,12,-1,13,-1,13,-1,13,-1,13,-1,14,0,0,0,0,0,0,0,0,0,0
17.2429,3,84,-64,4,0,0,0,0,0,0,0,0,0,-10,1,-10,1,-9,0,-9,1,-9,1,-8,0,-8,0,-9,-1,-8,-1,-7,-1,-8,-1,-8,0,-8,0,-7,0,-7,0,-8,0,-7,1,-7,0,-7,1,-7,1,-8,1,-8,1,-7,1,-8,2,-8,2,-8,2,0,0,-8,2,-8,2,-8,2,-8,4,-9,3,-9,4,-10,3,-9,2,-11,5,-11,2,-10,3,-11,4,-11,4,-12,5,-12,4,-12,5,-13,4,-12,5,-13,4,-13,5,-14,4,-14,4,-15,4,-15,5,-16,4,-15,4,0,0,0,0,0,0,0,0,0,0
17.2489,3,84,-64,4,0,0,0,0,0,0,0,0,0,8,0,7,0,7,0,7,0,6,0,7,1,6,1,6,1,6,1,5,1,6,1,6,1,6,0,6,0,6,1,6,1,6,0,5,0,6,0,6,0,6,0,6,0,6,-1,6,-1,6,-1,6,-1,0,0,7,-1,7,-2,7,-2,7,-2,8,-2,8,-2,8,-2,8,-2,8,-2,8,-2,9,-3,9,-3,10,-3,10,-3,10,-3,11,-3,11,-3,11,-4,11,-3,11,-3,12,-3,12,-2,12,-3,13,-3,13,-2,14,-3,0,0,0,0,0,0,0,0,0,0
17.2641,3,84,-64,4,0,0,0,0,0,0,0,0,0,-2,7,-2,7,-3,7,-4,7,-4,6,-3,6,-3,6,-3,5,-3,5,-3,5,-3,5,-3,6,-3,5,-3,5,-3,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,6,-1,6,-1,6,0,0,-1,7,-1,7,0,7,-1,7,-1,8,-1,8,-1,8,-1,8,-1,9,-1,9,0,9,-1,10,0,10,0,10,-1,10,0,11,-1,11,0,12,-1,12,-2,12,-2,12,-1,12,-1,14,0,14,-3,12,-1,12,0,0,0,0,0,0,0,0,0,0
17.2812,3,84,-64,4,0,0,0,0,0,0,0,0,0,-8,-3,-8,-3,-8,-3,-8,-3,-7,-3,-7,-4,-6,-3,-7,-3,-7,-3,-6,-4,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-3,-6,-2,-6,-2,-6,-3,-6,-2,-6,-2,-7,-2,-7,-2,-7,-2,0,0,-8,-2,-8,-2,-8,-2,-8,-1,-8,-2,-9,-2,-9,-2,-9,-2,-9,-2,-10,-2,-10,-2,-10,-2,-11,-2,-11,-2,-11,-2,-11,-2,-12,-3,-12,-3,-12,-3,-12,-3,-13,-4,-13,-3,-13,-4,-14,-3,-14,-4,-14,-4,0,0,0,0,0,0,0,0,0,0
17.2875,3,84,-64,4,0,0,0,0,0,0,0,0,0,0,-9,0,-9,1,-9,1,-9,1,-9,1,-9,2,-8,2,-8,1,-7,2,-8,1,-8,1,-7,1,-7,1,-7,1,-7,1,-7,0,-7,0,-7,0,-7,1,-7,0,-7,1,-8,-1,-7,-1,-8,-1,-7,-1,-8,0,0,-1,-9,-1,-9,-2,-9,-2,-9,-1,-10,-1,-10,-1,-11,-1,-10,-4,-10,-3,-12,-3,-12,-3,-11,-3,-11,-2,-11,-2,-12,-3,-13,-2,-13,-2,-14,-2,-14,-2,-14,-1,-14,-2,-14,-2,-15,-3,-16,-1,-16,-2,-17,0,0,0,0,0,0,0,0,0,0
17.2932,3,84,-64,4,0,0,0,0,0,0,0,0,0,-1,7,-1,7,-1,7,-2,8,-2,7,-2,6,-2,6,-2,6,-2,6,-3,5,-2,6,-2,5,-2,6,-2,5,-2,5,-2,5,-1,5,-2,5,-1,5,-1,5,-1,5,-2,5,-1,5,0,7,0,6,0,6,0,0,0,7,0,7,0,7,0,7,0,8,0,8,0,9,0,8,0,9,0,8,1,9,0,10,1,10,0,10,0,11,1,11,0,11,0,11,-1,12,0,11,-1,12,-1,12,-1,13,1,13,-1,13,0,14,0,0,0,0,0,0,0,0,0,0
17.3081,3,84,-64,4,0,0,0,0,0,0,0,0,0,-34,-6,-34,-9,-33,-9,-32,-10,-30,-10,-30,-12,-29,-10,-27,-11,-27,-11,-27,-10,-27,-10,-28,-7,-27,-8,-26,-8,-27,-7,-27,-7,-24,-6,-27,-7,-26,-7,-29,-6,-25,-5,-26,-3,-28,-7,-29,-1,-30,-2,-32,1,0,0,-32,-3,-33,1,-34,1,-37,5,-37,1,-39,2,-37,1,-39,1,-43,3,-42,2,-45,4,-43,5,-46,4,-49,2,-50,2,-52,3,-52,3,-54,1,-57,0,-57,-1,-59,-1,-59,-2,-61,0,-64,1,-64,0,-65,-2,0,0,0,0,0,0,0,0,0,0
17.3146,3,84,-64,4,0,0,0,0,0,0,0,0,0,-31,15,-31,13,-31,12,-31,12,-30,10,-30,9,-30,9,-29,7,-28,8,-27,7,-27,9,-26,8,-26,10,-24,9,-24,7,-26,11,-24,9,-24,10,-25,7,-23,11,-23,11,-25,17,-22,15,-22,16,-21,16,-24,18,0,0,-25,19,-25,19,-26,21,-25,22,-29,24,-28,24,-28,25,-26,25,-29,26,-31,28,-31,28,-31,29,-33,30,-37,32,-36,32,-39,34,-39,34,-42,35,-43,34,-43,35,-45,36,-46,36,-47,37,-49,40,-50,38,-52,39,0,0,0,0,0,0,0,0,0,0
17.3213,3,84,-64,4,0,0,0,0,0,0,0,0,0,4,-7,4,-7,4,-7,4,-6,4,-6,4,-6,4,-6,4,-5,4,-5,4,-5,4,-5,3,-5,4,-5,3,-5,3,-5,3,-5,2,-5,3,-5,2,-5,3,-6,2,-6,2,-6,2,-6,2,-7,2,-7,2,-7,0,0,1,-7,2,-8,2,-8,1,-8,2,-9,2,-9,2,-9,1,-9,2,-9,1,-9,1,-10,1,-10,1,-10,2,-11,1,-11,1,-11,2,-13,1,-12,2,-12,2,-13,3,-13,3,-13,3,-14,1,-15,2,-15,3,-15,0,0,0,0,0,0,0,0,0,0
17.3278,3,84,-64,4,0,0,0,0,0,0,0,0,0,-8,-3,-8,-3,-8,-3,-8,-3,-7,-3,-7,-3,-7,-4,-6,-4,-6,-4,-6,-3,-6,-4,-6,-3,-6,-3,-6,-3,-6,-3,-6,-2,-6,-3,-6,-3,-6,-2,-6,-2,-6,-2,-7,-2,-6,-2,-7,-2,-7,-1,-7,-1,0,0,-8,-1,-8,-1,-8,-1,-8,-1,-9,-1,-9,-1,-9,-1,-10,-1,-10,-1,-10,-1,-10,0,-10,-1,-11,-1,-11,-1,-11,-1,-12,-1,-12,-1,-12,-1,-13,-1,-13,-1,-13,-2,-13,-2,-14,-2,-14,-2,-14,-3,-15,-2,0,0,0,0,0,0,0,0,0,0
17.3359,3,84,-64,4,0,0,0,0,0,0,0,0,0,-9,0,-9,-1,-9,0,-9,-1,-9,-1,-8,-1,-8,-2,-8,-2,-8,-2,-7,-1,-8,-1,-7,-1,-7,-1,-7,-1,-8,-1,-7,-1,-7,0,-7,0,-7,0,-7,0,-7,0,-7,0,-7,0,-7,1,-8,1,-8,2,0,0,-8,1,-9,2,-9,2,-9,2,-9,2,-10,2,-10,2,-10,2,-10,2,-11,3,-11,3,-11,3,-12,3,-12,3,-12,2,-13,3,-13,3,-13,3,-14,3,-14,3,-15,3,-15,2,-16,2,-15,5,-16,3,-16,3,0,0,0,0,0,0,0,0,0,0
17.3462,3,84,-64,4,0,0,0,0,0,0,0,0,0,7,3,6,3,6,3,5,3,5,3,5,4,5,4,5,3,4,3,5,3,5,3,5,4,4,3,5,3,4,3,4,2,4,3,4,3,5,2,4,2,5,2,5,2,5,2,5,1,5,2,6,1,0,0,6,2,7,1,7,1,7,1,7,1,8,2,8,2,8,1,8,2,9,1,9,1,9,2,9,2,10,2,10,2,11,2,11,2,12,2,11,2,11,2,12,3,12,3,12,3,13,3,13,4,13,4,0,0,0,0,0,0,0,0,0,0
17.3584,3,84,-64,4,0,0,0,0,0,0,0,0,0,-2,7,-2,6,-3,6,-3,6,-3,6,-3,6,-3,6,-3,5,-3,5,-3,5,-2,6,-3,5,-3,5,-3,5,-3,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-1,5,-1,6,-1,6,-1,6,-1,7,0,0,-1,7,0,7,0,7,0,8,0,8,0,8,0,8,0,8,0,9,0,9,1,9,1,9,1,10,1,10,1,10,1,11,1,12,1,11,1,11,1,12,0,13,0,11,1,14,2,14,0,13,-1,12,0,0,0,0,0,0,0,0,0,0
17.3738,3,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-4,-5,-4,-5,-4,-5,-4,-4,-4,-4,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-3,-4,-4,-4,-3,-4,-3,-4,-3,-5,-3,-4,-3,-5,-3,-5,-3,-5,-3,-5,-3,-6,-3,-6,-3,0,0,-6,-3,-6,-2,-7,-2,-6,-2,-7,-3,-7,-3,-7,-3,-7,-3,-8,-3,-7,-2,-8,-2,-8,-3,-8,-3,-9,-3,-9,-3,-10,-3,-10,-3,-10,-3,-10,-3,-10,-3,-11,-3,-11,-4,-11,-4,-12,-3,-11,-4,-12,-4,0,0,0,0,0,0,0,0,0,0
17.3801,3,84,-64,4,0,0,0,0,0,0,0,0,0,2,6,2,6,2,6,1,6,1,6,2,6,1,6,1,6,1,5,1,5,1,5,1,5,1,6,1,5,1,5,1,5,1,5,2,5,2,5,2,5,2,5,2,5,2,5,3,5,3,5,3,5,0,0,3,6,4,6,4,7,4,6,4,7,4,7,4,8,4,7,4,8,4,7,5,7,5,8,6,8,6,9,5,8,6,9,6,9,6,9,6,10,5,10,6,11,5,11,6,11,7,11,6,12,6,12,0,0,0,0,0,0,0,0,0,0
17.3901,3,84,-64,4,0,0,0,0,0,0,0,0,0,6,3,5,4,5,3,5,4,5,3,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,3,4,3,4,3,4,3,5,3,5,3,5,3,5,3,5,3,6,3,6,3,6,3,0,0,6,3,7,2,7,3,7,2,7,3,8,3,8,3,8,3,9,3,8,3,9,3,9,4,9,4,10,4,10,4,10,4,11,4,11,4,11,5,11,5,12,5,10,5,10,6,12,5,13,5,13,6,0,0,0,0,0,0,0,0,0,0
17.3967,3,84,-64,4,0,0,0,0,0,0,0,0,0,-1,-6,-1,-7,-1,-6,-1,-6,0,-6,0,-6,0,-6,0,-6,0,-5,0,-5,0,-6,0,-6,0,-5,0,-5,0,-5,0,-5,0,-5,0,-5,0,-5,0,-5,-1,-5,-1,-6,-1,-6,-1,-6,-1,-6,-1,-7,0,0,-1,-7,-1,-7,-1,-7,-2,-7,-1,-7,-2,-8,-1,-8,-1,-8,-1,-8,-2,-8,-2,-9,-1,-9,-1,-9,-1,-10,-1,-9,-1,-10,-1,-10,-1,-11,-1,-11,-1,-10,-1,-11,0,-12,0,-13,-2,-12,0,-12,-1,-13,0,0,0,0,0,0,0,0,0,0
17.407,3,84,-64,4,0,0,0,0,0,0,0,0,0,0,7,0,7,0,6,0,6,-1,6,-1,6,0,6,-1,6,-1,6,-1,6,-1,5,-1,6,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,6,1,5,1,6,1,6,1,6,1,6,0,0,1,7,3,7,2,7,2,7,2,8,2,7,3,8,1,8,4,7,3,7,4,9,3,9,3,9,3,10,4,10,4,9,4,11,4,10,3,11,4,10,3,12,4,12,4,12,5,12,4,13,4,13,0,0,0,0,0,0,0,0,0,0
17.416,3,84,-64,4,0,0,0,0,0,0,0,0,0,0,-7,0,-8,0,-8,1,-7,1,-7,1,-7,1,-7,1,-7,1,-6,1,-6,1,-7,1,-7,1,-6,1,-7,1,-6,1,-6,0,-6,1,-6,0,-6,0,-6,0,-6,0,-7,0,-7,0,-8,-1,-8,-1,-8,0,0,-1,-8,-1,-8,-1,-9,-1,-9,-1,-9,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,-2,-10,-2,-10,-1,-11,-2,-11,-1,-11,-2,-12,-1,-13,-1,-13,-1,-13,-1,-13,0,-14,0,-14,-1,-14,-1,-15,-1,-15,0,-15,0,0,0,0,0,0,0,0,0,0
17.4254,3,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-6,-5,-6,-5,-6,-4,-6,-4,-6,-4,-6,-3,-6,-4,-6,-4,-6,-3,-6,-3,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-6,-4,-5,-4,-5,-4,-5,-5,-6,-5,-6,-5,-5,-5,-5,-6,-6,-6,-6,0,0,-6,-6,-6,-6,-7,-6,-7,-6,-7,-6,-7,-6,-8,-7,-8,-7,-8,-7,-8,-7,-9,-7,-8,-7,-8,-7,-9,-7,-9,-8,-9,-8,-10,-8,-10,-8,-10,-9,-10,-9,-11,-9,-11,-9,-11,-10,-11,-10,-11,-11,-11,-11,0,0,0,0,0,0,0,0,0,0
17.4357,3,84,-64,4,0,0,0,0,0,0,0,0,0,-10,17,-6,15,-9,15,-12,16,-8,10,-6,7,-9,12,-11,13,-8,12,-5,9,-13,15,-6,16,-11,14,-11,15,-11,15,-4,16,-9,10,-17,6,-7,13,-8,15,-15,16,-7,18,-14,8,-10,13,-12,20,-11,16,0,0,-14,16,-8,24,-19,21,-6,25,-14,16,-9,25,-11,25,-12,16,-17,26,-4,17,-12,27,-11,19,-12,27,-9,28,-18,31,-15,28,-18,26,-7,30,-14,31,-11,30,-18,31,-20,32,-18,34,-18,33,-20,33,-19,30,0,0,0,0,0,0,0,0,0,0
17.4453,3,84,-64,4,0,0,0,0,0,0,0,0,0,-8,1,-8,0,-8,1,-8,0,-8,0,-8,0,-8,0,-7,-1,-7,0,-7,-1,-8,-1,-8,-1,-8,0,-7,0,-7,0,-7,0,-8,0,-7,1,-8,1,-8,1,-8,1,-8,1,-8,1,-8,1,-9,1,-9,2,0,0,-9,2,-9,3,-9,2,-9,3,-10,3,-10,3,-11,3,-11,3,-11,3,-11,3,-12,3,-12,3,-12,3,-12,4,-12,4,-13,4,-14,5,-14,4,-14,4,-14,4,-15,3,-15,4,-15,3,-16,4,-16,3,-16,3,0,0,0,0,0,0,0,0,0,0
17.456,3,84,-64,4,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,4,5,4,6,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,6,4,6,5,6,5,0,0,6,5,7,5,7,5,7,5,7,5,8,6,8,6,8,6,8,6,8,6,9,6,9,6,9,6,10,7,10,7,10,7,10,7,10,8,11,8,10,9,10,9,10,9,11,10,12,9,12,11,12,10,0,0,0,0,0,0,0,0,0,0
17.4776,3,84,-64,4,0,0,0,0,0,0,0,0,0,3,-7,3,-7,3,-7,3,-7,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-5,3,-6,3,-6,3,-6,3,-6,3,-6,2,-7,3,-7,2,-7,0,0,3,-7,3,-8,3,-8,3,-8,3,-9,3,-9,4,-9,3,-9,3,-10,2,-10,3,-10,3,-10,3,-10,3,-11,3,-11,3,-11,3,-11,4,-12,4,-12,4,-12,5,-12,5,-12,5,-13,4,-14,5,-13,5,-13,0,0,0,0,0,0,0,0,0,0
17.4833,3,84,-64,4,0,0,0,0,0,0,0,0,0,3,-7,3,-6,3,-6,4,-6,3,-6,3,-6,3,-6,3,-6,3,-5,4,-5,4,-6,3,-6,4,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-7,3,-7,3,-8,0,0,3,-8,3,-8,3,-8,3,-8,3,-8,4,-8,3,-9,3,-9,3,-9,3,-9,3,-10,4,-9,3,-10,4,-10,4,-11,4,-11,4,-12,4,-12,5,-12,4,-12,5,-12,5,-12,6,-13,5,-13,6,-13,6,-13,0,0,0,0,0,0,0,0,0,0
17.4892,3,84,-64,4,0,0,0,0,0,0,0,0,0,1,-8,1,-7,1,-7,2,-7,2,-7,2,-7,2,-7,2,-7,2,-7,2,-7,2,-7,2,-7,2,-7,2,-7,2,-6,1,-7,1,-7,1,-6,1,-7,1,-7,1,-7,1,-7,1,-7,1,-8,1,-8,1,-8,0,0,1,-8,0,-8,1,-9,0,-9,1,-9,1,-10,1,-10,1,-10,1,-10,0,-10,0,-11,0,-11,0,-11,0,-11,1,-11,1,-12,1,-13,1,-13,1,-13,1,-12,1,-14,1,-14,3,-14,1,-15,2,-15,1,-16,0,0,0,0,0,0,0,0,0,0
