real_timestamp,Zone,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
11.1152,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,-12,12,-11,13,-9,15,-12,15,-7,14,-7,10,-3,12,-4,14,-4,10,-4,11,-1,11,-3,11,-2,9,-2,10,-2,8,-2,6,-2,6,-2,6,-3,5,-3,4,-4,4,-5,3,-4,3,-6,4,-7,3,-7,0,0,2,-9,3,-7,2,-10,0,-9,1,-10,1,-10,0,-12,0,-14,4,-16,0,-20,-1,-15,1,-15,1,-16,1,-17,1,-18,1,-18,1,-19,1,-20,0,-19,0,-18,1,-20,1,-20,3,-21,2,-21,2,-21,2,-20,0,0,0,0,0,0,0,0,0,0
11.1226,1,84,-64,4,0,0,0,0,0,0,0,0,0,-5,-19,-4,-19,-3,-18,-3,-19,-2,-17,-1,-16,1,-16,1,-15,1,-14,2,-14,1,-14,1,-12,2,-12,0,-11,1,-10,1,-8,1,-8,0,-8,0,-7,-2,-6,-1,-6,-2,-6,-3,-5,-4,-5,-6,-4,-5,-4,0,0,-7,-3,-8,-3,-8,-2,-7,-2,-9,-2,-9,-2,-10,-2,-11,-1,-11,-1,-13,-2,-14,0,-14,-1,-14,0,-16,1,-15,0,-17,0,-17,1,-17,1,-17,0,-17,0,-18,0,-19,0,-18,1,-19,2,-19,1,-19,1,0,0,0,0,0,0,0,0,0,0
11.1368,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,-30,15,-20,8,-22,5,-18,12,-23,11,-20,15,-23,12,-17,10,-15,10,-17,6,-12,10,-12,7,-12,5,-10,7,-10,5,-9,4,-7,2,-6,2,-7,0,-6,-1,-7,-2,-7,-4,-5,-5,-6,-7,-6,-7,-7,0,0,-9,-7,-11,-7,-11,-6,-12,-7,-13,-7,-13,-7,-15,-8,-15,-9,-14,-10,-16,-10,-18,-9,-20,-9,-20,-9,-19,-10,-18,-9,-21,-10,-22,-10,-22,-9,-21,-10,-21,-10,-20,-11,-21,-11,-22,-11,-24,-9,-22,-9,-23,-9,0,0,0,0,0,0,0,0,0,0
11.1436,1,84,-64,4,0,0,0,0,0,0,0,0,0,-27,-3,-21,-9,-21,-10,-17,-6,-20,-9,-17,-10,-21,-8,-20,-9,-15,-10,-16,-6,-10,-4,-12,-6,-12,-4,-10,-3,-11,-6,-9,-4,-9,-2,-8,-1,-8,0,-7,0,-7,1,-7,1,-7,3,-6,4,-6,4,-6,6,0,0,-7,8,-5,10,-7,11,-6,11,-7,10,-7,11,-7,13,-8,13,-8,13,-6,14,-6,16,-7,16,-6,17,-8,18,-8,16,-9,19,-8,18,-7,19,-7,18,-8,19,-9,20,-8,19,-7,19,-5,20,-6,19,-6,20,0,0,0,0,0,0,0,0,0,0
11.1537,1,84,-64,4,0,0,0,0,0,0,0,0,0,-15,-16,-14,-17,-13,-17,-13,-19,-11,-18,-10,-18,-9,-17,-8,-17,-8,-17,-6,-16,-6,-16,-6,-15,-6,-14,-5,-14,-5,-13,-5,-12,-5,-12,-5,-10,-6,-10,-6,-9,-6,-8,-7,-8,-6,-8,-7,-7,-9,-6,-9,-5,0,0,-10,-5,-11,-5,-12,-4,-12,-5,-13,-4,-13,-4,-13,-3,-14,-3,-14,-3,-15,-3,-16,-2,-16,-3,-16,-3,-17,-3,-16,-2,-18,-3,-18,-2,-19,-2,-18,-2,-18,-2,-18,-2,-19,-2,-18,-2,-19,-1,-19,-1,-19,-1,0,0,0,0,0,0,0,0,0,0
11.1612,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,13,-18,13,-19,9,-20,9,-20,8,-20,8,-19,6,-19,7,-19,4,-17,5,-17,3,-17,3,-16,3,-16,2,-16,3,-14,3,-13,2,-12,3,-13,2,-11,3,-11,3,-10,4,-11,4,-10,6,-9,6,-9,6,0,0,-7,8,-8,8,-7,9,-7,10,-6,9,-8,11,-6,12,-6,12,-12,15,5,14,-7,15,-5,16,-5,13,-6,16,-6,15,-5,16,-6,15,-6,16,-6,16,-6,17,-7,18,-6,16,-4,16,-4,19,-5,17,-4,18,0,0,0,0,0,0,0,0,0,0
11.1775,1,84,-64,4,0,0,0,0,0,0,0,0,0,14,11,12,16,14,11,11,16,12,15,16,19,8,17,9,16,7,20,11,18,8,18,9,18,7,17,8,17,5,15,7,15,4,14,5,13,5,12,5,12,3,10,5,10,4,9,4,8,5,7,5,6,0,0,5,4,5,3,5,2,5,1,6,0,6,-1,6,-2,5,-3,5,-3,5,-5,4,-6,4,-7,4,-7,4,-8,4,-8,3,-10,3,-11,3,-11,2,-11,1,-12,2,-11,1,-12,0,-13,-1,-14,0,-14,-1,-14,0,0,0,0,0,0,0,0,0,0
11.1835,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,18,-13,16,-15,16,-15,16,-15,15,-15,14,-16,14,-17,12,-16,13,-17,13,-16,12,-16,11,-15,11,-15,11,-15,9,-14,9,-13,9,-12,9,-12,8,-10,7,-9,7,-10,6,-7,5,-6,6,-6,5,-5,6,0,0,-3,4,0,3,0,4,0,3,1,2,2,2,2,2,3,0,3,-1,3,-2,3,-3,4,-3,4,-4,4,-6,4,-7,4,-8,4,-7,4,-9,3,-8,4,-8,4,-10,2,-11,2,-12,1,-13,0,-12,0,-13,0,0,0,0,0,0,0,0,0,0
11.1988,1,84,-64,4,0,0,0,0,0,0,0,0,0,-8,26,-10,22,-27,40,-14,17,-11,16,-1,20,-8,13,-13,12,-10,6,-11,8,-8,8,-6,7,-5,5,-4,4,-2,2,-5,3,-1,3,1,0,2,0,4,1,4,0,6,-1,7,0,9,0,9,-1,10,-1,0,0,13,-2,13,-1,13,-2,14,-3,14,-3,16,-4,17,-3,18,-4,18,-4,18,-5,19,-5,19,-6,21,-7,21,-7,22,-7,22,-8,23,-8,24,-9,24,-10,21,-11,23,-11,23,-12,27,-11,23,-13,20,-18,23,-18,0,0,0,0,0,0,0,0,0,0
11.2052,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,-5,22,0,13,-7,21,-4,8,6,12,10,14,11,10,0,9,1,8,-3,7,2,3,2,5,3,5,2,5,2,5,-1,3,-2,4,-1,3,-2,3,-3,3,-4,3,-4,1,-6,2,-6,2,-7,2,-7,0,0,3,-8,2,-10,2,-11,2,-11,2,-12,2,-12,2,-13,3,-13,2,-14,2,-15,1,-15,1,-15,1,-16,1,-16,1,-17,0,-17,1,-18,1,-18,0,-18,1,-18,2,-19,1,-20,1,-19,0,-19,0,-19,0,-19,0,0,0,0,0,0,0,0,0,0
11.2176,1,84,-64,4,0,0,0,0,0,0,0,0,0,-20,-19,-10,-8,-11,-3,-14,-15,-16,-14,-8,-6,-5,-12,-11,-16,-3,-12,-5,-12,-4,-13,-5,-9,-5,-9,-6,-9,-4,-8,-5,-8,-4,-6,-4,-5,-4,-5,-5,-5,-5,-4,-5,-4,-5,-3,-6,-2,-6,-3,-7,-2,0,0,-8,-2,-9,0,-9,0,-10,0,-10,0,-10,0,-11,0,-12,1,-12,1,-12,1,-13,2,-14,1,-14,1,-15,2,-15,1,-15,2,-16,2,-16,1,-16,2,-16,2,-16,1,-17,2,-17,2,-18,2,-17,1,-17,2,0,0,0,0,0,0,0,0,0,0
11.224,1,84,-64,4,0,0,0,0,0,0,0,0,0,8,18,7,18,6,18,4,18,3,17,3,16,2,15,0,15,0,14,1,13,1,13,1,11,0,12,1,10,1,10,1,9,0,8,1,6,3,6,2,6,2,4,2,5,3,4,5,4,5,2,5,3,0,0,8,2,9,2,9,1,9,2,10,0,12,-1,13,1,11,-1,13,0,14,-1,13,0,15,-2,15,-1,16,-2,15,-3,16,-2,17,-2,18,-3,17,-3,17,-4,18,-3,18,-4,19,-5,20,-5,18,-5,19,-4,0,0,0,0,0,0,0,0,0,0
11.2361,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,10,16,7,18,11,15,12,14,4,12,7,11,9,9,7,8,9,11,11,7,7,7,9,7,8,6,8,4,7,5,6,3,5,4,6,3,4,6,2,3,3,2,2,4,0,4,1,7,-1,5,0,0,0,4,-4,8,-5,3,-6,6,-3,7,-4,6,-7,9,-5,9,-5,7,-6,7,-8,8,-8,10,-9,9,-9,11,-10,10,-10,10,-10,11,-10,12,-10,12,-10,12,-10,12,-10,12,-12,12,-11,13,-12,12,-12,12,-13,0,0,0,0,0,0,0,0,0,0
11.2475,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,-26,0,-21,0,-19,3,-22,2,-22,7,-18,4,-15,5,-17,3,-14,7,-15,6,-12,5,-10,4,-11,5,-11,3,-9,2,-8,1,-7,0,-6,0,-6,0,-6,-1,-5,-2,-5,-3,-5,-4,-6,-5,-5,-6,-5,0,0,-8,-4,-8,-4,-10,-5,-10,-4,-10,-5,-12,-4,-12,-5,-13,-4,-13,-4,-13,-4,-15,-4,-15,-5,-15,-5,-17,-4,-16,-4,-17,-4,-19,-4,-19,-5,-19,-4,-19,-4,-20,-5,-20,-4,-20,-4,-20,-3,-21,-3,-21,-3,0,0,0,0,0,0,0,0,0,0
11.2566,1,84,-64,4,0,0,0,0,0,0,0,0,0,-19,9,-19,7,-19,6,-19,5,-18,3,-17,2,-16,2,-16,2,-14,1,-14,1,-12,1,-12,0,-12,0,-11,1,-10,1,-8,1,-8,2,-6,2,-6,3,-6,4,-6,4,-5,5,-4,5,-4,6,-4,6,-4,7,0,0,-3,8,-2,9,-3,10,-2,10,-2,11,-2,12,-2,12,-2,13,-2,13,-1,14,-1,14,-1,15,-1,16,-1,16,-1,16,-1,17,0,17,-1,18,-1,18,-1,17,-1,19,-1,19,0,19,1,20,0,19,1,19,0,0,0,0,0,0,0,0,0,0
11.2626,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,-16,-7,-19,-6,-16,-5,-16,-4,-22,-4,-18,-3,-16,-5,-16,-3,-14,0,-16,-3,-12,-2,-13,-3,-11,-2,-11,-2,-10,-3,-9,-2,-9,-2,-7,-4,-8,-5,-7,-4,-6,-6,-5,-5,-6,-7,-6,-7,-4,-9,-3,0,0,-8,-4,-11,-2,-12,-3,-11,-4,-12,-2,-11,-2,-14,-3,-14,-2,-14,-2,-14,-2,-15,-1,-16,0,-16,0,-17,0,-16,-1,-17,-1,-18,0,-18,1,-18,0,-18,1,-19,0,-19,1,-19,2,-19,2,-19,2,-19,2,0,0,0,0,0,0,0,0,0,0
11.2721,1,84,-64,4,0,0,0,0,0,0,0,0,0,0,-22,1,-21,2,-21,2,-21,3,-20,4,-18,5,-17,5,-16,5,-16,5,-15,5,-15,5,-14,5,-13,5,-13,4,-12,3,-12,3,-11,2,-10,1,-10,1,-10,1,-10,0,-10,-1,-9,-1,-10,-2,-10,-3,-10,0,0,-4,-10,-5,-10,-5,-10,-6,-10,-6,-10,-7,-11,-7,-11,-7,-11,-8,-11,-9,-11,-10,-11,-10,-11,-10,-12,-10,-12,-11,-12,-12,-12,-12,-13,-12,-13,-12,-13,-13,-13,-13,-13,-13,-14,-13,-14,-14,-13,-14,-13,-14,-14,0,0,0,0,0,0,0,0,0,0
11.2812,1,84,-64,4,0,0,0,0,0,0,0,0,0,-22,6,-22,5,-23,5,-22,3,-22,2,-21,1,-20,0,-20,-1,-19,-1,-19,-2,-18,-3,-17,-2,-17,-3,-16,-3,-14,-3,-15,-2,-13,-2,-13,-2,-12,-1,-12,-1,-11,0,-11,1,-10,1,-10,2,-10,2,-9,3,0,0,-9,4,-9,5,-9,5,-8,6,-9,6,-9,7,-8,8,-8,8,-8,9,-9,9,-8,10,-9,11,-8,11,-8,12,-8,12,-8,12,-8,13,-8,13,-8,14,-8,14,-8,14,-8,15,-9,15,-8,16,-8,15,-8,15,0,0,0,0,0,0,0,0,0,0
11.2935,1,84,-64,4,0,0,0,0,0,0,0,0,0,-23,-16,-21,-17,-22,-19,-21,-19,-19,-19,-17,-19,-16,-19,-14,-19,-13,-19,-13,-19,-12,-18,-12,-18,-11,-17,-11,-17,-9,-16,-10,-15,-9,-13,-9,-12,-8,-11,-8,-11,-8,-10,-8,-9,-8,-8,-8,-7,-8,-6,-9,-5,0,0,-9,-3,-10,-2,-9,-1,-10,0,-10,1,-10,1,-10,2,-10,3,-10,3,-10,5,-10,6,-11,6,-11,8,-12,8,-12,8,-11,9,-11,10,-11,9,-12,10,-11,11,-12,11,-12,12,-11,13,-11,13,-11,13,-11,14,0,0,0,0,0,0,0,0,0,0
11.3091,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,20,-2,20,-3,21,-4,21,-5,19,-6,18,-6,18,-6,16,-6,16,-7,16,-7,15,-7,14,-6,14,-6,12,-7,12,-6,12,-5,10,-4,8,-4,8,-3,8,-3,7,-2,7,-2,6,-1,6,0,5,0,5,0,0,2,4,4,3,3,3,3,2,4,1,4,0,5,1,6,0,6,0,7,-2,8,-2,8,-3,9,-2,8,-3,9,-3,9,-5,10,-5,10,-6,9,-6,9,-7,10,-7,10,-7,10,-7,10,-9,10,-8,9,-9,0,0,0,0,0,0,0,0,0,0
11.3171,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-22,-1,-22,-1,-22,0,-23,1,-22,2,-20,2,-20,3,-19,3,-19,3,-18,4,-18,3,-17,3,-16,3,-15,3,-14,3,-13,3,-12,2,-11,2,-10,2,-9,1,-9,1,-8,0,-7,-1,-7,-2,-6,-3,-5,0,0,-3,-3,-4,-3,-4,-2,-5,-1,-5,-1,-6,-1,-6,1,-6,2,-7,2,-8,3,-8,4,-8,4,-8,5,-8,6,-9,7,-8,7,-9,8,-8,8,-8,9,-8,10,-8,10,-8,10,-8,11,-7,12,-7,12,-7,12,0,0,0,0,0,0,0,0,0,0
11.3272,1,84,-64,4,0,0,0,0,0,0,0,0,0,-19,-18,-19,-18,-18,-19,-18,-21,-15,-19,-15,-20,-13,-19,-12,-19,-12,-19,-11,-18,-12,-17,-9,-17,-10,-18,-9,-18,-8,-16,-8,-14,-7,-12,-6,-12,-6,-10,-8,-10,-5,-7,-4,-8,-3,-8,-4,-6,-5,-5,-5,-3,0,0,-5,0,-3,0,0,1,-4,3,0,1,-2,4,0,3,-2,4,1,5,1,7,3,8,4,8,3,7,4,9,4,9,7,10,6,10,7,12,8,11,7,13,9,12,10,12,6,11,12,10,10,12,17,13,0,0,0,0,0,0,0,0,0,0
11.3357,1,84,-64,4,0,0,0,0,0,0,0,0,0,7,-18,9,-16,8,-16,9,-15,8,-14,8,-13,9,-14,9,-12,9,-12,9,-11,9,-11,8,-10,8,-10,8,-10,8,-9,6,-8,7,-6,5,-6,5,-5,5,-5,4,-4,3,-4,1,-3,2,-3,0,-3,0,-2,0,0,-1,-1,0,0,-1,1,-3,1,-4,2,-3,2,-4,4,-4,4,-6,4,-5,5,-4,6,-4,8,-5,8,-4,8,-5,8,-6,9,-4,10,-5,10,-5,10,-4,11,-4,12,-4,13,-4,13,-2,13,-1,14,-1,13,0,0,0,0,0,0,0,0,0,0
11.3435,1,84,-64,4,0,0,0,0,0,0,0,0,0,-16,1,-16,0,-16,0,-15,-1,-14,-2,-14,-2,-14,-3,-12,-4,-12,-4,-12,-4,-11,-4,-10,-5,-10,-5,-9,-5,-8,-4,-7,-4,-6,-4,-6,-3,-5,-3,-4,-3,-4,-2,-3,-2,-1,-1,-1,-1,-1,0,1,0,0,0,1,1,2,2,2,3,3,3,3,3,5,4,5,4,6,4,6,4,7,5,7,5,8,6,9,5,10,6,10,5,11,5,12,6,12,5,13,5,13,6,13,5,13,4,14,4,15,4,14,4,15,3,0,0,0,0,0,0,0,0,0,0
11.3587,1,84,-64,4,0,0,0,0,0,0,0,0,0,7,-14,7,-14,7,-13,8,-12,8,-12,9,-10,8,-10,8,-9,9,-8,8,-7,8,-6,8,-6,7,-6,7,-5,6,-5,5,-4,5,-4,3,-4,3,-4,2,-4,1,-4,1,-4,-1,-4,-1,-3,-2,-4,-3,-4,0,0,-5,-4,-5,-5,-5,-5,-6,-5,-7,-6,-8,-5,-7,-5,-9,-6,-8,-6,-10,-6,-11,-6,-11,-6,-11,-6,-13,-6,-12,-6,-13,-6,-13,-7,-14,-7,-15,-6,-14,-6,-15,-7,-15,-6,-16,-6,-16,-5,-16,-5,-16,-5,0,0,0,0,0,0,0,0,0,0
11.3699,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,9,-13,8,-13,8,-13,7,-13,5,-12,4,-12,4,-12,3,-12,2,-11,2,-10,2,-10,1,-9,1,-9,1,-9,1,-7,1,-7,0,-5,1,-5,1,-4,2,-4,2,-4,2,-2,2,-3,3,-2,4,-1,4,0,0,-1,5,-1,5,0,7,0,6,0,7,0,8,0,8,1,8,1,9,2,9,2,10,2,11,3,11,3,11,3,11,4,12,3,12,4,13,3,13,4,13,4,14,3,14,5,14,6,14,6,14,6,13,0,0,0,0,0,0,0,0,0,0
11.3809,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,-13,-12,-13,-11,-14,-10,-15,-9,-14,-8,-14,-7,-14,-6,-13,-6,-13,-5,-13,-4,-12,-4,-12,-4,-11,-3,-10,-3,-9,-4,-9,-3,-8,-3,-7,-4,-7,-4,-6,-4,-6,-4,-5,-5,-4,-6,-4,-6,-4,-7,-3,0,0,-7,-2,-7,-2,-8,-1,-9,0,-9,0,-10,0,-10,1,-11,1,-11,1,-11,2,-12,2,-12,2,-12,3,-13,4,-13,3,-14,4,-14,5,-14,5,-14,5,-14,5,-15,5,-15,5,-15,5,-15,7,-15,6,-16,7,0,0,0,0,0,0,0,0,0,0
11.3872,1,84,-64,4,0,0,0,0,0,0,0,0,0,-10,15,-11,15,-11,13,-12,13,-12,12,-12,11,-13,10,-12,9,-12,8,-12,7,-12,7,-11,6,-11,6,-10,5,-10,5,-9,5,-8,4,-7,4,-7,5,-6,5,-5,4,-4,5,-4,5,-3,5,-3,6,-2,6,0,0,-1,7,-1,6,0,8,0,7,1,8,2,8,1,9,3,9,3,9,3,9,4,10,4,10,4,11,5,11,5,11,6,12,6,11,7,12,6,12,7,12,7,12,7,13,8,12,9,13,9,12,9,13,0,0,0,0,0,0,0,0,0,0
11.3931,1,84,-64,4,0,0,0,0,0,0,0,0,0,8,-19,9,-19,10,-17,11,-18,11,-16,12,-15,12,-14,12,-12,12,-11,13,-11,12,-10,12,-9,11,-9,10,-9,10,-8,9,-6,9,-6,8,-6,7,-7,7,-8,6,-7,5,-6,2,-6,3,-8,3,-9,1,-8,0,0,0,-8,0,-9,1,-10,-1,-10,-1,-10,-2,-8,-3,-11,-4,-12,-3,-12,-4,-12,-5,-11,-5,-12,-6,-13,-6,-14,-6,-13,-7,-13,-7,-14,-8,-15,-8,-15,-8,-15,-8,-15,-9,-15,-9,-15,-11,-15,-10,-15,-11,-15,0,0,0,0,0,0,0,0,0,0
11.4096,1,84,-64,4,0,0,0,0,0,0,0,0,0,-10,-47,-24,-33,-9,-33,-13,-47,-25,-52,-29,-35,3,-10,2,-11,-10,-33,3,-42,4,-34,13,-41,-8,-36,15,-44,21,-53,33,-31,24,-30,-6,16,11,-12,21,-16,14,-16,19,-10,2,-7,16,-14,26,-29,24,-20,0,0,11,-12,15,-6,11,-20,15,-45,-7,-29,-7,-27,12,-32,-12,-23,-23,-33,-11,-30,-6,-45,-8,-35,-12,-53,-18,-38,5,-36,-17,-52,-16,-40,-6,-56,-8,-43,-9,-57,0,-64,1,-65,-5,-65,-18,-61,3,-66,-10,-62,0,0,0,0,0,0,0,0,0,0
11.4165,1,84,-64,4,0,0,0,0,0,0,0,0,0,14,-13,14,-12,15,-12,16,-11,16,-9,15,-9,15,-8,15,-7,15,-6,15,-5,14,-5,14,-5,13,-4,12,-3,12,-3,11,-3,10,-3,8,-3,9,-3,8,-3,7,-3,7,-4,5,-3,5,-4,5,-4,4,-5,0,0,3,-5,1,-5,1,-6,0,-7,0,-7,0,-7,-1,-8,-2,-8,-3,-8,-4,-9,-4,-9,-5,-8,-5,-9,-5,-9,-5,-10,-6,-11,-7,-10,-8,-10,-8,-10,-9,-10,-8,-10,-9,-10,-10,-10,-11,-9,-11,-10,-11,-9,0,0,0,0,0,0,0,0,0,0
11.4232,1,84,-64,4,0,0,0,0,0,0,0,0,0,14,-15,15,-14,14,-12,17,-14,16,-10,16,-9,16,-6,15,-8,15,-9,13,-8,13,-5,13,-7,13,-6,13,-5,13,-3,10,-4,11,-4,8,-4,8,-5,7,-4,6,-4,7,-4,5,-5,4,-4,3,-6,2,-6,0,0,0,-6,1,-6,1,-5,-2,-4,1,-9,0,-7,-1,-5,-4,-4,-3,-12,-1,-6,-8,-7,-8,-7,-8,-7,-8,-10,-9,-8,-10,-11,-9,-10,-12,-8,-11,-7,-12,-9,-10,-8,-13,-10,-12,-7,-13,-8,-14,-8,-14,-6,0,0,0,0,0,0,0,0,0,0
11.4373,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,0,-9,-1,-10,2,-11,-2,-12,1,-10,-1,-8,-2,-10,-2,-9,-2,-9,-3,-9,-2,-8,-2,-8,-3,-7,-2,-7,-3,-7,-2,-6,-2,-6,-3,-5,-3,-5,-2,-5,-2,-4,-1,-4,-1,-4,-1,-4,-1,-3,0,0,0,-3,0,-3,1,-3,2,-2,2,-3,1,-2,2,-2,2,-2,2,-1,3,-1,3,-2,4,-1,4,-1,5,-1,4,-1,4,0,5,0,5,0,5,0,5,0,5,0,5,0,5,1,6,1,6,1,6,1,6,0,0,0,0,0,0,0,0,0,0
11.4462,1,84,-64,4,0,0,0,0,0,0,0,0,0,7,-17,7,-17,8,-16,9,-15,8,-15,9,-13,10,-13,10,-12,9,-12,10,-11,10,-11,10,-10,9,-10,8,-9,8,-8,8,-8,8,-7,7,-6,6,-6,5,-6,5,-6,4,-5,4,-5,3,-6,2,-6,1,-5,0,0,0,-4,0,-5,-1,-5,-1,-4,-2,-4,-4,-4,-3,-4,-4,-3,-5,-4,-5,-4,-6,-3,-6,-4,-7,-3,-8,-4,-8,-3,-9,-2,-9,-3,-11,-3,-10,-2,-10,-1,-11,-2,-11,0,-12,0,-12,0,-11,0,-11,2,0,0,0,0,0,0,0,0,0,0
11.4603,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,17,-14,16,-15,16,-16,16,-16,14,-16,13,-16,12,-16,11,-16,11,-16,10,-16,10,-15,9,-15,8,-14,8,-14,6,-14,7,-12,5,-10,5,-11,5,-10,4,-9,4,-8,4,-6,4,-6,5,-5,4,-3,5,0,0,-2,4,-1,4,-1,4,0,5,1,4,2,3,3,4,4,3,4,3,5,3,6,2,7,2,7,2,8,1,8,1,9,0,9,0,10,-1,11,-1,11,-2,11,-1,11,-2,11,-4,12,-5,12,-5,12,-5,0,0,0,0,0,0,0,0,0,0
11.4746,1,84,-64,4,0,0,0,0,0,0,0,0,0,-17,29,-15,28,-23,-4,-14,25,-15,22,-29,27,-17,26,-16,18,-12,22,-15,16,-17,17,-17,17,-16,15,-15,15,-14,14,-12,12,-12,12,-12,11,-10,10,-9,9,-8,7,-8,7,-6,6,-4,6,-4,5,-2,5,0,0,-1,4,-1,2,1,3,2,3,4,0,2,0,4,-1,5,-1,5,-2,5,-3,7,-4,8,-5,8,-6,8,-8,8,-7,9,-9,9,-10,9,-10,9,-11,8,-12,8,-13,8,-14,8,-14,8,-15,8,-15,7,-17,0,0,0,0,0,0,0,0,0,0
11.4833,1,84,-64,4,0,0,0,0,0,0,0,0,0,20,11,18,11,18,10,18,12,17,12,15,11,16,12,14,12,13,12,12,13,11,13,11,12,11,13,10,11,9,10,9,10,7,9,7,8,6,7,6,6,5,6,5,5,4,4,5,3,3,3,3,1,0,0,2,0,1,-1,1,-2,0,-2,0,-3,-1,-3,-2,-4,-3,-5,-3,-5,-4,-6,-5,-6,-5,-7,-6,-6,-6,-8,-8,-8,-8,-8,-9,-8,-9,-8,-11,-8,-12,-8,-11,-7,-12,-8,-12,-7,-14,-7,-14,-6,-14,-5,0,0,0,0,0,0,0,0,0,0
11.4916,1,84,-64,4,0,0,0,0,0,0,0,0,0,-28,2,-24,3,-25,1,-26,-2,-22,-3,-19,-4,-22,4,-22,2,-17,-2,-22,-1,-17,-5,-19,-1,-18,-4,-15,-4,-16,-4,-13,-3,-11,-3,-12,-2,-11,-3,-10,-2,-8,-3,-7,-1,-6,-1,-5,-2,-4,0,-2,0,0,0,-1,1,1,1,1,1,2,2,3,1,4,1,5,1,6,2,6,1,9,2,9,1,10,1,11,0,11,1,13,0,13,0,14,-1,14,-2,15,-2,15,-3,16,-4,16,-4,16,-5,16,-6,15,-6,15,-7,0,0,0,0,0,0,0,0,0,0
11.4976,1,84,-64,4,0,0,0,0,0,0,0,0,0,-4,-19,1,-22,7,-20,6,-21,-2,-21,0,-20,6,-18,9,-13,4,-19,4,-15,2,-19,4,-14,2,-15,5,-17,3,-13,3,-12,5,-11,2,-10,1,-9,2,-8,2,-7,2,-6,1,-6,2,-4,0,-5,0,-2,0,0,-2,0,-4,1,-1,4,-1,2,-1,5,-2,6,-2,7,1,6,1,5,-1,7,3,9,2,9,4,10,2,11,3,11,4,13,5,11,6,11,6,12,7,12,8,11,9,11,10,10,11,10,12,10,12,9,0,0,0,0,0,0,0,0,0,0
11.504,1,84,-64,4,0,0,0,0,0,0,0,0,0,-20,4,-19,4,-20,4,-21,3,-19,2,-18,1,-18,1,-17,0,-17,-1,-16,-1,-16,-1,-15,-1,-14,-2,-13,-1,-13,-2,-11,-1,-10,-2,-9,-2,-9,-2,-7,-2,-6,-2,-5,-1,-4,-1,-3,-1,-3,-1,-1,0,0,0,0,1,1,1,2,1,2,1,4,1,4,1,5,2,6,2,6,2,7,1,8,1,9,1,9,2,10,1,10,1,12,0,12,0,13,0,12,0,13,0,14,-1,13,-2,14,-2,14,-4,14,-4,14,-3,0,0,0,0,0,0,0,0,0,0
11.5125,1,84,-64,4,0,0,0,0,0,0,0,0,0,-16,3,-29,1,-23,8,-29,8,-25,3,-23,-1,-13,1,-18,-1,-19,-3,-17,-2,-18,-2,-17,0,-15,-2,-14,-2,-15,-4,-13,-2,-9,-1,-8,-3,-9,-3,-8,-3,-7,-3,-5,-1,-3,-1,-3,1,-1,0,0,1,0,0,2,2,0,3,4,5,4,3,4,4,5,2,5,5,6,6,9,4,5,5,9,7,8,6,10,6,12,7,11,7,13,7,13,7,13,7,14,7,14,6,14,6,14,6,15,5,16,4,15,4,16,4,0,0,0,0,0,0,0,0,0,0
11.5429,1,84,-64,4,0,0,0,0,0,0,0,0,0,3,-33,7,-33,-1,-33,3,-29,4,-32,11,-27,8,-29,9,-28,9,-28,8,-22,10,-23,10,-21,12,-19,10,-18,10,-15,10,-17,7,-13,8,-11,6,-10,5,-9,3,-8,4,-7,3,-3,-1,-3,-1,-3,-3,-3,0,0,-5,-2,-7,1,-8,0,-10,3,-9,5,-11,5,-12,6,-14,6,-14,7,-15,8,-16,9,-16,12,-17,12,-18,12,-18,13,-19,15,-19,15,-20,16,-20,18,-21,18,-21,19,-21,20,-21,22,-20,23,-19,23,-19,25,0,0,0,0,0,0,0,0,0,0
