real_timestamp,Zone,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
4.40188,1,84,-64,4,0,0,0,0,0,0,0,0,0,-20,-2,-18,-5,-21,-5,-21,-7,-19,-6,-18,-7,-18,-8,-17,-8,-17,-9,-16,-8,-17,-8,-15,-7,-15,-8,-15,-7,-15,-7,-13,-6,-14,-8,-13,-6,-15,-7,-14,-7,-13,-7,-14,-7,-13,-6,-13,-5,-14,-5,-13,-6,0,0,-13,-4,-14,-4,-13,-3,-12,-2,-12,-4,-11,-4,-11,-2,-14,-1,-9,-3,-9,-2,-12,-1,-13,-1,-11,-1,-11,-2,-11,-1,-11,1,-12,1,-11,1,-10,3,-11,1,-10,2,-10,3,-10,4,-10,4,-11,5,-10,6,0,0,0,0,0,0,0,0,0,0
4.41189,1,84,-64,4,0,0,0,0,0,0,0,0,0,1,22,0,21,-1,21,-2,21,-3,21,-4,19,-4,19,-5,19,-5,18,-6,17,-5,17,-6,17,-5,16,-6,15,-5,15,-5,15,-5,15,-5,14,-5,14,-4,14,-4,14,-3,14,-5,13,-4,14,-4,13,-3,13,0,0,-3,13,-2,13,-2,13,-2,12,-2,13,-1,13,-1,12,-1,12,-1,11,-1,12,0,11,0,11,0,10,1,11,1,10,2,10,2,10,2,9,3,9,3,9,4,8,4,8,5,8,5,9,5,8,6,8,0,0,0,0,0,0,0,0,0,0
4.4217,1,84,-64,4,0,0,0,0,0,0,0,0,0,20,-5,19,-4,19,-3,19,-2,19,-1,18,-1,17,0,16,1,16,1,15,1,16,1,15,1,15,1,15,1,14,2,14,1,14,1,13,1,13,1,13,1,13,0,12,0,12,0,12,0,12,0,12,-1,0,0,12,-1,12,-1,11,-1,10,-1,11,-2,11,-2,11,-2,10,-2,10,-2,10,-3,9,-2,9,-3,9,-3,8,-4,8,-4,8,-4,7,-4,7,-5,7,-5,6,-5,6,-6,6,-6,5,-7,5,-8,5,-7,5,-8,0,0,0,0,0,0,0,0,0,0
4.43171,1,84,-64,4,0,0,0,0,0,0,0,0,0,-20,-4,-19,-5,-19,-6,-19,-7,-18,-7,-17,-7,-16,-8,-15,-9,-15,-8,-14,-8,-15,-8,-14,-7,-14,-8,-13,-8,-13,-8,-13,-7,-12,-7,-11,-7,-12,-7,-12,-7,-13,-6,-12,-6,-11,-6,-12,-5,-12,-5,-11,-5,0,0,-11,-5,-11,-4,-11,-4,-10,-4,-11,-3,-11,-4,-11,-4,-10,-3,-10,-2,-10,-2,-10,-1,-10,-1,-9,0,-9,0,-9,-1,-9,0,-8,0,-9,1,-9,1,-8,1,-8,2,-8,3,-8,4,-7,5,-8,4,-8,5,0,0,0,0,0,0,0,0,0,0
4.44242,1,84,-64,4,0,0,0,0,0,0,0,0,0,5,-17,6,-16,7,-17,7,-16,7,-15,8,-14,8,-14,8,-12,8,-12,8,-12,8,-12,8,-11,7,-11,7,-11,7,-11,7,-11,6,-10,6,-10,6,-10,6,-10,6,-10,5,-10,5,-9,5,-10,5,-9,5,-9,0,0,5,-9,4,-9,4,-9,3,-9,3,-9,3,-9,3,-9,2,-9,2,-9,2,-9,1,-9,1,-9,1,-8,1,-8,0,-8,0,-8,-1,-8,-1,-8,-1,-8,-2,-8,-2,-7,-3,-8,-4,-8,-4,-8,-5,-7,-5,-8,0,0,0,0,0,0,0,0,0,0
4.45303,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,8,15,10,15,10,14,10,13,10,11,11,11,11,11,10,10,10,10,10,10,10,9,10,9,10,9,10,8,9,8,9,8,9,7,8,8,9,8,8,8,9,8,8,7,8,8,7,8,8,8,7,0,0,7,6,8,7,8,6,8,6,8,6,8,6,8,6,8,5,7,5,8,4,8,4,7,4,8,3,8,3,8,3,8,2,8,2,8,1,8,1,8,0,9,0,9,0,9,-1,9,-2,9,-2,10,-3,0,0,0,0,0,0,0,0,0,0
4.46399,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,12,-17,9,-19,9,-20,8,-18,7,-16,8,-17,5,-18,5,-16,4,-16,4,-17,3,-17,3,-17,2,-15,3,-14,2,-15,4,-15,4,-14,3,-13,3,-15,3,-14,4,-13,3,-14,5,-14,5,-13,4,-13,4,0,0,-12,4,-13,5,-13,4,-10,6,-12,5,-10,6,-12,5,-9,5,-15,9,-14,7,-10,6,-9,7,-8,8,-8,8,-8,7,-8,8,-7,7,-8,8,-6,8,-7,8,-6,9,-6,9,-6,11,-5,11,-5,11,-5,11,0,0,0,0,0,0,0,0,0,0
4.47163,1,84,-64,4,0,0,0,0,0,0,0,0,0,-16,-1,-16,-4,-17,-3,-17,-4,-16,-4,-15,-4,-15,-5,-14,-5,-13,-6,-13,-6,-13,-6,-13,-5,-12,-6,-12,-5,-11,-6,-12,-5,-12,-5,-11,-5,-11,-5,-12,-5,-11,-4,-11,-5,-10,-5,-11,-4,-11,-4,-11,-4,0,0,-10,-4,-11,-2,-11,-3,-10,-3,-10,-3,-11,-3,-9,-2,-11,-4,-7,0,-3,-4,-9,-2,-9,0,-9,-1,-9,0,-10,0,-9,0,-9,1,-9,2,-10,1,-9,2,-10,1,-9,2,-9,3,-9,4,-10,4,-10,4,0,0,0,0,0,0,0,0,0,0
4.48266,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,16,1,16,0,16,-1,17,-2,16,-2,15,-3,15,-3,14,-3,14,-3,13,-3,13,-3,13,-3,13,-3,12,-4,12,-3,11,-3,12,-3,11,-3,12,-3,11,-3,11,-3,11,-2,10,-2,11,-2,11,-2,11,0,0,-2,10,-2,10,-1,11,-1,10,-1,10,-1,10,-1,10,0,9,0,9,0,9,1,10,1,9,1,9,1,9,2,8,2,8,3,8,3,8,3,8,4,7,4,8,5,8,5,7,6,8,6,7,6,7,0,0,0,0,0,0,0,0,0,0
4.4914,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,9,15,9,15,11,14,11,14,12,12,11,12,12,11,12,11,12,11,12,10,12,10,12,9,12,9,11,8,11,9,11,8,11,9,10,8,10,8,10,8,10,8,10,8,10,8,9,8,9,8,9,0,0,8,8,8,9,8,8,8,8,8,8,9,8,8,8,8,7,8,7,8,6,8,7,8,6,8,6,8,5,9,5,9,5,9,4,9,3,9,3,9,2,9,2,10,2,10,2,10,1,10,1,11,1,0,0,0,0,0,0,0,0,0,0
4.50064,1,84,-64,4,0,0,0,0,0,0,0,0,0,-9,15,-10,14,-11,14,-11,14,-11,12,-12,12,-11,11,-12,11,-12,10,-11,10,-12,10,-12,10,-11,9,-12,9,-12,9,-12,9,-10,9,-10,7,-10,9,-11,9,-9,8,-10,8,-10,7,-9,7,-9,8,-9,8,0,0,-8,8,-7,9,-8,9,-8,8,-7,10,-7,9,-7,9,-7,9,-7,8,-5,8,-5,8,-5,8,-5,9,-4,9,-4,8,-3,9,-3,9,-3,9,-2,9,-2,8,-2,9,-1,9,-1,9,0,10,0,9,0,10,0,0,0,0,0,0,0,0,0,0
4.51236,1,84,-64,4,0,0,0,0,0,0,0,0,0,13,-14,12,-13,13,-13,14,-12,14,-11,14,-10,15,-10,14,-9,14,-8,14,-8,14,-8,13,-8,13,-7,13,-7,12,-6,13,-7,12,-6,12,-6,11,-7,12,-6,12,-6,11,-7,11,-6,11,-7,11,-6,10,-7,0,0,10,-7,10,-7,9,-7,10,-8,9,-7,9,-8,9,-7,9,-7,8,-7,8,-7,7,-8,7,-7,7,-8,7,-8,6,-8,5,-8,6,-9,5,-9,5,-9,4,-9,4,-9,3,-10,3,-10,3,-10,2,-10,2,-10,0,0,0,0,0,0,0,0,0,0
4.5246,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,10,-18,9,-19,8,-19,7,-19,7,-18,6,-18,4,-18,4,-18,4,-17,4,-17,4,-17,2,-17,3,-16,3,-16,2,-16,3,-15,2,-15,2,-15,2,-15,2,-14,2,-14,2,-14,2,-14,3,-14,3,-14,3,0,0,-13,3,-13,4,-13,4,-12,4,-13,4,-12,4,-12,4,-12,4,-11,4,-11,4,-11,6,-11,6,-10,5,-9,6,-9,5,-9,6,-9,7,-8,6,-8,6,-7,7,-7,7,-7,8,-6,8,-6,9,-5,9,-5,9,0,0,0,0,0,0,0,0,0,0
4.53046,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,-5,18,-4,18,-3,18,-2,17,-2,16,-1,17,0,16,0,16,1,15,0,15,0,14,1,15,1,14,1,13,1,13,1,13,1,13,1,13,1,13,1,12,1,12,0,12,0,12,0,12,0,12,0,0,0,11,0,12,-1,11,-1,11,-1,11,0,11,-1,11,-1,11,-1,10,-1,10,-2,10,-2,10,-2,9,-2,9,-3,9,-3,9,-3,9,-4,8,-4,8,-5,8,-5,8,-5,7,-5,7,-6,7,-7,7,-7,7,-8,0,0,0,0,0,0,0,0,0,0
4.54255,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,13,11,14,10,14,10,15,9,15,8,15,7,15,7,14,6,14,6,14,6,14,6,14,6,14,5,13,5,13,5,13,5,13,4,12,5,13,4,12,4,11,4,11,4,11,5,11,5,11,5,11,0,0,5,10,5,10,5,10,6,9,5,10,6,9,5,9,6,8,6,8,6,7,6,8,6,7,6,7,7,6,6,6,6,6,7,5,7,5,7,5,7,4,8,4,8,4,8,3,9,2,9,2,9,2,0,0,0,0,0,0,0,0,0,0
4.55002,1,84,-64,4,0,0,0,0,0,0,0,0,0,-19,-3,-16,0,-21,-8,-20,-9,-21,-5,-17,-3,-23,-8,-17,-4,-17,-5,-19,-9,-14,-7,-16,-7,-15,-8,-15,-7,-15,-8,-15,-8,-14,-8,-14,-7,-13,-7,-13,-7,-13,-7,-14,-7,-12,-7,-13,-7,-14,-6,-12,-6,0,0,-13,-5,-13,-5,-12,-5,-13,-4,-12,-4,-13,-4,-12,-5,-12,-4,-11,-5,-12,-3,-12,-4,-11,-2,-11,-2,-11,-1,-11,-2,-11,-1,-11,-1,-11,0,-11,1,-11,1,-11,1,-11,2,-11,3,-11,3,-11,4,-11,4,0,0,0,0,0,0,0,0,0,0
4.56012,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,-13,17,-11,17,-11,17,-10,17,-9,17,-9,17,-8,16,-7,16,-6,15,-7,16,-7,14,-7,15,-6,14,-6,14,-5,14,-6,14,-6,13,-5,14,-6,14,-5,13,-5,13,-5,12,-6,12,-7,12,-7,12,-6,0,0,11,-6,11,-6,12,-7,11,-6,11,-7,10,-7,11,-7,10,-7,10,-7,9,-7,9,-8,8,-7,8,-8,8,-8,8,-8,7,-8,6,-9,6,-9,6,-9,5,-9,5,-10,5,-10,3,-11,3,-11,2,-11,2,-12,0,0,0,0,0,0,0,0,0,0
4.57337,1,84,-64,4,0,0,0,0,0,0,0,0,0,10,-9,10,-8,10,-8,10,-8,10,-7,10,-6,10,-6,10,-5,10,-5,10,-5,10,-5,10,-4,9,-4,9,-4,9,-4,9,-5,9,-4,9,-4,9,-4,9,-4,8,-4,8,-4,8,-3,9,-4,8,-4,8,-4,0,0,8,-4,7,-4,8,-4,7,-4,7,-4,7,-4,7,-5,7,-4,6,-5,7,-5,6,-4,6,-4,6,-4,5,-4,5,-5,5,-5,5,-6,5,-6,4,-5,4,-6,4,-6,3,-7,4,-7,4,-7,3,-7,3,-7,0,0,0,0,0,0,0,0,0,0
4.58041,1,84,-64,4,0,0,0,0,0,0,0,0,0,0,-21,1,-21,1,-21,3,-21,3,-20,5,-19,5,-19,5,-17,6,-17,6,-17,5,-17,6,-17,6,-17,6,-17,7,-15,6,-16,5,-15,6,-15,6,-14,6,-13,6,-15,6,-15,7,-14,6,-14,5,-15,6,-14,0,0,6,-14,5,-14,5,-14,5,-13,4,-13,4,-14,4,-13,4,-13,4,-12,3,-13,2,-13,2,-12,2,-13,1,-12,1,-11,1,-13,0,-12,0,-11,-1,-12,-2,-12,-1,-11,-2,-12,-3,-12,-4,-12,-3,-12,-4,-12,0,0,0,0,0,0,0,0,0,0
4.59021,1,84,-64,4,0,0,0,0,0,0,0,0,0,7,16,6,16,6,16,5,16,4,16,3,16,3,16,2,15,2,15,1,15,1,15,1,15,1,15,1,14,0,14,1,14,1,13,0,14,1,13,1,13,1,13,0,13,0,12,0,13,1,13,0,12,0,0,1,12,2,11,1,11,1,11,2,12,1,11,2,11,2,11,2,10,2,10,3,10,3,10,1,9,3,9,3,9,3,8,4,9,4,8,4,8,5,8,5,7,6,7,7,7,7,7,7,6,8,7,0,0,0,0,0,0,0,0,0,0
4.59874,1,84,-64,4,0,0,0,0,0,0,0,0,0,13,-8,18,-4,13,-9,20,-5,18,-4,20,-5,22,-6,18,-3,14,-4,18,0,17,-3,17,-3,16,-3,15,-3,15,-2,15,-2,16,-2,15,-2,15,-2,14,-2,14,-2,14,-1,14,-2,13,-3,13,-3,13,-3,0,0,13,-2,13,-3,13,-3,12,-4,12,-4,12,-4,12,-4,12,-4,11,-4,10,-5,11,-5,10,-5,10,-5,10,-5,9,-6,8,-6,8,-6,8,-7,9,-7,8,-7,8,-7,8,-8,7,-9,6,-10,7,-9,6,-10,0,0,0,0,0,0,0,0,0,0
4.6088,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,-10,16,-9,16,-8,17,-8,16,-7,16,-6,16,-6,15,-5,15,-5,15,-4,15,-4,15,-4,15,-4,14,-4,14,-4,14,-4,13,-3,13,-3,13,-4,13,-4,13,-3,12,-4,12,-3,13,-4,12,-4,12,-4,0,0,11,-4,11,-4,12,-5,10,-5,11,-5,10,-5,10,-5,10,-5,10,-5,9,-5,9,-6,9,-5,8,-6,9,-6,8,-6,8,-7,7,-7,7,-7,7,-7,6,-8,6,-8,6,-8,5,-9,5,-10,5,-10,4,-10,0,0,0,0,0,0,0,0,0,0
4.62155,1,84,-64,4,0,0,0,0,0,0,0,0,0,-15,-9,-14,-10,-14,-10,-13,-11,-13,-10,-13,-11,-12,-11,-11,-11,-11,-11,-10,-11,-10,-11,-10,-11,-10,-11,-10,-11,-9,-11,-9,-11,-9,-10,-9,-10,-9,-10,-8,-10,-8,-10,-9,-10,-8,-9,-8,-10,-9,-10,-9,-9,0,0,-8,-9,-8,-9,-8,-8,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-8,-7,-8,-7,-8,-6,-8,-7,-8,-6,-8,-5,-8,-5,-8,-4,-9,-4,-9,-4,-9,-3,-9,-3,-9,-3,-9,-2,-10,-2,-10,-2,-11,-2,0,0,0,0,0,0,0,0,0,0
4.63138,1,84,-64,4,0,0,0,0,0,0,0,0,0,7,16,6,16,6,16,4,17,4,16,3,16,3,16,2,15,2,15,1,15,1,14,1,14,1,15,1,14,0,14,1,14,1,13,1,13,0,13,1,13,0,13,0,12,0,12,0,13,0,12,1,12,0,0,1,11,1,12,1,11,1,11,1,12,1,11,2,11,1,11,2,10,2,10,2,10,2,10,3,10,3,9,3,9,4,8,4,8,4,8,5,8,5,7,5,8,6,7,6,7,7,7,7,7,7,6,0,0,0,0,0,0,0,0,0,0
4.64256,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,-14,-12,-15,-12,-15,-11,-16,-11,-16,-9,-16,-9,-16,-8,-16,-8,-15,-8,-15,-7,-15,-7,-15,-7,-15,-7,-15,-6,-15,-6,-14,-6,-14,-6,-14,-6,-14,-6,-14,-5,-14,-6,-14,-5,-13,-5,-13,-6,-13,-6,-13,0,0,-6,-12,-6,-12,-6,-12,-7,-11,-6,-11,-6,-11,-6,-11,-7,-11,-7,-10,-7,-10,-7,-9,-7,-9,-7,-9,-7,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-9,-7,-9,-7,-10,-6,-10,-6,-10,-5,-11,-5,-11,-5,0,0,0,0,0,0,0,0,0,0
4.65127,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,14,17,12,14,16,16,12,15,14,13,12,11,9,12,14,6,14,13,15,10,13,10,13,8,13,8,13,6,14,8,13,8,13,6,12,7,13,7,12,7,12,7,13,6,11,6,11,7,12,6,11,0,0,6,11,7,11,7,12,6,10,7,11,7,10,7,10,7,10,7,9,7,9,7,9,7,8,7,8,7,8,7,7,8,7,8,7,8,6,8,6,8,5,9,5,9,5,10,5,10,4,10,4,11,4,0,0,0,0,0,0,0,0,0,0
4.66428,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,12,10,13,10,13,9,14,8,13,8,13,7,14,6,13,6,13,6,13,6,13,5,13,5,13,5,13,5,12,5,12,4,12,4,12,4,12,4,12,4,12,4,12,4,11,4,11,4,11,5,10,0,0,4,10,5,10,5,10,5,9,5,10,4,10,5,10,4,9,5,9,5,8,6,8,6,8,5,8,6,7,6,7,6,7,6,6,6,6,6,6,7,5,7,6,7,5,8,4,8,4,8,4,9,4,0,0,0,0,0,0,0,0,0,0
4.66953,1,84,-64,4,0,0,0,0,0,0,0,0,0,-19,-4,-19,-5,-19,-5,-19,-6,-18,-7,-17,-7,-17,-8,-16,-9,-16,-8,-15,-9,-15,-9,-15,-9,-14,-9,-14,-9,-14,-9,-14,-8,-13,-8,-13,-7,-13,-8,-13,-8,-13,-8,-13,-8,-12,-8,-13,-7,-12,-7,-12,-8,0,0,-12,-7,-12,-6,-12,-6,-12,-6,-12,-5,-12,-6,-12,-6,-12,-6,-12,-5,-12,-5,-12,-4,-12,-4,-11,-4,-11,-3,-11,-3,-11,-2,-12,-2,-11,-2,-11,-1,-11,-1,-11,-1,-11,0,-11,0,-12,1,-11,1,-12,2,0,0,0,0,0,0,0,0,0,0
4.68019,1,84,-64,4,0,0,0,0,0,0,0,0,0,5,17,5,17,5,17,4,18,2,18,3,17,0,17,1,17,2,16,0,16,0,16,0,15,0,16,0,15,-1,15,-1,15,1,13,0,14,0,15,0,13,0,14,0,14,-1,13,0,14,0,13,1,13,0,0,0,13,2,13,1,12,2,13,1,13,0,13,2,12,1,12,-1,8,2,7,3,10,3,12,1,10,3,10,3,10,3,9,5,10,5,9,5,9,5,7,6,8,6,8,6,8,8,7,7,7,8,7,0,0,0,0,0,0,0,0,0,0
4.68925,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,0,18,1,17,1,17,2,17,3,16,3,15,4,15,4,15,4,14,4,14,4,13,4,14,5,14,5,13,5,13,4,12,4,12,4,12,4,12,4,12,4,12,4,11,4,11,3,12,4,12,3,0,0,11,3,11,3,11,3,11,2,11,3,11,2,10,2,10,2,10,2,10,1,10,1,10,1,10,1,10,0,9,0,10,-1,10,-1,9,-1,9,-2,9,-2,9,-2,9,-3,8,-4,8,-4,9,-4,9,-5,0,0,0,0,0,0,0,0,0,0
4.70319,1,84,-64,4,0,0,0,0,0,0,0,0,0,-16,-5,-16,-5,-16,-6,-16,-6,-15,-7,-14,-7,-14,-8,-13,-8,-13,-8,-13,-8,-13,-8,-12,-8,-12,-8,-12,-8,-11,-8,-11,-7,-11,-7,-11,-7,-11,-7,-11,-7,-11,-7,-10,-7,-10,-7,-10,-7,-10,-7,-10,-6,0,0,-10,-6,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-4,-10,-4,-9,-4,-10,-3,-9,-3,-9,-3,-9,-2,-9,-2,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,0,-9,0,-9,1,-9,2,-9,2,-9,2,0,0,0,0,0,0,0,0,0,0
4.70952,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,-19,3,-19,4,-18,5,-19,5,-17,6,-17,6,-16,7,-16,7,-15,7,-15,7,-15,7,-14,7,-14,6,-14,7,-13,6,-13,7,-13,6,-12,7,-12,6,-12,6,-12,6,-12,6,-12,6,-12,6,-13,5,-12,0,0,5,-12,4,-12,5,-12,4,-11,4,-11,4,-11,4,-11,3,-11,3,-11,2,-11,2,-10,2,-11,2,-11,2,-11,1,-10,0,-10,0,-10,0,-10,0,-10,-1,-10,-1,-10,-2,-10,-2,-10,-3,-10,-3,-10,-4,-10,0,0,0,0,0,0,0,0,0,0
4.71878,1,84,-64,4,0,0,0,0,0,0,0,0,0,-16,-6,-16,-7,-16,-7,-15,-8,-14,-8,-14,-9,-13,-9,-12,-9,-12,-9,-11,-9,-11,-9,-11,-9,-11,-9,-11,-9,-10,-9,-10,-8,-10,-8,-10,-8,-10,-8,-9,-8,-9,-8,-9,-7,-9,-7,-9,-8,-10,-8,-9,-7,0,0,-9,-7,-9,-6,-9,-6,-9,-6,-10,-6,-9,-6,-9,-6,-9,-5,-9,-5,-9,-5,-9,-4,-9,-4,-9,-3,-8,-3,-9,-3,-9,-3,-8,-2,-9,-2,-9,-2,-8,-1,-9,-1,-9,0,-9,0,-9,1,-9,1,-9,1,0,0,0,0,0,0,0,0,0,0
4.72842,1,84,-64,4,0,0,0,0,0,0,0,0,0,-15,-16,-14,-16,-13,-17,-12,-17,-12,-17,-11,-16,-10,-17,-9,-17,-9,-16,-9,-17,-8,-16,-8,-15,-8,-15,-8,-15,-7,-15,-7,-15,-7,-14,-7,-14,-7,-14,-7,-14,-7,-14,-7,-13,-7,-13,-7,-13,-8,-12,-7,-12,0,0,-8,-12,-8,-11,-7,-11,-8,-11,-8,-11,-8,-11,-8,-10,-8,-10,-8,-10,-9,-9,-9,-8,-9,-8,-9,-8,-8,-7,-9,-7,-9,-6,-10,-6,-9,-5,-9,-6,-10,-5,-10,-5,-10,-4,-11,-4,-11,-2,-11,-2,-11,-2,0,0,0,0,0,0,0,0,0,0
4.73858,1,84,-64,4,0,0,0,0,0,0,0,0,0,10,19,9,20,7,20,6,20,6,20,5,19,5,19,5,19,3,18,2,18,4,17,3,18,3,17,3,16,2,16,3,16,3,16,2,15,3,17,2,16,2,15,1,16,3,14,1,14,2,15,3,14,0,0,3,14,2,13,3,13,4,12,4,12,3,12,4,12,3,11,4,12,5,10,6,9,5,10,5,11,5,9,5,10,6,9,7,9,8,8,7,7,8,7,8,7,8,6,9,7,10,5,10,6,10,5,0,0,0,0,0,0,0,0,0,0
4.74788,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,-16,-13,-17,-12,-17,-12,-18,-10,-17,-9,-17,-8,-16,-7,-16,-7,-16,-7,-16,-7,-16,-6,-15,-6,-16,-6,-15,-6,-15,-6,-14,-6,-14,-5,-13,-6,-14,-5,-14,-5,-14,-5,-13,-5,-13,-6,-14,-6,-13,-6,-13,0,0,-6,-12,-6,-12,-6,-12,-7,-11,-6,-12,-6,-11,-6,-11,-7,-11,-6,-10,-7,-10,-7,-10,-7,-9,-7,-9,-7,-9,-7,-8,-8,-8,-8,-7,-9,-7,-8,-7,-9,-6,-9,-6,-9,-6,-9,-5,-10,-5,-10,-5,-11,-4,0,0,0,0,0,0,0,0,0,0
4.75793,1,84,-64,4,0,0,0,0,0,0,0,0,0,-16,7,-17,6,-17,5,-18,5,-17,3,-17,3,-17,2,-16,1,-16,1,-15,1,-16,1,-15,1,-15,1,-14,1,-14,0,-14,1,-14,1,-13,1,-14,1,-13,1,-13,1,-13,1,-12,1,-13,1,-13,1,-13,1,0,0,-12,1,-12,2,-12,2,-11,2,-11,2,-11,2,-11,2,-11,2,-11,2,-10,3,-10,3,-10,3,-9,3,-9,4,-9,3,-9,4,-9,4,-8,5,-8,5,-8,5,-7,5,-7,6,-7,6,-7,8,-7,8,-6,8,0,0,0,0,0,0,0,0,0,0
4.76806,1,84,-64,4,0,0,0,0,0,0,0,0,0,-14,-15,-13,-15,-13,-16,-12,-16,-11,-16,-10,-16,-9,-16,-9,-16,-8,-15,-8,-15,-8,-15,-7,-15,-7,-15,-7,-15,-7,-14,-7,-14,-6,-13,-7,-13,-7,-13,-6,-14,-6,-13,-7,-13,-6,-13,-6,-12,-7,-12,-7,-12,0,0,-6,-12,-7,-12,-6,-11,-7,-11,-7,-11,-7,-11,-7,-11,-7,-10,-7,-10,-7,-10,-7,-9,-7,-9,-8,-9,-8,-8,-8,-8,-8,-8,-8,-7,-9,-7,-9,-7,-9,-6,-9,-6,-9,-6,-10,-5,-11,-5,-11,-5,-12,-4,0,0,0,0,0,0,0,0,0,0
4.78064,1,84,-64,4,0,0,0,0,0,0,0,0,0,-4,19,-5,18,-5,18,-6,18,-7,17,-6,16,-7,15,-8,15,-8,14,-7,14,-8,14,-8,13,-8,13,-8,13,-8,13,-7,13,-7,12,-7,11,-7,12,-7,12,-7,11,-7,11,-7,11,-7,11,-7,11,-7,11,0,0,-6,10,-6,11,-5,11,-5,10,-5,11,-5,11,-5,10,-4,10,-4,10,-4,10,-3,10,-3,10,-3,10,-2,10,-2,10,-1,10,-1,10,-1,9,-1,10,0,9,0,9,1,10,2,10,2,10,2,10,3,11,0,0,0,0,0,0,0,0,0,0
4.78793,1,84,-64,4,0,0,0,0,0,0,0,0,0,18,-6,19,-4,19,-4,20,-4,17,-2,17,-2,17,-1,17,-2,16,0,16,-1,15,-2,14,-1,15,-1,14,-1,15,0,15,1,14,1,15,1,15,1,13,1,13,1,13,0,13,0,14,0,13,0,13,0,0,0,12,0,12,-1,13,-1,11,0,11,-1,13,0,10,-2,13,-1,7,0,8,-2,10,-3,10,-4,11,-3,11,-3,9,-4,9,-4,10,-4,9,-4,10,-6,8,-4,10,-6,10,-5,8,-7,8,-8,8,-7,8,-8,0,0,0,0,0,0,0,0,0,0
4.79744,1,84,-64,4,0,0,0,0,0,0,0,0,0,8,-15,9,-15,9,-15,10,-15,10,-14,10,-13,10,-12,10,-11,10,-11,10,-11,10,-10,10,-10,11,-10,10,-10,10,-9,10,-9,10,-9,9,-9,9,-9,10,-9,9,-9,9,-9,9,-8,9,-9,9,-9,9,-8,0,0,8,-8,8,-9,8,-9,7,-9,8,-9,7,-9,7,-8,7,-9,6,-8,6,-8,5,-9,5,-9,5,-9,5,-9,5,-9,4,-10,3,-9,3,-10,3,-10,3,-9,3,-10,2,-11,2,-10,1,-11,1,-11,1,-11,0,0,0,0,0,0,0,0,0,0
4.80865,1,84,-64,4,0,0,0,0,0,0,0,0,0,-18,4,-18,2,-18,3,-18,2,-17,1,-17,1,-16,0,-16,-1,-16,-1,-16,-1,-16,-1,-15,-1,-15,-2,-15,-1,-14,-2,-15,-1,-14,-2,-13,-2,-14,-1,-14,-2,-14,-2,-13,-1,-13,-2,-13,-1,-13,-1,-13,-2,0,0,-12,-1,-12,0,-13,0,-12,-1,-12,0,-11,0,-12,0,-12,1,-11,1,-11,1,-12,1,-11,1,-11,2,-10,2,-10,3,-10,3,-10,3,-10,3,-9,4,-9,4,-10,5,-9,5,-9,5,-9,6,-9,6,-9,7,0,0,0,0,0,0,0,0,0,0
4.81677,1,84,-64,4,0,0,0,0,0,0,0,0,0,20,2,18,2,19,4,18,4,17,5,16,5,16,6,15,6,15,6,14,8,16,6,15,7,15,5,13,8,14,7,13,6,14,7,12,5,12,6,13,5,12,7,12,5,12,6,12,6,12,5,12,6,0,0,12,5,13,4,11,5,12,3,11,4,12,4,11,3,11,3,11,2,11,3,11,2,11,1,11,2,9,1,11,1,11,0,11,0,11,-1,10,-1,11,-1,11,-2,11,-2,11,-3,11,-3,10,-3,12,-4,0,0,0,0,0,0,0,0,0,0
